N (new),Era,Leg/Exp,Site,Hole,Latitude,Longitude,Water depth (m),CaCO3 (%),Oxygen (umol/L),Sed Rate (g/cm2/y),Code,Image Link,Filename,N,Label
3586,ODP,162,984,D,61.42546667,-24.08261667,1647.9,,275.8591919,0.077385239,162-984-D,http://www-odp.tamu.edu/publications/162_IR/VOLUME/CORES/IMAGES/984D1H.PDF,984D1H.PDF,1996,0
1791,ODP,162,985,A,66.9415,-6.4502,2787.6,,300.2357788,0.057341151,162-985-A,http://www-odp.tamu.edu/publications/162_IR/VOLUME/CORES/IMAGES/985A1H.PDF,985A1H.PDF,1997,456
1680,ODP,162,985,B,66.94163333,-6.450016667,2787.8,,300.2357788,0.057341151,162-985-B,http://www-odp.tamu.edu/publications/162_IR/VOLUME/CORES/IMAGES/985B1H.PDF,985B1H.PDF,1998,6
2302,ODP,162,986,A,77.34063333,9.077683333,2051.5,12.9,304.233429,0.053231966,162-986-A,http://www-odp.tamu.edu/publications/162_IR/VOLUME/CORES/IMAGES/986A1H.PDF,986A1H.PDF,1999,8256
3689,ODP,162,986,B,77.34051667,9.077733333,2053.1,12.9,304.233429,0.053231966,162-986-B,http://www-odp.tamu.edu/publications/162_IR/VOLUME/CORES/IMAGES/986B1H.PDF,986B1H.PDF,2000,56
2645,ODP,162,986,C,77.34051667,9.077733333,2051.5,12.9,304.233429,0.053231966,162-986-C,http://www-odp.tamu.edu/publications/162_IR/VOLUME/CORES/IMAGES/986C1H.PDF,986C1H.PDF,2001,8256
942,ODP,162,986,D,77.34013333,9.077566667,2051.5,12.9,304.233429,0.053231966,162-986-D,,,2002,
489,ODP,162,987,A,70.4966,-17.93738333,1671.6,,301.2049561,0.047030941,162-987-A,http://www-odp.tamu.edu/publications/162_IR/VOLUME/CORES/IMAGES/987A1H.PDF,987A1H.PDF,2003,725
2200,ODP,162,987,B,70.49663333,-17.93693333,1671.9,,301.2049561,0.047030941,162-987-B,http://www-odp.tamu.edu/publications/162_IR/VOLUME/CORES/IMAGES/987B1H.PDF,987B1H.PDF,2004,825
517,ODP,162,987,C,70.49645,-17.93646667,1670.5,,301.2049561,0.047030941,162-987-C,http://www-odp.tamu.edu/publications/162_IR/VOLUME/CORES/IMAGES/987C1H.PDF,987C1H.PDF,2005,736
2505,ODP,162,987,D,70.49663333,-17.9363,1672.8,,301.2049561,0.047030941,162-987-D,http://www-odp.tamu.edu/publications/162_IR/VOLUME/CORES/IMAGES/987D1H.PDF,987D1H.PDF,2006,0
82,ODP,162,987,E,70.49645,-17.93646667,1672.7,,301.2049561,0.047030941,162-987-E,,,2007,
2640,ODP,163,988,A,65.70425,-34.87103333,262.6,,285.8792419,0.066155493,163-988-A,http://www-odp.tamu.edu/publications/163_IR/CORES/988A1R.PDF,988A1R.PDF,2008,9
562,ODP,163,989,A,63.52258333,-39.90188333,459.5,,285.6448975,0.068155684,163-989-A,http://www-odp.tamu.edu/publications/163_IR/CORES/989A1R.PDF,989A1R.PDF,2009,9
1714,ODP,163,989,B,63.52258333,-39.90183333,459.5,,285.6448975,0.068155684,163-989-B,,,2010,
211,ODP,163,990,A,63.47286667,-39.78013333,541.5,,286.1775818,0.068669587,163-990-A,,,2011,
1112,ODP,164,991,A,32.98363333,-75.93001667,2567.5,38,268.8345032,0.081808522,164-991-A,http://www-odp.tamu.edu/publications/164_IR/CORES/991A1H.PDF,991A1H.PDF,2012,8
1619,ODP,164,991,B,32.98363333,-75.92993333,2567.5,38,268.8345032,0.081808522,164-991-B,,,2013,
2646,ODP,164,992,A,32.9757,-75.91601667,2586.9,66.9,268.8345032,0.081808522,164-992-A,http://www-odp.tamu.edu/publications/164_IR/CORES/992A1H.PDF,992A1H.PDF,2014,9
794,ODP,164,993,A,32.96298333,-75.89475,2641.8,,269.7055359,0.081808522,164-993-A,http://www-odp.tamu.edu/publications/164_IR/CORES/993A1H.PDF,993A1H.PDF,2015,8
1172,ODP,164,994,A,31.78568333,-75.54585,2797.6,,270.3894958,0.068998978,164-994-A,http://www-odp.tamu.edu/publications/164_IR/CORES/994A1H.PDF,994A1H.PDF,2016,8
474,ODP,164,994,B,31.78565,-75.54566667,2797.6,,270.3894958,0.068998978,164-994-B,http://www-odp.tamu.edu/publications/164_IR/CORES/994B1H.PDF,994B1H.PDF,2017,9
94,ODP,164,994,C,31.78565,-75.54588333,2799.1,,270.3894958,0.068998978,164-994-C,http://www-odp.tamu.edu/publications/164_IR/CORES/994C1H.PDF,994C1H.PDF,2018,8
108,ODP,164,994,D,31.7857,-75.54583333,2799.1,,270.3894958,0.068998978,164-994-D,,,2019,
3142,ODP,164,995,A,31.8035,-75.52238333,2778.5,,270.3894958,0.068857364,164-995-A,http://www-odp.tamu.edu/publications/164_IR/CORES/995A1H.PDF,995A1H.PDF,2020,8
2373,ODP,164,995,B,31.80361667,-75.52226667,2776.9,,270.3894958,0.068857364,164-995-B,http://www-odp.tamu.edu/publications/164_IR/CORES/995B1H.PDF,995B1H.PDF,2021,9
2428,ODP,164,996,A,32.49388333,-76.1909,2169.6,61.6,266.8351746,0.080718383,164-996-A,http://www-odp.tamu.edu/publications/164_IR/CORES/996A1H.PDF,996A1H.PDF,2022,9
1480,ODP,164,996,B,32.4939,-76.19091667,2172.7,61.6,266.8351746,0.080718383,164-996-B,http://www-odp.tamu.edu/publications/164_IR/CORES/996B1H.PDF,996B1H.PDF,2023,9
336,ODP,164,996,C,32.49396667,-76.19091667,2170.7,61.6,266.8351746,0.080718383,164-996-C,http://www-odp.tamu.edu/publications/164_IR/CORES/996C1H.PDF,996C1H.PDF,2024,0
3158,ODP,164,996,D,32.4939,-76.1913,2169.6,61.6,266.8351746,0.080718383,164-996-D,,,2025,
3643,ODP,164,996,E,32.49386667,-76.19046667,2170,61.6,266.8351746,0.080718383,164-996-E,http://www-odp.tamu.edu/publications/164_IR/CORES/996E1H.PDF,996E1H.PDF,2026,8
2784,ODP,164,997,A,31.84313333,-75.46863333,2770.1,45.7,269.71521,0.068857364,164-997-A,http://www-odp.tamu.edu/publications/164_IR/CORES/997A1H.PDF,997A1H.PDF,2027,8
1204,ODP,164,997,B,31.8433,-75.4685,2770.1,45.7,269.71521,0.068857364,164-997-B,,,2028,
508,ODP,165,998,A,19.48961667,-82.9361,3179.9,,253.0444946,0.103993736,165-998-A,http://www-odp.tamu.edu/publications/165_IR/CORES/998A1H.PDF,998A1H.PDF,2029,0
3641,ODP,165,998,B,19.48978333,-82.936,3179.8,,253.0444946,0.103993736,165-998-B,,,2030,
3483,ODP,165,999,A,12.74398333,-78.73933333,2827.9,61.1,218.7907104,0.073983066,165-999-A,http://www-odp.tamu.edu/publications/165_IR/CORES/999A1H.PDF,999A1H.PDF,2031,85
732,ODP,165,999,B,12.74328333,-78.7403,2827.8,61.1,218.7907104,0.073983066,165-999-B,,,2032,
2513,ODP,165,1000,A,16.55371667,-79.8674,915.9,87.9,158.7654877,0.092732348,165-1000-A,http://www-odp.tamu.edu/publications/165_IR/CORES/1000A1H.PDF,1000A1H.PDF,2033,846
2281,ODP,165,1000,B,16.55365,-79.86743333,915.8,87.9,158.7654877,0.092732348,165-1000-B,,,2034,
2610,ODP,165,1001,A,15.75711667,-74.91045,3259.6,,219.2096252,0.064881176,165-1001-A,,,2035,
142,ODP,165,1001,B,15.75696667,-74.91043333,3259.4,,219.2096252,0.064881176,165-1001-B,,,2036,
3570,ODP,165,1002,A,10.7061,-65.16965,892.7,,155.2437286,0.104654275,165-1002-A,http://www-odp.tamu.edu/publications/165_IR/CORES/1002A1H.PDF,1002A1H.PDF,2037,0
342,ODP,165,1002,B,10.7061,-65.16965,892.7,,155.2437286,0.104654275,165-1002-B,,,2038,
2193,ODP,165,1002,C,10.70613333,-65.16943333,892.6,,155.2437286,0.104654275,165-1002-C,http://www-odp.tamu.edu/publications/165_IR/CORES/1002C1H.PDF,1002C1H.PDF,2039,0
972,ODP,165,1002,D,10.70613333,-65.16935,893.2,,155.2437286,0.104654275,165-1002-D,http://www-odp.tamu.edu/publications/165_IR/CORES/1002D1H.PDF,1002D1H.PDF,2040,0
595,ODP,165,1002,E,10.70606667,-65.16925,893.1,,155.2437286,0.104654275,165-1002-E,http://www-odp.tamu.edu/publications/165_IR/CORES/1002E1H.PDF,1002E1H.PDF,2041,0
3053,ODP,166,1003,A,24.5458,-79.2607,481.4,92.1,140.1015625,0.364183038,166-1003-A,http://www-odp.tamu.edu/publications/166IR/CORES/1003A1H.PDF,1003A1H.PDF,2042,0
3130,ODP,166,1003,B,24.546,-79.2608,483.3,92.1,140.1015625,0.364183038,166-1003-B,http://www-odp.tamu.edu/publications/166IR/CORES/1003B1H.PDF,1003B1H.PDF,2043,0
171,ODP,166,1003,C,24.5461,-79.2608,483.3,92.1,140.1015625,0.364183038,166-1003-C,,,2044,
3673,ODP,166,1003,D,24.54596667,-79.26071667,494.5,92.1,140.1015625,0.364183038,166-1003-D,,,2045,
2577,ODP,166,1004,A,24.5547,-79.2492,418.9,,148.0288696,0.364183038,166-1004-A,http://www-odp.tamu.edu/publications/166IR/CORES/1004A1H.PDF,1004A1H.PDF,2046,0
3212,ODP,166,1005,A,24.5629,-79.2357,350.7,,154.2839355,0.364183038,166-1005-A,http://www-odp.tamu.edu/publications/166IR/CORES/1005A1H.PDF,1005A1H.PDF,2047,0
1634,ODP,166,1005,B,24.5628,-79.2357,351.7,,154.2839355,0.364183038,166-1005-B,http://www-odp.tamu.edu/publications/166IR/CORES/1005B1H.PDF,1005B1H.PDF,2048,0
3616,ODP,166,1005,C,24.5626,-79.2357,351.6,,154.2839355,0.364183038,166-1005-C,,,2049,
224,ODP,166,1006,A,24.3998,-79.459,657.9,,132.9863739,0.384771943,166-1006-A,http://www-odp.tamu.edu/publications/166IR/CORES/1006A1H.PDF,1006A1H.PDF,2050,0
1381,ODP,166,1006,B,24.3998,-79.4592,657.5,,132.9863739,0.384771943,166-1006-B,http://www-odp.tamu.edu/publications/166IR/CORES/1006B1H.PDF,1006B1H.PDF,2051,0
2948,ODP,166,1006,C,24.3999,-79.4593,658.4,,132.9863739,0.384771943,166-1006-C,http://www-odp.tamu.edu/publications/166IR/CORES/1006C1H.PDF,1006C1H.PDF,2052,0
1975,ODP,166,1006,D,24.3999,-79.4593,657.4,,132.9863739,0.384771943,166-1006-D,http://www-odp.tamu.edu/publications/166IR/CORES/1006D1H.PDF,1006D1H.PDF,2053,0
2857,ODP,166,1007,A,24.5044,-79.3223,650.3,,135.2478027,0.372466683,166-1007-A,http://www-odp.tamu.edu/publications/166IR/CORES/1007A1H.PDF,1007A1H.PDF,2054,0
1283,ODP,166,1007,B,24.5044,-79.3223,647.4,,132.1478119,0.372466683,166-1007-B,http://www-odp.tamu.edu/publications/166IR/CORES/1007B1H.PDF,1007B1H.PDF,2055,0
76,ODP,166,1007,C,24.5042,-79.3225,647.3,,132.1478119,0.372466683,166-1007-C,,,2056,
2419,ODP,166,1008,A,23.6107,-79.0835,437.1,92.3,144.5337219,0.362859458,166-1008-A,http://www-odp.tamu.edu/publications/166IR/CORES/1008A1H.PDF,1008A1H.PDF,2057,0
2557,ODP,166,1009,A,23.614,-79.05,307.9,91.2,157.9050751,0.362859458,166-1009-A,http://www-odp.tamu.edu/publications/166IR/CORES/1009A1H.PDF,1009A1H.PDF,2058,0
3628,ODP,167,1010,A,29.965,-118.1007833,3464.5,0.8,124.6739883,0.035719726,167-1010-A,http://www-odp.tamu.edu/publications/167_IR/CORES/1010A1H.PDF,1010A1H.PDF,2059,45
3680,ODP,167,1010,B,29.96508333,-118.1007333,3465.5,0.8,124.6739883,0.035719726,167-1010-B,http://www-odp.tamu.edu/publications/167_IR/CORES/1010B1H.PDF,1010B1H.PDF,2060,0
2168,ODP,167,1010,C,29.96508333,-118.1007833,3465.7,0.8,124.6739883,0.035719726,167-1010-C,http://www-odp.tamu.edu/publications/167_IR/CORES/1010C1H.PDF,1010C1H.PDF,2061,0
683,ODP,167,1010,D,29.96501667,-118.10065,3466.7,0.8,124.6739883,0.035719726,167-1010-D,http://www-odp.tamu.edu/publications/167_IR/CORES/1010D1H.PDF,1010D1H.PDF,2062,6
2607,ODP,167,1010,E,29.96508333,-118.1005333,3464.7,0.8,124.6739883,0.035719726,167-1010-E,http://www-odp.tamu.edu/publications/167_IR/CORES/1010E1H.PDF,1010E1H.PDF,2063,0
3312,ODP,167,1010,F,29.96493333,-118.1005667,3465.4,0.8,124.6739883,0.035719726,167-1010-F,http://www-odp.tamu.edu/publications/167_IR/CORES/1010F1H.PDF,1010F1H.PDF,2064,6
