Era,Leg/Exp,Site,Hole,Latitude,Longitude,Water depth (m),BWO Glodap,BWO WOA,BWO Seiter,MAR Restreppo,SR Dutkiewicz,Productivity Lee,CaCO3 Archer,OC Lee,ProvCode,Holocene CaCO3 (%),LGM CaCO3 (%),Holocene-LGM CaCO3 (%),Code,Image Link,Filename
DSDP,90,594,*,-45.5235,174.948,1204.0,259.6770029067993,182.9147186279297,,0.0015291267079167949,,1010.3436279296875,31.11,0.33705949783325195,NEWZ,40.0,43.0,-3.0,90-594-*,,
DSDP,90,594,*,-45.5235,174.948,1204.0,259.6770029067993,182.9147186279297,,0.0015291267079167949,,1010.3436279296875,31.11,0.33705949783325195,NEWZ,40.0,43.0,-3.0,90-594-*,,
DSDP,90,594,*,-45.5235,174.948,1204.0,259.6770029067993,182.9147186279297,,0.0015291267079167949,,1010.3436279296875,31.11,0.33705949783325195,NEWZ,40.0,43.0,-3.0,90-594-*,,
DSDP,91,595,*,-23.8225,-165.5308,5596.0,220.4482135772705,206.4536590576172,207.75,0.0007073481416049515,0.16425961256027222,151.62200927734375,1.35,0.3282472789287567,SPSG,36.3,49.9375,-13.637500000000003,91-595-*,,
DSDP,91,595,*,-23.8225,-165.5308,5596.0,220.4482135772705,206.4536590576172,207.75,0.0007073481416049515,0.16425961256027222,151.62200927734375,1.35,0.3282472789287567,SPSG,36.3,49.9375,-13.637500000000003,91-595-*,,
DSDP,91,595,*,-23.8225,-165.5308,5596.0,220.4482135772705,206.4536590576172,207.75,0.0007073481416049515,0.16425961256027222,151.62200927734375,1.35,0.3282472789287567,SPSG,36.3,49.9375,-13.637500000000003,91-595-*,,
DSDP,91,596,*,-23.8533,-165.6545,5701.0,220.4482135772705,,207.75,0.0007221756093522404,0.16389702260494232,151.62200927734375,1.35,0.317852646112442,SPSG,36.3,49.9375,-13.637500000000003,91-596-*,,
DSDP,91,596,*,-23.8533,-165.6545,5701.0,220.4482135772705,,207.75,0.0007221756093522404,0.16389702260494232,151.62200927734375,1.35,0.317852646112442,SPSG,36.3,49.9375,-13.637500000000003,91-596-*,,
DSDP,91,596,*,-23.8533,-165.6545,5701.0,220.4482135772705,,207.75,0.0007221756093522404,0.16389702260494232,151.62200927734375,1.35,0.317852646112442,SPSG,36.3,49.9375,-13.637500000000003,91-596-*,,
DSDP,92,597,*,-18.8063,-129.7705,4166.0,211.35094928741455,177.61778259277344,169.75,0.0003212884144379952,0.2024608999490738,173.96656799316406,47.43,0.585716962814331,SPSG,36.3,49.9375,-13.637500000000003,92-597-*,,
DSDP,92,597,*,-18.8063,-129.7705,4166.0,211.35094928741455,177.61778259277344,169.75,0.0003212884144379952,0.2024608999490738,173.96656799316406,47.43,0.585716962814331,SPSG,36.3,49.9375,-13.637500000000003,92-597-*,,
DSDP,92,597,*,-18.8063,-129.7705,4166.0,211.35094928741455,177.61778259277344,169.75,0.0003212884144379952,0.2024608999490738,173.96656799316406,47.43,0.585716962814331,SPSG,36.3,49.9375,-13.637500000000003,92-597-*,,
DSDP,92,597,*,-18.8063,-129.7705,4166.0,211.35094928741455,177.61778259277344,169.75,0.0003212884144379952,0.2024608999490738,173.96656799316406,47.43,0.585716962814331,SPSG,36.3,49.9375,-13.637500000000003,92-597-*,,
DSDP,92,598,*,-19.0047,-124.6768,3699.0,212.43516540527344,167.29949951171875,166.5625,0.00031936319078594414,0.22485515475273132,152.17787170410156,57.46,0.38429510593414307,SPSG,36.3,49.9375,-13.637500000000003,92-598-*,,
DSDP,92,599,*,-19.4515,-119.8813,3654.0,214.39621448516846,164.8577880859375,163.75,0.0003446267509709927,0.35515066981315613,159.85377502441406,79.1325,1.0272759199142456,SPSG,36.3,49.9375,-13.637500000000003,92-599-*,,
DSDP,92,599,*,-19.4515,-119.8813,3654.0,214.39621448516846,164.8577880859375,163.75,0.0003446267509709927,0.35515066981315613,159.85377502441406,79.1325,1.0272759199142456,SPSG,36.3,49.9375,-13.637500000000003,92-599-*,,
DSDP,92,599,*,-19.4515,-119.8813,3654.0,214.39621448516846,164.8577880859375,163.75,0.0003446267509709927,0.35515066981315613,159.85377502441406,79.1325,1.0272759199142456,SPSG,36.3,49.9375,-13.637500000000003,92-599-*,,
DSDP,92,600,*,-18.929,-116.8395,3346.0,215.90364360809326,162.25827026367188,163.625,0.0003931961534354733,0.6897873878479004,216.93557739257812,79.2875,0.7351343631744385,SPSG,36.3,49.9375,-13.637500000000003,92-600-*,,
DSDP,92,600,*,-18.929,-116.8395,3346.0,215.90364360809326,162.25827026367188,163.625,0.0003931961534354733,0.6897873878479004,216.93557739257812,79.2875,0.7351343631744385,SPSG,36.3,49.9375,-13.637500000000003,92-600-*,,
DSDP,92,600,*,-18.929,-116.8395,3346.0,215.90364360809326,162.25827026367188,163.625,0.0003931961534354733,0.6897873878479004,216.93557739257812,79.2875,0.7351343631744385,SPSG,36.3,49.9375,-13.637500000000003,92-600-*,,
DSDP,92,600,*,-18.929,-116.8395,3346.0,215.90364360809326,162.25827026367188,163.625,0.0003931961534354733,0.6897873878479004,216.93557739257812,79.2875,0.7351343631744385,SPSG,36.3,49.9375,-13.637500000000003,92-600-*,,
DSDP,92,601,*,-18.9203,-116.8685,3433.0,215.90364360809326,161.69024658203125,163.625,0.0003931961534354733,0.6897873878479004,216.93557739257812,79.2875,0.7351343631744385,SPSG,36.3,49.9375,-13.637500000000003,92-601-*,,
DSDP,92,601,*,-18.9203,-116.8685,3433.0,215.90364360809326,161.69024658203125,163.625,0.0003931961534354733,0.6897873878479004,216.93557739257812,79.2875,0.7351343631744385,SPSG,36.3,49.9375,-13.637500000000003,92-601-*,,
DSDP,92,601,*,-18.9203,-116.8685,3433.0,215.90364360809326,161.69024658203125,163.625,0.0003931961534354733,0.6897873878479004,216.93557739257812,79.2875,0.7351343631744385,SPSG,36.3,49.9375,-13.637500000000003,92-601-*,,
DSDP,92,602,*,-18.9068,-116.9113,3535.0,215.90364360809326,163.8759002685547,163.625,0.0003895620555149022,0.670885443687439,216.93557739257812,79.2875,0.737714409828186,SPSG,36.3,49.9375,-13.637500000000003,92-602-*,,
DSDP,92,602,*,-18.9068,-116.9113,3535.0,215.90364360809326,163.8759002685547,163.625,0.0003895620555149022,0.670885443687439,216.93557739257812,79.2875,0.737714409828186,SPSG,36.3,49.9375,-13.637500000000003,92-602-*,,
DSDP,92,602,*,-18.9068,-116.9113,3535.0,215.90364360809326,163.8759002685547,163.625,0.0003895620555149022,0.670885443687439,216.93557739257812,79.2875,0.737714409828186,SPSG,36.3,49.9375,-13.637500000000003,92-602-*,,
DSDP,93,603,*,35.4943,-70.0283,4633.0,271.360876083374,264.142578125,259.5,0.001777402964216686,1.7283917665481567,232.9053497314453,26.77,0.4831506907939911,NASW,55.0,34.55555555555556,20.444444444444443,93-603-*,http://deepseadrilling.org/cores/leg093/603.1R.PDF,603.1R.PDF
DSDP,93,603,*,35.4943,-70.0283,4633.0,271.360876083374,264.142578125,259.5,0.001777402964216686,1.7283917665481567,232.9053497314453,26.77,0.4831506907939911,NASW,55.0,34.55555555555556,20.444444444444443,93-603-*,http://deepseadrilling.org/cores/leg093/603.1R.PDF,603.1R.PDF
DSDP,93,603,*,35.4943,-70.0283,4633.0,271.360876083374,264.142578125,259.5,0.001777402964216686,1.7283917665481567,232.9053497314453,26.77,0.4831506907939911,NASW,55.0,34.55555555555556,20.444444444444443,93-603-*,http://deepseadrilling.org/cores/leg093/603.1R.PDF,603.1R.PDF
DSDP,93,603,*,35.4943,-70.0283,4633.0,271.360876083374,264.142578125,259.5,0.001777402964216686,1.7283917665481567,232.9053497314453,26.77,0.4831506907939911,NASW,55.0,34.55555555555556,20.444444444444443,93-603-*,http://deepseadrilling.org/cores/leg093/603.1R.PDF,603.1R.PDF
DSDP,93,604,*,38.7132,-72.5492,2361.0,260.061758858817,268.5492248535156,256.125,0.002226280877886026,7.733096122741699,763.7562866210938,20.533333333333335,1.2116097211837769,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,93-604-*,http://deepseadrilling.org/cores/leg093/604.1R.PDF,604.1R.PDF
DSDP,93,604,*,38.7132,-72.5492,2361.0,260.061758858817,268.5492248535156,256.125,0.002226280877886026,7.733096122741699,763.7562866210938,20.533333333333335,1.2116097211837769,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,93-604-*,http://deepseadrilling.org/cores/leg093/604.1R.PDF,604.1R.PDF
DSDP,93,605,*,38.7422,-72.6092,2194.0,260.061758858817,267.5901794433594,256.125,0.002226280877886026,7.80801248550415,763.7562866210938,20.533333333333335,1.2116097211837769,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,93-605-*,,
DSDP,94,606,*,37.3387,-35.4998,3007.0,263.36996364593506,269.799560546875,270.3125,0.001435694556306908,1.6362009048461914,347.6056823730469,85.1675,0.2895148694515228,NASW,55.0,34.55555555555556,20.444444444444443,94-606-*,http://deepseadrilling.org/cores/leg094/606.1R.PDF,606.1R.PDF
DSDP,94,606,*,37.3387,-35.4998,3007.0,263.36996364593506,269.799560546875,270.3125,0.001435694556306908,1.6362009048461914,347.6056823730469,85.1675,0.2895148694515228,NASW,55.0,34.55555555555556,20.444444444444443,94-606-*,http://deepseadrilling.org/cores/leg094/606.1R.PDF,606.1R.PDF
DSDP,94,607,*,41.0012,-32.9573,3427.0,267.8034029006958,274.9064636230469,268.25,0.0014941358202099958,2.730443000793457,507.36297607421875,81.2525,0.2938894033432007,NASE,73.15384615384616,59.61538461538461,13.538461538461547,94-607-*,http://deepseadrilling.org/cores/leg094/607.1R.PDF,607.1R.PDF
DSDP,94,607,*,41.0012,-32.9573,3427.0,267.8034029006958,274.9064636230469,268.25,0.0014941358202099958,2.730443000793457,507.36297607421875,81.2525,0.2938894033432007,NASE,73.15384615384616,59.61538461538461,13.538461538461547,94-607-*,http://deepseadrilling.org/cores/leg094/607.1R.PDF,607.1R.PDF
DSDP,94,608,*,42.8367,-23.0875,3526.0,270.52949142456055,245.3973846435547,247.1875,0.0015867450932431893,1.8269158601760864,573.9307250976562,88.7325,0.3876851499080658,NASE,73.15384615384616,59.61538461538461,13.538461538461547,94-608-*,http://deepseadrilling.org/cores/leg094/608.1H.PDF,608.1H.PDF
DSDP,94,608,*,42.8367,-23.0875,3526.0,270.52949142456055,245.3973846435547,247.1875,0.0015867450932431893,1.8269158601760864,573.9307250976562,88.7325,0.3876851499080658,NASE,73.15384615384616,59.61538461538461,13.538461538461547,94-608-*,http://deepseadrilling.org/cores/leg094/608.1H.PDF,608.1H.PDF
DSDP,94,609,*,49.8778,-24.2382,3884.0,279.2678451538086,246.4701690673828,257.0,0.0017512345102084705,1.9725899696350098,1130.1986083984375,74.2025,0.4201594293117523,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-609-*,http://deepseadrilling.org/cores/leg094/609.1R.PDF,609.1R.PDF
DSDP,94,609,*,49.8778,-24.2382,3884.0,279.2678451538086,246.4701690673828,257.0,0.0017512345102084705,1.9725899696350098,1130.1986083984375,74.2025,0.4201594293117523,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-609-*,http://deepseadrilling.org/cores/leg094/609.1R.PDF,609.1R.PDF
DSDP,94,609,*,49.8778,-24.2382,3884.0,279.2678451538086,246.4701690673828,257.0,0.0017512345102084705,1.9725899696350098,1130.1986083984375,74.2025,0.4201594293117523,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-609-*,http://deepseadrilling.org/cores/leg094/609.1R.PDF,609.1R.PDF
DSDP,94,609,*,49.8778,-24.2382,3884.0,279.2678451538086,246.4701690673828,257.0,0.0017512345102084705,1.9725899696350098,1130.1986083984375,74.2025,0.4201594293117523,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-609-*,http://deepseadrilling.org/cores/leg094/609.1R.PDF,609.1R.PDF
DSDP,94,610,*,53.2215,-18.8868,2417.0,275.47086906433105,265.19891357421875,242.0625,0.00198738563535484,1.815537929534912,1196.58935546875,57.4525,0.5678374171257019,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-610-*,http://deepseadrilling.org/cores/leg094/610.1R.PDF,610.1R.PDF
DSDP,94,610,*,53.2215,-18.8868,2417.0,275.47086906433105,265.19891357421875,242.0625,0.00198738563535484,1.815537929534912,1196.58935546875,57.4525,0.5678374171257019,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-610-*,http://deepseadrilling.org/cores/leg094/610.1R.PDF,610.1R.PDF
DSDP,94,610,*,53.2215,-18.8868,2417.0,275.47086906433105,265.19891357421875,242.0625,0.00198738563535484,1.815537929534912,1196.58935546875,57.4525,0.5678374171257019,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-610-*,http://deepseadrilling.org/cores/leg094/610.1R.PDF,610.1R.PDF
DSDP,94,610,*,53.2215,-18.8868,2417.0,275.47086906433105,265.19891357421875,242.0625,0.00198738563535484,1.815537929534912,1196.58935546875,57.4525,0.5678374171257019,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-610-*,http://deepseadrilling.org/cores/leg094/610.1R.PDF,610.1R.PDF
DSDP,94,610,*,53.2215,-18.8868,2417.0,275.47086906433105,265.19891357421875,242.0625,0.00198738563535484,1.815537929534912,1196.58935546875,57.4525,0.5678374171257019,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-610-*,http://deepseadrilling.org/cores/leg094/610.1R.PDF,610.1R.PDF
DSDP,94,610,*,53.2215,-18.8868,2417.0,275.47086906433105,265.19891357421875,242.0625,0.00198738563535484,1.815537929534912,1196.58935546875,57.4525,0.5678374171257019,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-610-*,http://deepseadrilling.org/cores/leg094/610.1R.PDF,610.1R.PDF
DSDP,94,611,*,52.8412,-30.3097,3203.0,284.34122467041016,270.6664733886719,277.8125,0.0019325804454283096,3.9904592037200928,1148.7310791015625,41.9225,0.3021582067012787,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-611-*,http://deepseadrilling.org/cores/leg094/611.1R.PDF,611.1R.PDF
DSDP,94,611,*,52.8412,-30.3097,3203.0,284.34122467041016,270.6664733886719,277.8125,0.0019325804454283096,3.9904592037200928,1148.7310791015625,41.9225,0.3021582067012787,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-611-*,http://deepseadrilling.org/cores/leg094/611.1R.PDF,611.1R.PDF
DSDP,94,611,*,52.8412,-30.3097,3203.0,284.34122467041016,270.6664733886719,277.8125,0.0019325804454283096,3.9904592037200928,1148.7310791015625,41.9225,0.3021582067012787,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-611-*,http://deepseadrilling.org/cores/leg094/611.1R.PDF,611.1R.PDF
DSDP,94,611,*,52.8412,-30.3097,3203.0,284.34122467041016,270.6664733886719,277.8125,0.0019325804454283096,3.9904592037200928,1148.7310791015625,41.9225,0.3021582067012787,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-611-*,http://deepseadrilling.org/cores/leg094/611.1R.PDF,611.1R.PDF
DSDP,94,611,*,52.8412,-30.3097,3203.0,284.34122467041016,270.6664733886719,277.8125,0.0019325804454283096,3.9904592037200928,1148.7310791015625,41.9225,0.3021582067012787,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-611-*,http://deepseadrilling.org/cores/leg094/611.1R.PDF,611.1R.PDF
DSDP,94,611,*,52.8412,-30.3097,3203.0,284.34122467041016,270.6664733886719,277.8125,0.0019325804454283096,3.9904592037200928,1148.7310791015625,41.9225,0.3021582067012787,NADR,66.70588235294117,27.823529411764707,38.882352941176464,94-611-*,http://deepseadrilling.org/cores/leg094/611.1R.PDF,611.1R.PDF
DSDP,95,612,*,38.8202,-72.7738,1386.0,260.061758858817,265.2486267089844,256.125,0.002295198722052757,7.926984786987305,763.7562866210938,20.533333333333335,1.219339370727539,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,95-612-*,http://deepseadrilling.org/cores/leg095/612.1H.PDF,612.1H.PDF
DSDP,95,613,*,38.771,-72.5238,2309.0,260.061758858817,268.5492248535156,256.125,0.0022221500745857746,7.733096122741699,763.7562866210938,20.533333333333335,1.2065463066101074,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,95-613-*,http://deepseadrilling.org/cores/leg095/613.1W.PDF,613.1W.PDF
DSDP,96,614,*,25.068,-86.1368,3310.0,,224.29351806640625,,0.01229482285418313,7.729884624481201,235.51528930664062,,0.4395442306995392,CARB,60.0,50.111111111111114,9.888888888888886,96-614-*,http://deepseadrilling.org/cores/leg096/614.1H.PDF,614.1H.PDF
DSDP,96,614,*,25.068,-86.1368,3310.0,,224.29351806640625,,0.01229482285418313,7.729884624481201,235.51528930664062,,0.4395442306995392,CARB,60.0,50.111111111111114,9.888888888888886,96-614-*,http://deepseadrilling.org/cores/leg096/614.1H.PDF,614.1H.PDF
DSDP,96,615,*,25.2223,-85.9922,3268.0,,222.4158172607422,,0.012185061016370874,7.768874645233154,254.27127075195312,,0.4516197443008423,CARB,60.0,50.111111111111114,9.888888888888886,96-615-*,http://deepseadrilling.org/cores/leg096/615.1H.PDF,615.1H.PDF
DSDP,96,615,*,25.2223,-85.9922,3268.0,,222.4158172607422,,0.012185061016370874,7.768874645233154,254.27127075195312,,0.4516197443008423,CARB,60.0,50.111111111111114,9.888888888888886,96-615-*,http://deepseadrilling.org/cores/leg096/615.1H.PDF,615.1H.PDF
DSDP,96,616,*,26.8112,-86.8805,2983.0,,218.6339111328125,,0.02907107962578349,9.693264961242676,295.51202392578125,,0.5857140421867371,CARB,60.0,50.111111111111114,9.888888888888886,96-616-*,http://deepseadrilling.org/cores/leg096/616.1H.PDF,616.1H.PDF
DSDP,96,616,*,26.8112,-86.8805,2983.0,,218.6339111328125,,0.02907107962578349,9.693264961242676,295.51202392578125,,0.5857140421867371,CARB,60.0,50.111111111111114,9.888888888888886,96-616-*,http://deepseadrilling.org/cores/leg096/616.1H.PDF,616.1H.PDF
DSDP,96,616,*,26.8112,-86.8805,2983.0,,218.6339111328125,,0.02907107962578349,9.693264961242676,295.51202392578125,,0.5857140421867371,CARB,60.0,50.111111111111114,9.888888888888886,96-616-*,http://deepseadrilling.org/cores/leg096/616.1H.PDF,616.1H.PDF
DSDP,96,617,*,26.6988,-88.5278,2467.0,,219.51036071777344,,0.056615259489970586,13.239940643310547,252.0130157470703,,0.5659552216529846,CARB,60.0,50.111111111111114,9.888888888888886,96-617-*,http://deepseadrilling.org/cores/leg096/617.1H.PDF,617.1H.PDF
DSDP,96,617,*,26.6988,-88.5278,2467.0,,219.51036071777344,,0.056615259489970586,13.239940643310547,252.0130157470703,,0.5659552216529846,CARB,60.0,50.111111111111114,9.888888888888886,96-617-*,http://deepseadrilling.org/cores/leg096/617.1H.PDF,617.1H.PDF
DSDP,96,618,*,27.0113,-91.2622,2412.0,,218.82952880859375,,0.08798203288427453,21.90481948852539,376.4681396484375,,0.8074536919593811,CARB,60.0,50.111111111111114,9.888888888888886,96-618-*,http://deepseadrilling.org/cores/leg096/618.1H.PDF,618.1H.PDF
DSDP,96,618,*,27.0113,-91.2622,2412.0,,218.82952880859375,,0.08798203288427453,21.90481948852539,376.4681396484375,,0.8074536919593811,CARB,60.0,50.111111111111114,9.888888888888886,96-618-*,http://deepseadrilling.org/cores/leg096/618.1H.PDF,618.1H.PDF
DSDP,96,619,*,27.1935,-91.409,2259.0,,218.9853057861328,,0.09423749492851488,22.280790328979492,376.4681396484375,,0.8429337739944458,CARB,60.0,50.111111111111114,9.888888888888886,96-619-*,,
DSDP,96,619,*,27.1935,-91.409,2259.0,,218.9853057861328,,0.09423749492851488,22.280790328979492,376.4681396484375,,0.8429337739944458,CARB,60.0,50.111111111111114,9.888888888888886,96-619-*,,
DSDP,96,620,*,26.8353,-88.3708,2608.0,,219.707275390625,,0.057837026676414556,12.8947172164917,252.0130157470703,,0.5778443813323975,CARB,60.0,50.111111111111114,9.888888888888886,96-620-*,http://deepseadrilling.org/cores/leg096/620.1R.PDF,620.1R.PDF
DSDP,96,621,*,26.731,-88.496,2481.0,,219.98226928710938,,0.05896201334434272,13.072291374206543,252.0130157470703,,0.5733363628387451,CARB,60.0,50.111111111111114,9.888888888888886,96-621-*,http://deepseadrilling.org/cores/leg096/621.1H.PDF,621.1H.PDF
DSDP,96,622,*,26.6902,-88.3803,2491.0,,219.98226928710938,,0.055037462485244916,12.659039497375488,252.0130157470703,,0.5644866824150085,CARB,60.0,50.111111111111114,9.888888888888886,96-622-*,http://deepseadrilling.org/cores/leg096/622.1H.PDF,622.1H.PDF
DSDP,96,622,*,26.6902,-88.3803,2491.0,,219.98226928710938,,0.055037462485244916,12.659039497375488,252.0130157470703,,0.5644866824150085,CARB,60.0,50.111111111111114,9.888888888888886,96-622-*,http://deepseadrilling.org/cores/leg096/622.1H.PDF,622.1H.PDF
DSDP,96,623,*,25.7682,-86.2307,3177.0,,217.9614715576172,,0.01424352171602711,8.308537483215332,235.51528930664062,,0.5158779621124268,CARB,60.0,50.111111111111114,9.888888888888886,96-623-*,http://deepseadrilling.org/cores/leg096/623.1H.PDF,623.1H.PDF
DSDP,96,624,*,25.754,-86.2772,3183.0,,217.9614715576172,,0.01424352171602711,8.308537483215332,235.51528930664062,,0.5158779621124268,CARB,60.0,50.111111111111114,9.888888888888886,96-624-*,,
DSDP,96,624,*,25.754,-86.2772,3183.0,,217.9614715576172,,0.01424352171602711,8.308537483215332,235.51528930664062,,0.5158779621124268,CARB,60.0,50.111111111111114,9.888888888888886,96-624-*,,
ODP,100,625,A,28.831666666666667,-87.16,889.0,,177.5810089111328,,0.13184575937908696,,650.8184204101562,,0.8128834962844849,CARB,60.0,50.111111111111114,9.888888888888886,100-625-A,http://www-odp.tamu.edu/publications/100_IR/VOLUME/CORES/IMAGES/625A1R.PDF,625A1R.PDF
ODP,100,625,B,28.831666666666667,-87.16,889.0,,177.5810089111328,,0.13184575937908696,,650.8184204101562,,0.8128834962844849,CARB,60.0,50.111111111111114,9.888888888888886,100-625-B,http://www-odp.tamu.edu/publications/100_IR/VOLUME/CORES/IMAGES/625B1H.PDF,625B1H.PDF
ODP,100,625,C,28.831666666666667,-87.16,889.0,,177.5810089111328,,0.13184575937908696,,650.8184204101562,,0.8128834962844849,CARB,60.0,50.111111111111114,9.888888888888886,100-625-C,,
ODP,101,626,A,25.600016666666665,-79.54676666666667,846.8,205.88081776012075,155.1287384033203,169.1666717529297,0.11565261907660282,,676.7464599609375,80.64,0.21871544420719147,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,101-626-A,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/626A1R.PDF,626A1R.PDF
ODP,101,626,B,25.600616666666667,-79.54676666666667,860.0,205.88081776012075,163.01242065429688,169.1666717529297,0.11565261907660282,,676.7464599609375,80.64,0.21871544420719147,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,101-626-B,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/626B1W.PDF,626B1W.PDF
ODP,101,626,C,25.600316666666668,-79.54666666666667,855.0,205.88081776012075,163.01242065429688,169.1666717529297,0.11565261907660282,,676.7464599609375,80.64,0.21871544420719147,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,101-626-C,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/626C1X.PDF,626C1X.PDF
ODP,101,626,D,25.600316666666668,-79.54676666666667,854.0,205.88081776012075,163.01242065429688,169.1666717529297,0.11565261907660282,,676.7464599609375,80.64,0.21871544420719147,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,101-626-D,,
ODP,101,627,A,27.635,-78.2942,1026.0,225.33266639709473,212.9301300048828,185.3125,0.023960268850341936,,917.4163208007812,,0.1393272876739502,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,101-627-A,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/627A1H.PDF,627A1H.PDF
ODP,101,627,B,27.635,-78.2942,1036.0,225.33266639709473,212.9301300048828,185.3125,0.023960268850341936,,917.4163208007812,,0.1393272876739502,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,101-627-B,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/627B1H.PDF,627B1H.PDF
ODP,101,628,A,27.5308,-78.3158,974.0,225.33266639709473,202.10121154785156,185.3125,0.027793104684104196,,917.4163208007812,,0.14200371503829956,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,101-628-A,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/628A1H.PDF,628A1H.PDF
ODP,101,629,A,27.4065,-78.3683,563.0,227.98767471313477,159.6790313720703,185.3125,0.02915285875812119,,917.4163208007812,,0.14362868666648865,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,101-629-A,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/629A1H.PDF,629A1H.PDF
ODP,101,630,A,27.449,-78.3405,815.0,227.98767471313477,170.97166442871094,185.3125,0.02915285875812119,,917.4163208007812,,0.14362868666648865,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,101-630-A,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/630A1H.PDF,630A1H.PDF
ODP,101,630,B,27.449,-78.3405,815.0,227.98767471313477,170.97166442871094,185.3125,0.02915285875812119,,917.4163208007812,,0.14362868666648865,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,101-630-B,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/630B1H.PDF,630B1H.PDF
ODP,101,630,C,27.449,-78.3405,815.0,227.98767471313477,170.97166442871094,185.3125,0.02915285875812119,,917.4163208007812,,0.14362868666648865,NWCS,24.333333333333332,10.833333333333334,13.499999999999998,101-630-C,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/630C1H.PDF,630C1H.PDF
ODP,101,631,A,23.5867,-75.7427,1102.0,238.22411632537842,233.3951873779297,236.0,0.007870473520677814,2.253826379776001,436.8988037109375,68.8125,0.14152555167675018,NATR,61.15384615384615,49.76923076923077,11.384615384615387,101-631-A,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/631A1H.PDF,631A1H.PDF
ODP,101,632,A,23.8407,-75.4355,2007.0,250.61522483825684,263.81329345703125,236.0,0.004104930486527499,1.5318349599838257,436.8988037109375,68.8125,0.15756069123744965,NATR,61.15384615384615,49.76923076923077,11.384615384615387,101-632-A,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/632A1H.PDF,632A1H.PDF
ODP,101,632,B,23.8407,-75.4355,2007.0,250.61522483825684,263.81329345703125,236.0,0.004104930486527499,1.5318349599838257,436.8988037109375,68.8125,0.15756069123744965,NATR,61.15384615384615,49.76923076923077,11.384615384615387,101-632-B,,
ODP,101,633,A,23.6885,-75.6235,1690.0,238.22411632537842,261.0218505859375,236.0,0.005601220517416337,2.101419687271118,436.8988037109375,68.8125,0.14408479630947113,NATR,61.15384615384615,49.76923076923077,11.384615384615387,101-633-A,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/633A1H.PDF,633A1H.PDF
ODP,101,634,A,25.3837,-77.3147,2864.0,228.1812219619751,268.1676025390625,205.75,0.010092261719356305,1.7833356857299805,662.137939453125,73.2125,0.15983104705810547,NATR,61.15384615384615,49.76923076923077,11.384615384615387,101-634-A,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/634A1R.PDF,634A1R.PDF
ODP,101,635,A,25.4188,-77.332,3445.0,228.1812219619751,269.212158203125,205.75,0.010092261719356305,1.7779597043991089,662.137939453125,73.2125,0.15983104705810547,NATR,61.15384615384615,49.76923076923077,11.384615384615387,101-635-A,http://www-odp.tamu.edu/publications/101_IR/VOLUME/CORES/IMAGES/635A1R.PDF,635A1R.PDF
