,Age [ka BP],U1476_d18O,U1476_d18O_error,U1476_d13C,U1476_d13C_error,U1308_d18O,U1308_d18O_error,U1308_d13C,U1308_d13C_error,MD06_3018_d18O,MD06_3018_d18O_error,MD06_3018_d13C,MD06_3018_d13C_error,ODP1143_d18O,ODP1143_d18O_error,ODP1143_d13C,ODP1143_d13C_error,ODP1090_d18O,ODP1090_d18O_error,ODP1090_d13C,ODP1090_d13C_error,ODP1088_d18O,ODP1088_d18O_error,ODP1088_d13C,ODP1088_d13C_error,ODP925_d18O,ODP925_d18O_error,ODP925_d13C,ODP925_d13C_error,ODP849_d18O,ODP849_d18O_error,ODP849_d13C,ODP849_d13C_error,DSDP502_d18O,DSDP502_d18O_error,DSDP502_d13C,DSDP502_d13C_error,ODP659_d18O,ODP659_d18O_error,ODP659_d13C,ODP659_d13C_error,ODP664_d18O,ODP664_d18O_error,ODP664_d13C,ODP664_d13C_error,ODP846_d18O,ODP846_d18O_error,ODP846_d13C,ODP846_d13C_error,DSDP607_d18O,DSDP607_d18O_error,DSDP607_d13C,DSDP607_d13C_error,DSDP552_d18O,DSDP552_d18O_error,DSDP552_d13C,DSDP552_d13C_error,ODP984_d18O,ODP984_d18O_error,ODP984_d13C,ODP984_d13C_error,ODP983_d18O,ODP983_d18O_error,ODP983_d13C,ODP983_d13C_error,ODP982_d18O,ODP982_d18O_error,ODP982_d13C,ODP982_d13C_error,ODP980_d18O,ODP980_d18O_error,ODP980_d13C,ODP980_d13C_error,ODP1063_d18O,ODP1063_d18O_error,ODP1063_d13C,ODP1063_d13C_error,ODP1264_d18O,ODP1264_d18O_error,ODP1264_d13C,ODP1264_d13C_error,ODP1267_d18O,ODP1267_d18O_error,ODP1267_d13C,ODP1267_d13C_error
205,1028.5,3.2817499999999997,0.11840100031249737,0.232,0.04346118958335126,3.1228571428571428,0.015120721424301101,0.5476190476190477,0.05350272742705439,4.14955,0.07604933431661336,0.1221,0.048224682476922534,3.179,0.0,-0.333,0.0,3.223333333333333,0.054636848236196654,-0.5,0.06236095644623236,3.45,0.0,0.48,0.0,3.0933333333333337,0.11414740307878071,0.8166666666666668,0.1229573849694215,3.88,0.0,-0.12,0.0,2.64,0.0,0.52,0.0,,,,,3.63,0.0,0.51,0.0,3.3800000000000003,0.13523641850067195,-0.25,0.06599663291074444,,,,,3.41,0.0,1.08,0.0,3.1033333333333335,0.18192387500351986,0.47000000000000003,0.1357284871433489,3.5064285714285717,0.07746366589264737,0.6414285714285715,0.06602301038936831,3.2,0.0,1.08,0.0,3.1525,0.06218671481916376,0.7825,0.01138804197393036,3.7,0.0,0.55,0.08485281374238571,4.06,0.0,0.91,0.0,3.995,0.18031222920256954,0.575,0.03181980515339463
206,1033.5,3.4764999999999997,0.10340484756528578,0.23525,0.04543728507514506,3.564705882352941,0.05137633485790625,0.2958823529411765,0.04603337756664575,4.3194,0.011879393923933945,0.057050000000000003,0.04203749814154025,3.571,0.0,-0.22,0.0,3.4850000000000003,0.21566756826189692,-0.835,0.21566756826189692,,,,,3.47,0.0,0.98,0.0,4.115,0.13788582233137664,-0.2,0.04242640687119285,2.83,0.0,0.61,0.0,3.72,0.0,-0.1,0.0,4.035,0.017677669529663625,0.5549999999999999,0.024748737341529145,3.6550000000000002,0.08131727983645295,-0.38,0.007071067811865481,3.0149999999999997,0.08131727983645295,0.945,0.0035355339059327407,3.68,0.0,1.05,0.0,3.84,0.016996731711976024,0.31,0.26233989826601334,3.7730769230769234,0.07393732045107365,0.6515384615384616,0.03534857954087517,2.96,0.1626345596729059,0.88,0.028284271247461926,3.348,0.11981318792186443,0.568,0.05271811832757311,,,,,4.4,0.0,0.62,0.0,4.63,0.049497474683058526,0.445,0.1520279579551077
207,1038.5,3.6206666666666667,0.043518408195289626,0.13233333333333333,0.041889625693490515,3.856875,0.03750748623191777,0.24375000000000002,0.05624218695738991,4.33075,0.0143189123190275,-0.11100000000000002,0.10599530649986347,3.59,0.0,-0.462,0.0,3.74,0.04041451884327384,-1.02,0.0635085296108588,3.88,0.0,0.3,0.0,3.54,0.0,1.01,0.0,4.43,0.0,-0.29,0.0,3.31,0.0,0.93,0.0,,,,,4.35,0.0,0.42,0.0,3.785,0.03181980515339459,-0.42500000000000004,0.024748737341529162,3.62,0.0,0.83,0.0,3.21,0.0,1.21,0.0,4.19,0.0,-0.23,0.0,3.978888888888889,0.12311235904345892,0.5355555555555556,0.06670574986065203,3.21,0.0,1.04,0.0,3.7380000000000004,0.05595712644516336,0.818,0.03179937106296288,,,,,4.23,0.0,0.78,0.0,4.7,0.03535533905932725,0.33999999999999997,0.028284271247461905
208,1043.5,3.5874999999999995,0.027839944324656928,0.03675,0.036787183569824966,3.9331250000000004,0.026141423515897145,0.34562499999999996,0.056124643303432226,3.999,0.0,0.0148,0.0,3.465,0.0,-0.604,0.0,3.795,0.0106066017177983,-1.17,0.007071067811865481,,,,,3.59,0.0,0.85,0.0,,,,,3.29,0.0,0.91,0.0,3.07,0.0,0.54,0.0,,,,,3.625,0.038890872965260226,-0.52,0.0,3.736666666666667,0.042774170122044736,0.9333333333333332,0.03600411499115479,3.65,0.0,1.05,0.0,4.0280000000000005,0.025518620652378504,-0.02200000000000002,0.17004470000561617,4.187777777777779,0.062336755259168125,0.44999999999999996,0.09330687455652008,3.495,0.13081475451951133,0.975,0.010606601717798222,3.7925,0.03416412592179109,0.6125,0.06066042779275464,,,,,4.3,0.007071067811865324,0.585,0.06010407640085655,4.655,0.024748737341529263,0.155,0.0035355339059327407
209,1048.5,3.60125,0.034887990412174816,-0.065,0.044113490000225554,3.9831249999999994,0.022250680291566374,0.16,0.05407604599080816,4.2023,0.0,0.0811,0.0,3.505,0.01202081528017124,-0.5515,0.02934493141924171,3.736666666666667,0.025962936545662025,-1.18,0.11085526098877262,3.73,0.0,0.24,0.0,3.56,0.0,-0.29,0.0,4.19,0.0,-0.53,0.0,3.16,0.0,0.72,0.0,,,,,4.13,0.0,0.05,0.0,3.615,0.01767766952966378,-0.595,0.010606601717798222,,,,,3.79,0.0,0.98,0.0,3.9033333333333338,0.04009248567259724,0.4766666666666666,0.10896822506618191,4.118571428571429,0.060522506234730086,0.5414285714285715,0.038302159124336654,3.56,0.0,1.02,0.0,3.723333333333333,0.025962936545661976,0.4033333333333333,0.051711450125422644,,,,,4.37,0.0,0.54,0.0,4.675,0.06010407640085651,0.01,0.0
210,1053.5,3.5076666666666667,0.064059578750017,-0.12533333333333332,0.04343407094112316,3.768125,0.02728923136399228,-0.15437499999999998,0.05955544127900909,3.7421,0.0,0.3087,0.0,,,,,3.58,0.0694422221866655,-1.1866666666666668,0.04480410034145765,3.89,0.0,0.11,0.0,3.5,0.14849242404917495,0.030000000000000002,0.028284271247461898,4.07,0.0,-0.45,0.0,2.94,0.0,0.62,0.0,2.61,0.0,0.75,0.0,4.13,0.0,0.02,0.0,3.5566666666666666,0.007200822998230917,-0.62,0.012472191289246483,3.87,0.0,0.78,0.0,3.75,0.0,0.84,0.0,3.48,0.021213203435596285,0.005000000000000001,0.024748737341529162,4.010833333333333,0.04410307266527492,0.33,0.05245368327285406,3.365,0.07424621202458763,0.855,0.08131727983645295,3.65,0.14352700094407328,0.3833333333333333,0.07920905298054053,,,,,4.2,0.0,0.67,0.0,4.29,0.24041630560342603,0.405,0.10960155108391488
211,1058.5,3.3292499999999996,0.02184998569793582,-0.0037499999999999964,0.055061755102793444,3.6192307692307697,0.06542950077865362,-0.060000000000000005,0.08630481278618923,3.51,0.0,0.52,0.0,3.3529999999999998,0.05888972745734188,-0.47150000000000003,0.12384163274117475,3.5066666666666673,0.047218954135279496,-1.1899999999999997,0.02160246899469289,3.64,0.0,0.71,0.0,2.9,0.0,0.82,0.0,,,,,2.44,0.0,0.87,0.0,,,,,4.12,0.0,-0.16,0.0,3.455,0.038890872965260066,-0.475,0.07424621202458748,3.255,0.03181980515339459,-0.15000000000000002,0.0919238815542512,3.67,0.0,0.73,0.0,3.568,0.0955154437774332,0.55,0.058991524815010514,3.7600000000000002,0.06982836100038436,0.29700000000000004,0.09628135852801413,3.32,0.0,0.52,0.0,3.645,0.20152543263816614,0.81,0.06363961030678929,,,,,4.255000000000001,0.1025304832720494,0.6799999999999999,0.049497474683058325,4.01,0.03535533905932725,0.605,0.17324116139070414
212,1063.5,3.286666666666667,0.09061559018836204,0.12233333333333334,0.07870667532516377,2.948571428571429,0.032683659133334875,0.7528571428571428,0.05699470590728341,,,,,,,,,3.2750000000000004,0.06960603422117942,-0.7899999999999999,0.16949926253526887,3.4,0.0,0.68,0.0,2.74,0.0,0.97,0.0,3.5,0.0,-0.02,0.0,2.46,0.0,0.78,0.0,3.17,0.0,0.85,0.0,3.6950000000000003,0.13788582233137683,0.13999999999999999,0.19091883092036782,3.09,0.04242640687119289,-0.15000000000000002,0.08485281374238571,3.24,0.0,0.76,0.0,2.94,0.0,1.16,0.0,3.2066666666666666,0.053472041846737636,0.10499999999999997,0.21493862172981176,3.4600000000000004,0.02160246899469284,0.49666666666666665,0.05894127648833266,3.34,0.0,0.84,0.0,3.0519999999999996,0.1364228719826701,0.7559999999999999,0.051815055727076086,,,,,3.49,0.0,0.86,0.0,4.17,0.03535533905932725,0.5900000000000001,0.05656854249492381
213,1068.5,2.74725,0.030553999329056756,0.467,0.04715797917638117,2.7226666666666666,0.021816745182780366,0.7906666666666664,0.06279042153893408,3.4046,0.0,0.4926,0.0,2.6835,0.018031222920257016,-0.086,0.025455844122715707,,,,,,,,,2.425,0.01767766952966378,1.12,0.014142135623730883,3.27,0.0,0.09,0.0,,,,,,,,,3.315,0.06533567172685985,0.6799999999999999,0.07044501401802686,2.49,0.1484924240491751,-0.24,0.03535533905932737,2.5025,0.029659526294261693,1.03,0.015000000000000013,,,,,3.146,0.032199378875996984,0.612,0.1208767967808545,3.08125,0.017087778893115392,0.4925,0.05910134304734537,2.6950000000000003,0.038890872965260066,0.86,0.0848528137423857,2.71,0.05656854249492385,0.935,0.0035355339059327012,,,,,3.98,0.0,0.7,0.0,3.393333333333333,0.1687426267250634,0.75,0.15691469727919763
214,1073.5,2.863,0.053392415191673016,0.27375000000000005,0.14169790709463567,2.7773684210526315,0.015079127446919187,0.6342105263157894,0.04764921391913852,3.3524,0.0,0.4874,0.0,2.6254999999999997,0.027930717856868688,-0.20600000000000002,0.05303300858899107,2.83,0.03188521078284827,0.32333333333333336,0.14890339896128033,3.27,0.0,0.72,0.0,2.575,0.08838834764831843,1.05,0.0,3.38,0.0,-0.05,0.0,2.43,0.0,0.7,0.0,,,,,3.13,0.04242640687119289,0.89,0.014142135623730963,3.34,0.035355339059327404,-0.5549999999999999,0.10253048327204937,,,,,2.82,0.0,1.17,0.0,,,,,3.0086666666666657,0.013362190993551475,0.5840000000000001,0.04263332030231752,3.37,0.0,0.96,0.0,2.68,0.0,0.78,0.0,,,,,3.92,0.24748737341529153,0.725,0.08838834764831843,3.8150000000000004,0.06717514421272198,0.895,0.06717514421272198
215,1078.5,3.07525,0.02155044953127429,0.452,0.04651478259650367,3.0100000000000002,0.017509265960161433,0.6002941176470589,0.0463559369256587,4.1034,0.0,0.4742,0.0,3.211,0.0,0.171,0.0,3.06,0.12727922061357866,-0.325,0.40658639918226475,3.31,0.0,0.4,0.0,3.04,0.0,1.05,0.0,3.62,0.0,0.2,0.0,2.44,0.0,0.86,0.0,,,,,3.28,0.0,0.93,0.0,2.876666666666667,0.06434858771364557,-0.19000000000000003,0.020548046676563254,2.29,0.0,0.94,0.0,3.09,0.0,1.2,0.0,,,,,3.1966666666666668,0.07403702777314526,0.7655555555555557,0.05591243398698024,3.4050000000000002,0.08131727983645295,1.0550000000000002,0.0035355339059327407,2.783333333333333,0.1615434811321593,0.77,0.09533566430716728,,,,,3.89,0.0,0.85,0.0,3.94,0.11025223605694152,0.9466666666666667,0.04768725274194432
216,1083.5,3.18475,0.015392266727158842,0.54225,0.019349983850122456,3.1042424242424245,0.009261334881584446,0.47181818181818175,0.047660520024920314,3.9632,0.0,0.4047,0.0,3.319,0.0,-0.06,0.0,3.04,0.0,-0.16,0.0,,,,,3.08,0.028284271247461926,0.7350000000000001,0.23688077169749341,3.76,0.0,0.03,0.0,2.61,0.0,0.9,0.0,,,,,3.635,0.003535533905932819,0.8200000000000001,0.1060660171779821,3.0325,0.07188315171164943,-0.04999999999999999,0.065,2.455,0.07424621202458748,0.87,0.014142135623730963,3.12,0.0,1.13,0.0,,,,,3.361428571428571,0.048505357222685105,0.6842857142857143,0.05169996419124575,3.64,0.0,0.83,0.0,3.06,0.0,0.83,0.0,,,,,4.34,0.0,0.41,0.0,4.156666666666667,0.13632749240408248,0.8033333333333333,0.09687716544772142
217,1088.5,3.2966,0.05159426324699286,0.3458,0.05963180359506158,3.228378378378379,0.012731499925770707,0.5105405405405404,0.04497210554313204,4.1938,0.0,0.3334,0.0,3.3685,0.0045961940777125235,-0.07450000000000001,0.027930717856868625,,,,,3.55,0.0,0.46,0.0,3.0833333333333335,0.1265203833672955,0.51,0.04109609335312651,4.08,0.0,-0.16,0.0,2.54,0.0,0.8,0.0,,,,,3.75,0.0,0.64,0.0,3.55,0.05545268253204714,-0.2625,0.06859072459159474,2.68,0.0,0.91,0.0,3.43,0.0,1.19,0.0,,,,,3.3706666666666667,0.028134070553795205,0.6193333333333333,0.06153204524954937,3.1999999999999997,0.11953614051360746,0.98,0.012472191289246483,3.4050000000000002,0.003535533905932819,0.385,0.03181980515339462,,,,,3.995,0.08131727983645311,0.8899999999999999,0.03535533905932737,4.033333333333333,0.08032342031967929,0.82,0.09177266598624137
218,1093.5,3.38425,0.0519595696190798,0.24550000000000002,0.021396553460779618,3.4269999999999996,0.01848039501742319,0.4835,0.04003677996542679,4.3112,0.0,0.0811,0.0,3.3165,0.060457629791449904,-0.281,0.004242640687119269,,,,,3.39,0.0,0.67,0.0,3.4,0.0,0.38,0.0,3.66,0.0,-0.26,0.0,2.85,0.0,0.6,0.0,,,,,3.875,0.04596194077712555,0.195,0.08131727983645295,3.56,0.05656854249492385,-0.45999999999999996,0.021213203435596423,3.05,0.0,0.77,0.0,,,,,,,,,3.465882352941176,0.027225304018744914,0.6452941176470589,0.05766576915485164,3.275,0.04596194077712555,0.905,0.1025304832720494,3.49,0.0,0.26,0.0,,,,,4.21,0.0,0.73,0.0,4.275,0.017677669529663625,0.73,0.03535533905932737
219,1098.5,3.4294000000000002,0.018522634801776947,0.14320000000000002,0.06117541990047964,3.714761904761905,0.02914207163288598,0.019047619047619053,0.062054415305550364,4.1559,0.0,0.2738,0.0,3.6900000000000004,0.007071067811865481,-0.2255,0.026516504294495535,3.705,0.1025304832720494,-0.96,0.028284271247461884,,,,,,,,,4.26,0.0,-0.3,0.0,2.78,0.0,0.74,0.0,,,,,4.265000000000001,0.123743686707646,-0.43500000000000005,0.08131727983645297,3.5966666666666662,0.06434858771364561,-0.4666666666666666,0.044555417012807616,3.11,0.0,0.5,0.0,3.74,0.0,0.97,0.0,3.58,0.0,0.51,0.0,3.8083333333333336,0.14578173690423235,0.48,0.13689006132254047,3.2199999999999998,0.007071067811865481,0.85,0.007071067811865481,3.63,0.014142135623730963,0.585,0.11667261889578034,,,,,4.27,0.007071067811865638,0.6950000000000001,0.010606601717798182,4.493333333333333,0.04009248567259716,0.25333333333333335,0.06417568479197178
220,1103.5,3.1969999999999996,0.050831830578880424,0.326,0.04832571779084093,3.3674999999999997,0.05161818962342635,0.5430000000000001,0.048626638789864965,4.0838,0.0,0.1593,0.0,3.328,0.0,-0.061,0.0,3.325,0.17324116139070406,0.21,0.12020815280171308,4.03,0.0,-0.14,0.0,2.83,0.0,1.09,0.0,4.06,0.0,-0.16,0.0,3.1,0.0,0.8,0.0,,,,,3.77,0.09899494936611673,0.34500000000000003,0.14495689014324226,3.3099999999999996,0.035355339059327404,-0.15000000000000002,0.007071067811865471,3.075,0.08838834764831843,0.98,0.03535533905932737,3.61,0.0,0.99,0.0,,,,,3.51125,0.10230831924872971,0.8875,0.07403018809918019,3.25,0.04242640687119289,1.095,0.024748737341529103,3.2,0.14142135623730948,0.8,0.028284271247461884,,,,,4.3,0.0,0.83,0.0,4.4,0.10606601717798206,0.595,0.08838834764831843
221,1108.5,3.1408,0.08265949431251073,0.3518,0.05376050595000013,2.9761538461538453,0.0326635794416198,0.4700000000000001,0.09058651753855711,4.0929,0.0,0.2236,0.0,3.17,0.05161879502661793,-0.08299999999999999,0.1873832970144351,3.425,0.07424621202458748,-0.11,0.06363961030678927,3.75,0.0,0.22,0.0,3.0199999999999996,0.007071067811865481,0.98,0.007071067811865481,3.92,0.0,0.01,0.0,2.27,0.0,0.71,0.0,,,,,3.74,0.0,0.85,0.0,3.2399999999999998,0.02160246899469284,-0.29333333333333333,0.01655518269527927,,,,,3.35,0.0,1.06,0.0,3.3825000000000003,0.05272274177240788,0.3025,0.2232536393880288,3.330833333333333,0.07156444583316081,0.6008333333333333,0.06562158280344683,3.14,0.13435028842544397,0.97,0.049497474683058325,3.105,0.024748737341529263,0.665,0.05303300858899107,,,,,4.14,0.0,0.29,0.0,4.195,0.11667261889578036,0.765,0.06010407640085651
222,1113.5,3.41275,0.06787430938875177,0.09624999999999999,0.08205438364280118,3.228333333333333,0.02751051987338124,0.4708333333333334,0.06615406226153994,4.2137,0.0,0.2186,0.0,3.2969999999999997,0.1534421715174807,-0.28900000000000003,0.11808683245815343,3.1133333333333333,0.06079717342357533,-0.3,0.12918548250050735,4.2,0.0,0.4,0.0,3.06,0.0,0.74,0.0,4.0,0.0,-0.2,0.0,2.6950000000000003,0.21566756826189692,0.77,0.049497474683058325,,,,,3.9299999999999997,0.1979898987322333,0.59,0.09899494936611664,3.606666666666667,0.02680519573736625,-0.5533333333333333,0.028414915227876498,3.063333333333333,0.07323225357015142,0.77,0.06480740698407861,3.6,0.0,0.74,0.0,3.505,0.08838834764831843,-0.15,0.3252691193458118,3.5972727272727267,0.04932755937809866,0.4463636363636363,0.05175071728289149,3.02,0.014142135623730963,1.125,0.03181980515339459,2.8975,0.2143704445580127,0.47750000000000004,0.05212664865498261,,,,,4.44,0.028284271247461926,0.645,0.010606601717798222,4.52,0.10198039027185567,0.58,0.10708252269472675
223,1118.5,3.747,0.0586440107768901,-0.159,0.056021424473142414,3.6389473684210527,0.019592733358736365,0.22789473684210523,0.07275953240180125,4.271,0.03026417023478404,0.1872,0.04398204178980326,3.5694999999999997,0.10783378413094855,-0.5205,0.03146625176280135,3.215,0.003535533905932819,-0.555,0.08131727983645297,4.13,0.0,0.08,0.0,3.32,0.0,0.63,0.0,4.04,0.0,-0.36,0.0,2.84,0.0,0.63,0.0,,,,,4.3149999999999995,0.04596194077712555,-0.15000000000000002,0.21920310216782976,3.77,0.04949747468305821,-0.685,0.017677669529663664,2.79,0.0,0.95,0.0,,,,,3.37,0.0,-0.36,0.0,3.5425,0.11160057123509716,-0.034999999999999996,0.1384061053566641,2.9966666666666666,0.049516177678127084,0.9333333333333332,0.053610391474732545,3.52,0.0,0.25,0.0,,,,,4.38,0.0,0.42,0.0,4.39,0.1557776192739724,0.5,0.19482185594936613
224,1123.5,3.6942500000000003,0.04674314789356829,-0.09125,0.045895771864083515,4.09,0.040107278017836104,-0.224375,0.07593669624060229,4.5776,0.0,0.1142,0.0,3.655,0.0,-0.554,0.0,3.5549999999999997,0.038890872965260066,-1.13,0.18384776310850232,4.105,0.0318198051533949,0.18,0.09899494936611664,3.7350000000000003,0.010606601717798142,0.11499999999999999,0.08838834764831842,4.28,0.0,-0.44,0.0,2.95,0.0,0.71,0.0,,,,,4.42,0.0212132034355966,-0.03,0.0070710678118654745,3.75,0.021213203435596285,-0.63,0.035355339059327404,3.53,0.014142135623730963,0.24,0.0,3.96,0.0,0.81,0.0,,,,,4.340000000000001,0.03399346342395181,0.6133333333333333,0.1141474030787807,3.335,0.024748737341529263,1.145,0.05303300858899103,3.535,0.04596194077712555,0.215,0.024748737341529162,,,,,4.63,0.0,0.53,0.0,4.58,0.05656854249492385,0.42,0.0
225,1128.5,3.6348,0.04980232926279654,-0.0524,0.028440253163430178,3.788947368421052,0.045628238430765605,0.07052631578947367,0.0629447001908111,,,,,3.681,0.011313708498984769,-0.4645,0.02368807716974934,3.29,0.13435028842544397,-0.6499999999999999,0.12020815280171306,,,,,3.46,0.0,0.41,0.0,,,,,,,,,,,,,4.390000000000001,0.021213203435596285,0.27,0.07778174593052023,3.635,0.045961940777125704,-0.63,0.014142135623730963,3.75,0.16970562748477155,-0.255,0.24395183950935886,3.81,0.0,0.8,0.0,,,,,4.011666666666667,0.03320112671002016,0.365,0.04688934965545066,3.215,0.01767766952966378,1.135,0.08838834764831843,3.45,0.0,0.05,0.0,,,,,,,,,4.225,0.25102290732122434,0.71,0.09899494936611665
226,1133.5,3.3766,0.044580354417613176,0.0954,0.05649042396725307,3.473333333333333,0.05966728739590217,0.23833333333333337,0.06842304409307556,4.4666,0.0,0.1422,0.0,3.296,0.08273149339882604,-0.29500000000000004,0.012727922061357847,3.17,0.0,-0.49,0.0,3.87,0.0,-0.12,0.0,2.94,0.0,0.24,0.0,4.34,0.0,-0.34,0.0,,,,,,,,,3.74,0.18384776310850234,0.215,0.024748737341529162,3.4800000000000004,0.10077477638553986,-0.5633333333333334,0.09824383874753599,3.34,0.0,0.54,0.0,3.6,0.0,0.86,0.0,,,,,3.5185714285714282,0.09256941292842111,0.26285714285714284,0.0934751802857104,2.91,0.17677669529663687,0.845,0.010606601717798222,3.7849999999999997,0.11233320969330496,0.38,0.13788582233137675,,,,,4.109999999999999,0.014142135623730963,0.81,0.09899494936611662,4.273333333333333,0.07308037178846824,0.7866666666666666,0.056240225488194524
227,1138.5,3.3705,0.06537344644425595,0.16849999999999998,0.037470821981910145,3.391052631578947,0.04443486151568454,0.3736842105263158,0.06785274313851643,3.7664,0.0,0.3667,0.0,3.426,0.0,-0.149,0.0,3.705,0.06010407640085651,-0.925,0.05303300858899107,3.93,0.0,-0.18,0.0,,,,,4.24,0.0,-0.29,0.0,,,,,,,,,3.89,0.0,0.5,0.0,3.26,0.014142135623730805,-0.385,0.0035355339059327407,3.19,0.0,0.27,0.0,,,,,,,,,3.3899999999999997,0.11045361017187255,0.33,0.1615178008765597,2.99,0.1697056274847714,0.8899999999999999,0.03535533905932737,3.6500000000000004,0.06363961030678933,0.42000000000000004,0.014142135623730942,,,,,4.13,0.0,0.76,0.0,3.9450000000000003,0.09545941546018391,0.915,0.08131727983645295
228,1143.5,3.117,0.03535760172862409,0.3084,0.04905719111404565,3.2793333333333337,0.02847949229676471,0.6366666666666667,0.0713904236756765,,,,,3.283,0.07212489168102774,-0.1575,0.09369164850721755,,,,,3.69,0.0,0.24,0.0,3.02,0.0,0.99,0.0,4.17,0.0,-0.39,0.0,2.46,0.0,0.92,0.0,,,,,,,,,3.325,0.05303300858899103,-0.27,0.014142135623730942,,,,,3.27,0.0,0.99,0.0,3.4299999999999997,0.11115554667022044,0.2866666666666667,0.09914448864979651,3.4116666666666666,0.1038272247177617,0.6200000000000001,0.06928203230275512,2.94,0.04242640687119289,0.885,0.045961940777125586,2.865,0.07424621202458763,0.065,0.08131727983645295,,,,,3.73,0.0,1.05,0.0,3.98,0.0,1.04,0.007071067811865481
229,1148.5,3.1297499999999996,0.034789321278231304,0.37749999999999995,0.008280247580839605,3.0536842105263156,0.01963955709645804,0.8994736842105263,0.05670291771751222,3.9354,0.0,0.4389,0.0,3.352,0.0,0.274,0.0,,,,,3.37,0.0,0.55,0.0,,,,,3.96,0.0,-0.34,0.0,,,,,,,,,3.86,0.0,0.51,0.0,3.1900000000000004,0.021213203435596444,-0.08,0.056568542494923796,3.085,0.038890872965260226,0.6900000000000001,0.16263455967290594,,,,,,,,,3.2269999999999994,0.03706885485147877,0.867,0.02437416665242116,2.865,0.03181980515339474,0.72,0.09192388155425117,3.2800000000000002,0.14142135623730948,0.825,0.11667261889578032,,,,,4.06,0.0,0.92,0.0,3.965,0.010606601717798142,0.98,0.05656854249492381
230,1153.5,3.0704,0.03296131065355259,0.5134000000000001,0.05675956307090461,3.0154545454545456,0.010015015023471536,0.9245454545454546,0.040755911565971054,,,,,3.125,0.0,0.126,0.0,3.355,0.03181980515339459,-0.625,0.09545941546018391,3.64,0.0,0.41,0.0,,,,,3.85,0.0,-0.05,0.0,2.44,0.0,0.96,0.0,,,,,3.46,0.0,0.66,0.0,3.026666666666667,0.01962613525850634,0.01333333333333333,0.009813067629253165,2.76,0.0,0.94,0.0,3.15,0.0,1.29,0.0,,,,,3.1919999999999997,0.02683612821883547,0.8959999999999998,0.05246628547087273,3.0,0.021213203435596285,0.8049999999999999,0.024748737341529145,2.95,0.0,0.99,0.0,,,,,3.99,0.0,0.99,0.0,3.895,0.04596194077712555,1.05,0.049497474683058366
231,1158.5,2.941,0.019611858657455142,0.71575,0.02369434267921354,2.976111111111111,0.015833604069593492,0.7811111111111111,0.07078871749089319,3.8669,0.0,0.6292,0.0,3.0115,0.018738329701443485,0.14550000000000002,0.010253048327204937,3.28,0.0,-0.88,0.0,3.56,0.0,0.69,0.0,2.68,0.0,1.13,0.0,3.87,0.05656854249492385,-0.12499999999999999,0.11667261889578032,2.36,0.0,0.86,0.0,,,,,3.36,0.0,0.98,0.0,3.1950000000000003,0.038890872965260066,-0.04,0.014142135623730949,,,,,,,,,3.2500000000000004,0.04860555523805895,0.5275,0.17476323268925875,3.2249999999999996,0.029231409624613996,1.0249999999999997,0.029399861425725333,2.9133333333333336,0.002721655269759029,1.1666666666666667,0.04009248567259712,2.955,0.017677669529663625,1.06,0.04242640687119289,,,,,3.67,0.0,0.96,0.0,3.915,0.003535533905932662,0.9450000000000001,0.06717514421272203
232,1163.5,2.9304,0.02820297856610181,0.642,0.0328109737740287,3.0457894736842106,0.0169946347973935,0.5931578947368421,0.07483704413851469,3.7707,0.05953839097590734,0.597,0.051760216382855266,2.942,0.05161879502661793,0.126,0.03747665940288702,3.2800000000000002,0.10606601717798221,-0.465,0.045961940777125586,,,,,2.63,0.0,1.21,0.0,3.635,0.05303300858899103,0.12,0.0,2.4,0.0,1.04,0.0,,,,,3.455,0.03181980515339459,0.84,0.07778174593052022,3.025,0.08838834764831843,-0.1,0.021213203435596423,2.73,0.0,1.07,0.0,2.91,0.0,1.03,0.0,3.11,0.014142135623730963,0.485,0.03889087296526013,3.067142857142857,0.04258758767418865,0.8307142857142856,0.059508739588933976,2.91,0.09192388155425125,1.25,0.07778174593052029,2.825,0.05303300858899103,0.98,0.12020815280171301,,,,,4.19,0.0,0.78,0.0,4.08,0.04242640687119289,1.1,0.04949747468305829
233,1168.5,2.9615,0.04134383267187501,0.547,0.05362485431215642,3.13,0.017487629185090687,0.518421052631579,0.07014138139411855,3.8574,0.0,0.6707,0.0,2.9859999999999998,0.11101576464628782,0.0915,0.006010407640085654,3.49,0.0,-0.99,0.0,3.04,0.0,0.59,0.0,2.68,0.0,1.24,0.0,3.585,0.024748737341529263,0.135,0.0035355339059327407,2.3,0.0,0.82,0.0,,,,,3.5,0.0,0.86,0.0,3.16,0.0,-0.15,0.0,2.75,0.0,0.97,0.0,,,,,2.9499999999999997,0.03741657386773941,0.7400000000000001,0.04921607686744469,3.15,0.02624669291337267,0.8466666666666667,0.09525793444156806,2.71,0.05656854249492385,1.09,0.014142135623730963,2.84,0.0,0.82,0.0,,,,,3.94,0.0,1.02,0.0,4.036666666666666,0.036616126785075594,0.96,0.05249338582674543
