"Exp","Site","Hole","Core","Type","Sect","A/W","Top depth CSF-A (m)","Bottom depth CSF-A (m)","Top depth CCSF-361-U1474-ABDEF-20160220 (m)","Bottom depth CCSF-361-U1474-ABDEF-20160220 (m)","Display status (T/F)","Uncropped image (JPG) link","Uncropped image filename","Cropped image (JPG) link","Cropped image filename","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Comments"
"361","U1474","B","3","H","7","A","23.300","23.990","22.021","22.712","F","33470561","361-u1474b-3h-7-a_shlf7616271_20160212210932.jpg","33470571","361-u1474b-3h-7-a_shlf7616271_20160212210932_trim.jpg","2016-02-13 03:10:15","CV-L107C-L170542B","SHIL","SHLF7616271","95106211",""
"361","U1474","B","3","H","7","A","23.300","23.990","22.021","22.712","T","33568571","361-u1474b-3h-7-a_shlf7616271_20160214160200.jpg","33568581","361-u1474b-3h-7-a_shlf7616271_20160214160200_trim.jpg","2016-02-14 22:03:06","CV-L107C-L170542B","SHIL","SHLF7616271","95331461",""
"361","U1474","B","4","H","1","A","23.800","24.760","24.485","25.445","T","33470741","361-u1474b-4h-1-a_shlf7616631_20160212212147.jpg","33470751","361-u1474b-4h-1-a_shlf7616631_20160212212147_trim.jpg","2016-02-13 03:22:34","CV-L107C-L170542B","SHIL","SHLF7616631","95115271",""
"361","U1474","B","3","H","CC","A","23.990","24.180","22.712","22.902","F","33470611","361-u1474b-3h-cc-a_shlf7616301_20160212211105.jpg","33470621","361-u1474b-3h-cc-a_shlf7616301_20160212211105_trim.jpg","2016-02-13 03:11:45","CV-L107C-L170542B","SHIL","SHLF7616301","95106231",""
"361","U1474","B","3","H","CC","A","23.990","24.180","22.712","22.902","T","33568621","361-u1474b-3h-cc-a_shlf7616301_20160214160313.jpg","33568631","361-u1474b-3h-cc-a_shlf7616301_20160214160313_trim.jpg","2016-02-14 22:03:50","CV-L107C-L170542B","SHIL","SHLF7616301","95331471",""
"361","U1474","B","4","H","2","A","24.760","25.790","25.445","26.475","T","33470941","361-u1474b-4h-2-a_shlf7616661_20160212212321.jpg","33470951","361-u1474b-4h-2-a_shlf7616661_20160212212321_trim.jpg","2016-02-13 03:24:07","CV-L107C-L170542B","SHIL","SHLF7616661","95115351",""
"361","U1474","B","4","H","3","A","25.790","26.280","26.475","26.965","T","33471301","361-u1474b-4h-3-a_shlf7616691_20160212212538.jpg","33471311","361-u1474b-4h-3-a_shlf7616691_20160212212538_trim.jpg","2016-02-13 03:34:25","CV-L107C-L170542B","SHIL","SHLF7616691","95120571",""
"361","U1474","B","4","H","CC","A","26.280","26.430","26.965","27.115","T","33471351","361-u1474b-4h-cc-a_shlf7616721_20160212212952.jpg","33471361","361-u1474b-4h-cc-a_shlf7616721_20160212212952_trim.jpg","2016-02-13 03:34:40","CV-L107C-L170542B","SHIL","SHLF7616721","95120601",""
"361","U1474","B","5","H","1","A","33.300","34.800","30.446","31.946","T","33475461","361-u1474b-5h-1-a_shlf7617121_20160212225935.jpg","33475471","361-u1474b-5h-1-a_shlf7617121_20160212225935_trim.jpg","2016-02-13 05:48:13","CV-L107C-L170542B","SHIL","SHLF7617121","95131901",""
"361","U1474","B","5","H","2","A","34.800","36.300","31.946","33.446","T","33475601","361-u1474b-5h-2-a_shlf7617151_20160212230149.jpg","33475621","361-u1474b-5h-2-a_shlf7617151_20160212230149_trim.jpg","2016-02-13 05:49:35","CV-L107C-L170542B","SHIL","SHLF7617151","95131941",""
"361","U1474","B","5","H","3","A","36.300","37.800","33.446","34.946","T","33475611","361-u1474b-5h-3-a_shlf7617181_20160212230357.jpg","33475641","361-u1474b-5h-3-a_shlf7617181_20160212230357_trim.jpg","2016-02-13 05:49:36","CV-L107C-L170542B","SHIL","SHLF7617181","95131931",""
"361","U1474","B","5","H","4","A","37.800","39.300","34.946","36.446","T","33475751","361-u1474b-5h-4-a_shlf7617211_20160212230819.jpg","33475771","361-u1474b-5h-4-a_shlf7617211_20160212230819_trim.jpg","2016-02-13 05:49:58","CV-L107C-L170542B","SHIL","SHLF7617211","95132001",""
"361","U1474","B","5","H","5","A","39.300","40.800","36.446","37.946","T","33475761","361-u1474b-5h-5-a_shlf7617241_20160212231027.jpg","33475781","361-u1474b-5h-5-a_shlf7617241_20160212231027_trim.jpg","2016-02-13 05:49:59","CV-L107C-L170542B","SHIL","SHLF7617241","95132011",""
"361","U1474","B","5","H","6","A","40.800","41.500","37.946","38.646","T","33475841","361-u1474b-5h-6-a_shlf7617271_20160212231150.jpg","33475861","361-u1474b-5h-6-a_shlf7617271_20160212231150_trim.jpg","2016-02-13 05:50:32","CV-L107C-L170542B","SHIL","SHLF7617271","95132021",""
"361","U1474","B","5","H","7","A","41.500","42.090","38.646","39.236","T","33475831","361-u1474b-5h-7-a_shlf7617301_20160212231316.jpg","33475851","361-u1474b-5h-7-a_shlf7617301_20160212231316_trim.jpg","2016-02-13 05:50:32","CV-L107C-L170542B","SHIL","SHLF7617301","95132031",""
"361","U1474","B","5","H","CC","A","42.090","42.400","39.236","39.546","T","33475911","361-u1474b-5h-cc-a_shlf7617331_20160212231440.jpg","33475921","361-u1474b-5h-cc-a_shlf7617331_20160212231440_trim.jpg","2016-02-13 05:50:53","CV-L107C-L170542B","SHIL","SHLF7617331","95132041",""
"361","U1474","B","6","H","1","A","42.800","44.300","44.353","45.853","T","33476351","361-u1474b-6h-1-a_shlf7617851_20160213000436.jpg","33476361","361-u1474b-6h-1-a_shlf7617851_20160213000436_trim.jpg","2016-02-13 06:06:04","CV-L107C-L170542B","SHIL","SHLF7617851","95133491",""
"361","U1474","B","6","H","2","A","44.300","45.800","45.853","47.353","T","33476821","361-u1474b-6h-2-a_shlf7617881_20160213000647.jpg","33476841","361-u1474b-6h-2-a_shlf7617881_20160213000647_trim.jpg","2016-02-13 06:23:04","CV-L107C-L170542B","SHIL","SHLF7617881","95135681",""
"361","U1474","B","6","H","3","A","45.800","47.300","47.353","48.853","T","33476831","361-u1474b-6h-3-a_shlf7617911_20160213000921.jpg","33476851","361-u1474b-6h-3-a_shlf7617911_20160213000921_trim.jpg","2016-02-13 06:23:05","CV-L107C-L170542B","SHIL","SHLF7617911","95135671",""
"361","U1474","B","6","H","4","A","47.300","48.800","48.853","50.353","T","33477121","361-u1474b-6h-4-a_shlf7617941_20160213001342.jpg","33477131","361-u1474b-6h-4-a_shlf7617941_20160213001342_trim.jpg","2016-02-13 06:25:13","CV-L107C-L170542B","SHIL","SHLF7617941","95136441",""
"361","U1474","B","6","H","5","A","48.800","50.300","50.353","51.853","T","33476921","361-u1474b-6h-5-a_shlf7617971_20160213001515.jpg","33476941","361-u1474b-6h-5-a_shlf7617971_20160213001515_trim.jpg","2016-02-13 06:23:32","CV-L107C-L170542B","SHIL","SHLF7617971","95135691",""
"361","U1474","B","6","H","6","A","50.300","51.300","51.853","52.853","T","33476901","361-u1474b-6h-6-a_shlf7618001_20160213001731.jpg","33476911","361-u1474b-6h-6-a_shlf7618001_20160213001731_trim.jpg","2016-02-13 06:23:24","CV-L107C-L170542B","SHIL","SHLF7618001","95135701",""
"361","U1474","B","6","H","7","A","51.300","52.030","52.853","53.583","T","33476981","361-u1474b-6h-7-a_shlf7618031_20160213001854.jpg","33477011","361-u1474b-6h-7-a_shlf7618031_20160213001854_trim.jpg","2016-02-13 06:23:53","CV-L107C-L170542B","SHIL","SHLF7618031","95135711",""
"361","U1474","B","6","H","CC","A","52.030","52.260","53.583","53.813","T","33476991","361-u1474b-6h-cc-a_shlf7618061_20160213002146.jpg","33477001","361-u1474b-6h-cc-a_shlf7618061_20160213002146_trim.jpg","2016-02-13 06:23:52","CV-L107C-L170542B","SHIL","SHLF7618061","95135721",""
"361","U1474","B","7","H","1","A","52.300","53.800","53.853","55.353","T","33482851","361-u1474b-7h-1-a_shlf7618941_20160213020447.jpg","33482881","361-u1474b-7h-1-a_shlf7618941_20160213020447_trim.jpg","2016-02-13 08:24:49","CV-L107C-L170542B","SHIL","SHLF7618941","95145431",""
"361","U1474","B","7","H","2","A","53.800","55.300","55.353","56.853","T","33482871","361-u1474b-7h-2-a_shlf7618971_20160213020741.jpg","33482891","361-u1474b-7h-2-a_shlf7618971_20160213020741_trim.jpg","2016-02-13 08:24:49","CV-L107C-L170542B","SHIL","SHLF7618971","95145421",""
"361","U1474","B","7","H","3","A","55.300","56.800","56.853","58.353","T","33482961","361-u1474b-7h-3-a_shlf7619001_20160213021002.jpg","33482971","361-u1474b-7h-3-a_shlf7619001_20160213021002_trim.jpg","2016-02-13 08:25:11","CV-L107C-L170542B","SHIL","SHLF7619001","95145451",""
"361","U1474","B","7","H","4","A","56.800","58.300","58.353","59.853","T","33483011","361-u1474b-7h-4-a_shlf7619031_20160213021142.jpg","33483031","361-u1474b-7h-4-a_shlf7619031_20160213021142_trim.jpg","2016-02-13 08:26:17","CV-L107C-L170542B","SHIL","SHLF7619031","95145511",""
"361","U1474","B","7","H","5","A","58.300","59.800","59.853","61.353","T","33483021","361-u1474b-7h-5-a_shlf7619061_20160213021317.jpg","33483041","361-u1474b-7h-5-a_shlf7619061_20160213021317_trim.jpg","2016-02-13 08:26:19","CV-L107C-L170542B","SHIL","SHLF7619061","95145501",""
"361","U1474","B","7","H","6","A","59.800","60.800","61.353","62.353","T","33483251","361-u1474b-7h-6-a_shlf7619091_20160213021636.jpg","33483271","361-u1474b-7h-6-a_shlf7619091_20160213021636_trim.jpg","2016-02-13 08:28:18","CV-L107C-L170542B","SHIL","SHLF7619091","95145631",""
"361","U1474","B","7","H","7","A","60.800","61.550","62.353","63.103","T","33482781","361-u1474b-7h-7-a_shlf7619121_20160213021754.jpg","33483241","361-u1474b-7h-7-a_shlf7619121_20160213021754_trim.jpg","2016-02-13 08:28:17","CV-L107C-L170542B","SHIL","SHLF7619121","95145621",""
"361","U1474","B","7","H","CC","A","61.550","61.810","63.103","63.362","T","33483321","361-u1474b-7h-cc-a_shlf7619151_20160213021904.jpg","33483331","361-u1474b-7h-cc-a_shlf7619151_20160213021904_trim.jpg","2016-02-13 08:28:35","CV-L107C-L170542B","SHIL","SHLF7619151","95145861",""
"361","U1474","B","8","H","1","A","61.800","63.300","65.065","66.565","T","33486341","361-u1474b-8h-1-a_shlf7620021_20160213041040.jpg","33486351","361-u1474b-8h-1-a_shlf7620021_20160213041040_trim.jpg","2016-02-13 10:11:49","CV-L107C-L170542B","SHIL","SHLF7620021","95153671",""
"361","U1474","B","8","H","2","A","63.300","64.800","66.565","68.065","T","33486441","361-u1474b-8h-2-a_shlf7620051_20160213041234.jpg","33486451","361-u1474b-8h-2-a_shlf7620051_20160213041234_trim.jpg","2016-02-13 10:13:46","CV-L107C-L170542B","SHIL","SHLF7620051","95153711",""
"361","U1474","B","8","H","3","A","64.800","66.300","68.065","69.565","T","33486631","361-u1474b-8h-3-a_shlf7620081_20160213041436.jpg","33486641","361-u1474b-8h-3-a_shlf7620081_20160213041436_trim.jpg","2016-02-13 10:15:31","CV-L107C-L170542B","SHIL","SHLF7620081","95153761",""
"361","U1474","B","8","H","4","A","66.300","67.800","69.565","71.065","T","33486681","361-u1474b-8h-4-a_shlf7620111_20160213041608.jpg","33486691","361-u1474b-8h-4-a_shlf7620111_20160213041608_trim.jpg","2016-02-13 10:17:00","CV-L107C-L170542B","SHIL","SHLF7620111","95153781",""
"361","U1474","B","8","H","5","A","67.800","69.300","71.065","72.565","T","33486731","361-u1474b-8h-5-a_shlf7620141_20160213041737.jpg","33486741","361-u1474b-8h-5-a_shlf7620141_20160213041737_trim.jpg","2016-02-13 10:18:24","CV-L107C-L170542B","SHIL","SHLF7620141","95153801",""
"361","U1474","B","8","H","6","A","69.300","70.800","72.565","74.065","T","33486781","361-u1474b-8h-6-a_shlf7620171_20160213041904.jpg","33486791","361-u1474b-8h-6-a_shlf7620171_20160213041904_trim.jpg","2016-02-13 10:20:17","CV-L107C-L170542B","SHIL","SHLF7620171","95153831",""
"361","U1474","B","8","H","7","A","70.800","71.330","74.065","74.595","T","33486881","361-u1474b-8h-7-a_shlf7620201_20160213042111.jpg","33486891","361-u1474b-8h-7-a_shlf7620201_20160213042111_trim.jpg","2016-02-13 10:21:47","CV-L107C-L170542B","SHIL","SHLF7620201","95153871",""
"361","U1474","B","9","H","1","A","71.300","72.800","76.026","77.526","T","33489271","361-u1474b-9h-1-a_shlf7620761_20160213052451.jpg","33489301","361-u1474b-9h-1-a_shlf7620761_20160213052451_trim.jpg","2016-02-13 11:50:04","CV-L107C-L170542B","SHIL","SHLF7620761","95160651",""
"361","U1474","B","8","H","CC","A","71.330","71.580","74.595","74.845","T","33488121","361-u1474b-8h-cc-a_shlf7620231_20160213042230.jpg","33488131","361-u1474b-8h-cc-a_shlf7620231_20160213042230_trim.jpg","2016-02-13 11:18:14","CV-L107C-L170542B","SHIL","SHLF7620231","95158271",""
"361","U1474","B","9","H","2","A","72.800","74.300","77.526","79.026","T","33489351","361-u1474b-9h-2-a_shlf7620791_20160213052635.jpg","33489371","361-u1474b-9h-2-a_shlf7620791_20160213052635_trim.jpg","2016-02-13 11:50:29","CV-L107C-L170542B","SHIL","SHLF7620791","95160661",""
"361","U1474","B","9","H","3","A","74.300","75.800","79.026","80.526","T","33489361","361-u1474b-9h-3-a_shlf7620821_20160213052833.jpg","33489381","361-u1474b-9h-3-a_shlf7620821_20160213052833_trim.jpg","2016-02-13 11:50:29","CV-L107C-L170542B","SHIL","SHLF7620821","95160671",""
"361","U1474","B","9","H","4","A","75.800","77.300","80.526","82.026","T","33489461","361-u1474b-9h-4-a_shlf7620851_20160213053058.jpg","33489491","361-u1474b-9h-4-a_shlf7620851_20160213053058_trim.jpg","2016-02-13 11:51:04","CV-L107C-L170542B","SHIL","SHLF7620851","95160681",""
"361","U1474","B","9","H","5","A","77.300","78.800","82.026","83.526","T","33489471","361-u1474b-9h-5-a_shlf7620881_20160213053239.jpg","33489481","361-u1474b-9h-5-a_shlf7620881_20160213053239_trim.jpg","2016-02-13 11:51:04","CV-L107C-L170542B","SHIL","SHLF7620881","95160691",""
"361","U1474","B","9","H","6","A","78.800","79.800","83.526","84.526","F","33489541","361-u1474b-9h-6-a_shlf7620911_20160213052244.jpg","33489561","361-u1474b-9h-6-a_shlf7620911_20160213052244_trim.jpg","2016-02-13 11:51:43","CV-L107C-L170542B","SHIL","SHLF7620911","95160711",""
"361","U1474","B","9","H","6","A","78.800","79.800","83.526","84.526","T","33489551","361-u1474b-9h-6-a_shlf7620911_20160213053502.jpg","33489571","361-u1474b-9h-6-a_shlf7620911_20160213053502_trim.jpg","2016-02-13 11:51:49","CV-L107C-L170542B","SHIL","SHLF7620911","95160721",""
"361","U1474","B","9","H","7","A","79.800","80.530","84.526","85.256","T","33489801","361-u1474b-9h-7-a_shlf7620941_20160213052104.jpg","33489821","361-u1474b-9h-7-a_shlf7620941_20160213052104_trim.jpg","2016-02-13 11:54:01","CV-L107C-L170542B","SHIL","SHLF7620941","95160871",""
"361","U1474","B","9","H","CC","A","80.530","80.750","85.256","85.476","T","33489611","361-u1474b-9h-cc-a_shlf7620971_20160213051958.jpg","33489631","361-u1474b-9h-cc-a_shlf7620971_20160213051958_trim.jpg","2016-02-13 11:52:25","CV-L107C-L170542B","SHIL","SHLF7620971","95160731",""
"361","U1474","B","10","H","1","A","80.800","82.300","86.850","88.350","T","33494421","361-u1474b-10h-1-a_shlf7621491_20160213073852.jpg","33494431","361-u1474b-10h-1-a_shlf7621491_20160213073852_trim.jpg","2016-02-13 14:45:49","CV-L107C-L170542B","SHIL","SHLF7621491","95175401",""
"361","U1474","B","10","H","2","A","82.300","83.800","88.350","89.850","T","33494411","361-u1474b-10h-2-a_shlf7621521_20160213074051.jpg","33494441","361-u1474b-10h-2-a_shlf7621521_20160213074051_trim.jpg","2016-02-13 14:45:49","CV-L107C-L170542B","SHIL","SHLF7621521","95175411",""
"361","U1474","B","10","H","3","A","83.800","85.300","89.850","91.350","T","33494531","361-u1474b-10h-3-a_shlf7621551_20160213074232.jpg","33494541","361-u1474b-10h-3-a_shlf7621551_20160213074232_trim.jpg","2016-02-13 14:47:56","CV-L107C-L170542B","SHIL","SHLF7621551","95175481",""
"361","U1474","B","10","H","4","A","85.300","86.800","91.350","92.850","T","33494521","361-u1474b-10h-4-a_shlf7621581_20160213074644.jpg","33494551","361-u1474b-10h-4-a_shlf7621581_20160213074644_trim.jpg","2016-02-13 14:47:56","CV-L107C-L170542B","SHIL","SHLF7621581","95175471",""
"361","U1474","B","10","H","5","A","86.800","88.300","92.850","94.350","T","33494631","361-u1474b-10h-5-a_shlf7621611_20160213074851.jpg","33494641","361-u1474b-10h-5-a_shlf7621611_20160213074851_trim.jpg","2016-02-13 14:48:24","CV-L107C-L170542B","SHIL","SHLF7621611","95175491",""
"361","U1474","B","10","H","6","A","88.300","89.300","94.350","95.350","T","33494601","361-u1474b-10h-6-a_shlf7621641_20160213075117.jpg","33494611","361-u1474b-10h-6-a_shlf7621641_20160213075117_trim.jpg","2016-02-13 14:48:15","CV-L107C-L170542B","SHIL","SHLF7621641","95175501",""
"361","U1474","B","10","H","7","A","89.300","90.140","95.350","96.190","T","33494681","361-u1474b-10h-7-a_shlf7621671_20160213075359.jpg","33494691","361-u1474b-10h-7-a_shlf7621671_20160213075359_trim.jpg","2016-02-13 14:48:44","CV-L107C-L170542B","SHIL","SHLF7621671","95175511",""
"361","U1474","B","10","H","CC","A","90.140","90.410","96.190","96.460","T","33494701","361-u1474b-10h-cc-a_shlf7621701_20160213075618.jpg","33494721","361-u1474b-10h-cc-a_shlf7621701_20160213075618_trim.jpg","2016-02-13 14:48:48","CV-L107C-L170542B","SHIL","SHLF7621701","95175521",""
"361","U1474","B","11","H","1","A","90.300","91.800","98.108","99.608","T","33495581","361-u1474b-11h-1-a_shlf7621801_20160213085930.jpg","33495591","361-u1474b-11h-1-a_shlf7621801_20160213085930_trim.jpg","2016-02-13 15:19:24","CV-L107C-L170542B","SHIL","SHLF7621801","95175961",""
"361","U1474","B","11","H","2","A","91.800","93.300","99.608","101.108","T","33495571","361-u1474b-11h-2-a_shlf7621831_20160213090133.jpg","33495601","361-u1474b-11h-2-a_shlf7621831_20160213090133_trim.jpg","2016-02-13 15:19:24","CV-L107C-L170542B","SHIL","SHLF7621831","95175951",""
"361","U1474","B","11","H","3","A","93.300","94.800","101.108","102.608","T","33495661","361-u1474b-11h-3-a_shlf7621861_20160213090324.jpg","33495681","361-u1474b-11h-3-a_shlf7621861_20160213090324_trim.jpg","2016-02-13 15:19:49","CV-L107C-L170542B","SHIL","SHLF7621861","95175981",""
"361","U1474","B","11","H","4","A","94.800","96.300","102.608","104.108","T","33495651","361-u1474b-11h-4-a_shlf7621891_20160213090512.jpg","33495671","361-u1474b-11h-4-a_shlf7621891_20160213090512_trim.jpg","2016-02-13 15:19:49","CV-L107C-L170542B","SHIL","SHLF7621891","95175991",""
"361","U1474","B","11","H","5","A","96.300","97.800","104.108","105.608","T","33495741","361-u1474b-11h-5-a_shlf7621921_20160213091002.jpg","33495771","361-u1474b-11h-5-a_shlf7621921_20160213091002_trim.jpg","2016-02-13 15:20:25","CV-L107C-L170542B","SHIL","SHLF7621921","95176001",""
"361","U1474","B","11","H","6","A","97.800","99.000","105.608","106.808","T","33495731","361-u1474b-11h-6-a_shlf7621951_20160213091139.jpg","33495751","361-u1474b-11h-6-a_shlf7621951_20160213091139_trim.jpg","2016-02-13 15:20:22","CV-L107C-L170542B","SHIL","SHLF7621951","95176011",""
"361","U1474","B","11","H","7","A","99.000","99.670","106.808","107.478","T","33495821","361-u1474b-11h-7-a_shlf7621981_20160213091318.jpg","33495841","361-u1474b-11h-7-a_shlf7621981_20160213091318_trim.jpg","2016-02-13 15:21:07","CV-L107C-L170542B","SHIL","SHLF7621981","95176021",""
"361","U1474","B","11","H","CC","A","99.670","99.960","107.478","107.768","T","33495811","361-u1474b-11h-cc-a_shlf7622011_20160213091455.jpg","33495831","361-u1474b-11h-cc-a_shlf7622011_20160213091455_trim.jpg","2016-02-13 15:21:07","CV-L107C-L170542B","SHIL","SHLF7622011","95176031",""
"361","U1474","B","12","H","1","A","99.800","101.300","108.225","109.725","T","33498001","361-u1474b-12h-1-a_shlf7622961_20160213103928.jpg","33498021","361-u1474b-12h-1-a_shlf7622961_20160213103928_trim.jpg","2016-02-13 16:42:35","CV-L107C-L170542B","SHIL","SHLF7622961","95179531",""
"361","U1474","B","12","H","2","A","101.300","102.800","109.725","111.225","T","33498371","361-u1474b-12h-2-a_shlf7622991_20160213104711.jpg","33498381","361-u1474b-12h-2-a_shlf7622991_20160213104711_trim.jpg","2016-02-13 16:48:19","CV-L107C-L170542B","SHIL","SHLF7622991","95179831",""
"361","U1474","B","12","H","3","A","102.800","104.300","111.225","112.725","T","33498481","361-u1474b-12h-3-a_shlf7623021_20160213104958.jpg","33498491","361-u1474b-12h-3-a_shlf7623021_20160213104958_trim.jpg","2016-02-13 16:54:28","CV-L107C-L170542B","SHIL","SHLF7623021","95180581",""
"361","U1474","B","12","H","4","A","104.300","105.800","112.725","114.225","T","33498571","361-u1474b-12h-4-a_shlf7623051_20160213105613.jpg","33498581","361-u1474b-12h-4-a_shlf7623051_20160213105613_trim.jpg","2016-02-13 16:57:26","CV-L107C-L170542B","SHIL","SHLF7623051","95181241",""
