Age [ka BP],607,1308,925,659,664,1088,U1474,1090,U1475,758,1143,U1489,846,849,stack,1s,filt
434.0,-0.35004844290657483,-0.23661299145299144,0.321118146861609,-0.1606382978723405,-0.3293000000000001,0.19180000000000003,,-0.8744666666666665,-0.3241454545454562,-0.3518842527563137,-0.56134,-0.29386111111111124,-0.4176,-0.36250000000000004,-0.28763558525534044,0.2713212098357662,0.11410367157505892
435.0,-0.3620622837370246,-0.1994810256410256,0.23873480646953743,-0.18021276595744684,-0.33820000000000006,0.18619999999999998,,-0.9782,-0.35796363636363776,-0.36557212367317293,-0.55216,-0.2802731481481483,-0.4314,-0.35750000000000004,-0.3052210549938845,0.27690480516112936,0.11410514679157226
436.0,-0.3646228373702424,-0.15655555555555556,0.15995962579008138,-0.22333333333333333,-0.35250000000000004,0.175,,-1.0683333333333331,-0.4125090909090926,-0.37925999459003207,-0.5375,-0.2666851851851853,-0.45999999999999996,-0.35250000000000004,-0.32527871095048255,0.28546420148672125,0.1141066155062979
437.0,-0.3574948096885814,-0.11516444444444444,0.0866228214355958,-0.2796969696969697,-0.36350000000000005,0.1638,,-1.1439333333333332,-0.3845090909090926,-0.39294786550689126,-0.5217,-0.2530972222222223,-0.4902,-0.3498,-0.33780034247965546,0.29280113124308604,0.11410807768431462
438.0,-0.3466574394463669,-0.08263555555555555,0.02153569839355395,-0.31545454545454554,-0.36250000000000004,0.1582,,-1.2040666666666664,-0.36560000000000115,-0.4066357364237505,-0.5091,-0.2395092592592593,-0.5088000000000001,-0.3517,-0.3463620801755517,0.30081147422112514,0.11410953327668265
439.0,-0.33443598615916964,-0.05896888888888888,-0.034105823004658496,-0.3306060606060607,-0.34950000000000003,0.15820000000000004,,-1.2487333333333333,-0.3726909090909102,-0.4203236073406097,-0.4997,-0.22592129629629634,-0.5158,-0.35819999999999996,-0.35235149558380835,0.3080875832876898,0.11411098221917029
440.0,-0.3208304498269897,-0.04416444444444444,-0.08030174275904155,-0.3251515151515153,-0.3245,0.1638,,-1.2779333333333331,-0.33905454545454633,-0.43401147825746894,-0.49350000000000005,-0.21233333333333335,-0.5112000000000001,-0.3693000000000001,-0.3506357215715579,0.3121984350735634,0.11411242443331333
441.0,-0.3071925438106932,-0.0382222222222222,-0.12410964735732984,-0.2990909090909093,-0.2875000000000001,0.175,,-1.2916666666666665,-0.27196363636363796,-0.4476993491743281,-0.49050000000000005,-0.19874537037037038,-0.49499999999999994,-0.385,-0.34242106791736443,0.3145483148869729,0.11411385981976405
442.0,-0.29761312646500737,-0.03970666666666663,-0.13213875862781926,-0.26272727272727303,-0.24720000000000003,0.187,,-1.2886833333333334,-0.2639999999999999,-0.46138722009118727,-0.48872,-0.18515740740740738,-0.47625,-0.4008,-0.33439748639909805,0.31348945364039443,0.11411528826174158
443.0,-0.29784703649960936,-0.04718222222222219,-0.10438907657050985,-0.22636363636363668,-0.21230000000000002,0.195,,-1.2677333333333334,-0.22236363636363654,-0.47507509100804646,-0.48617999999999995,-0.17156944444444439,-0.46399999999999997,-0.4122,-0.3216913088211554,0.30912853573997495,0.11411670963346623
444.0,-0.31364911262417683,-0.06064888888888884,-0.014262217190295922,-0.1900000000000004,-0.18280000000000005,0.199,-0.22374264150943315,-1.2288166666666664,-0.08472727272727294,-0.4887629619249056,-0.48288000000000003,-0.15798148148148142,-0.45824999999999994,-0.4192,-0.2933372316437945,0.29258428289263383,0.11411812378800533
445.0,-0.34501935483870977,-0.08010666666666662,0.08473778281832361,-0.1536363636363641,-0.15870000000000004,0.199,-0.21025858490566013,-1.1719333333333333,-0.06563636363636163,-0.5024508328417648,-0.47881999999999997,-0.14439351851851842,-0.45899999999999996,-0.4218,-0.27914408825421827,0.28721031351406534,0.1141195305598922
446.0,-0.36713665689149566,-0.10555555555555549,0.192053124911609,-0.11727272727272782,-0.14000000000000004,0.195,-0.2229830188679247,-1.0970833333333334,-0.0836363636363607,-0.514226836696446,-0.47400000000000003,-0.13320555555555547,-0.46624999999999994,-0.42000000000000004,-0.2681640659212708,0.27965346035448874,0.11412092979784885
447.0,-0.3761454545454546,-0.13398222222222217,0.2724628143055011,-0.08090909090909153,-0.12825000000000006,0.192,-0.2432764150943394,-1.0209499999999998,-0.06279999999999816,-0.5240664392849059,-0.46798,-0.1250175925925925,-0.47465,-0.4135,-0.25621888573879315,0.27542971440869884,0.11412232136803926
448.0,-0.36629090909090917,-0.1623733333333333,0.325966851,-0.044545454545455235,-0.12500000000000006,0.195,-0.25038615384615354,-0.9602166666666665,-0.04879999999999796,-0.5319696406071448,-0.46032,-0.11982962962962959,-0.47885,-0.40199999999999997,-0.24497249547994931,0.2718931747558671,0.11412370513877788
449.0,-0.3318181818181819,-0.19072888888888884,0.325966851,0.00879480519480349,-0.13025000000000006,0.20400000000000001,-0.24972085631349755,-0.9148833333333333,-0.17079999999999887,-0.5379364406631625,-0.45102000000000003,-0.11764166666666664,-0.47885,-0.3855,-0.2443134079634948,0.2624620744908928,0.11412508098838106
450.0,-0.2727272727272729,-0.2190488888888888,0.325966851,0.10457662337662069,-0.14400000000000007,0.219,-0.2451109978229316,-0.8849499999999999,-0.18800000000000067,-0.5419668394529592,-0.44008,-0.1184537037037037,-0.47465,-0.364,-0.23167458772993835,0.2540958369937732,0.11412644880419985
451.0,-0.2136363636363638,-0.24733333333333327,0.325966851,0.24279999999999635,-0.16625000000000006,0.24,-0.24993887518142227,-0.8704166666666666,-0.12919999999999976,-0.5459727040387128,-0.42750000000000005,-0.11986574074074072,-0.46624999999999994,-0.3375,-0.2117926308998031,0.25278380337893924,0.11412780845616309
452.0,-0.1545454545454548,-0.26843555555555554,0.325966851,0.42346493506493044,-0.19275000000000006,0.25739999999999996,-0.2751582619738754,-0.8685499999999999,-0.13760000000000067,-0.5499785686244663,-0.41858000000000006,-0.12127777777777778,-0.45640000000000003,-0.31410000000000005,-0.1964674166008715,0.2614735337871121,0.11412915979566578
453.0,-0.09545454545454574,-0.27520888888888884,0.3227348070504697,0.57066439232409,-0.21925000000000003,0.26159999999999994,-0.31631130624092896,-0.8766166666666667,-0.1776000000000005,-0.5539844332102197,-0.41861999999999994,-0.12268981481481481,-0.44785,-0.3019,-0.1893204611358219,0.2738287327086612,0.11413050268330475
454.0,-0.03636363636363667,-0.26765333333333335,0.3120607740226228,0.6589876332622582,-0.24575000000000005,0.25260000000000005,-0.34803411949685564,-0.8946166666666666,-0.1381454545454543,-0.5579902977959733,-0.42762,-0.12410185185185182,-0.4406,-0.3009,-0.1827233537692066,0.2804079981249963,0.11413183699879244
455.0,0.022727272727272395,-0.24576888888888893,0.2939447519164592,0.6629697228144987,-0.27225000000000005,0.2304,-0.3472769654088057,-0.92255,-0.10954545454545436,-0.5619961623817268,-0.44558,-0.12551388888888887,-0.43465,-0.31110000000000004,-0.18329925804682393,0.27392412776657715,0.11413316263661871
456.0,0.08181818181818144,-0.20955555555555558,0.2702379944757983,0.5826106609808117,-0.29875000000000007,0.19499999999999998,-0.3208443275278188,-0.9604166666666666,-0.14954545454545526,-0.5660020269674805,-0.4725,-0.12692592592592591,-0.43,-0.3325,-0.19552665142243658,0.2540297252994658,0.11413447951481716
457.0,0.1409090909090905,-0.16975333333333334,0.2425240121414994,0.4179104477611971,-0.3188000000000001,0.1762,-0.278426566279633,-0.9946166666666667,-0.08914545454545483,-0.5671718913080526,-0.5017466666666667,-0.12833796296296293,-0.4258,-0.3546,-0.20363249935364175,0.22758086978565797,0.11413578757480283
458.0,0.19999999999999957,-0.1371022222222222,0.2140348488630929,0.2447761194029879,-0.3259500000000001,0.20380000000000004,-0.2443624310595074,-1.0115500000000002,-0.045145454545454725,-0.5645794841639054,-0.5266866666666666,-0.12974999999999998,-0.42119999999999996,-0.36690000000000006,-0.20790109217083402,0.21285528160575817,0.11413708675814069
459.0,0.2590909090909086,-0.1116022222222222,0.19874479377377327,0.08099853672812606,-0.32020000000000004,0.27779999999999994,-0.26351299709724285,-1.0112166666666664,-0.06332727272727319,-0.558224805535039,-0.54732,-0.13116203703703702,-0.4162,-0.36940000000000006,-0.21253798297804813,0.21165160078811243,0.11413837699700664
460.0,0.3181818181818176,-0.0932533333333333,0.2020597111529306,-0.03599531752999584,-0.30155000000000004,0.3982,-0.33415173923560715,-0.9936166666666665,-0.0355272727272713,-0.5481078554214533,-0.5636466666666666,-0.13257407407407404,-0.41079999999999994,-0.3621,-0.20663438545145146,0.22763834477287986,0.11413965821227096
461.0,0.3772727272727267,-0.0820555555555555,0.22212834725674555,-0.10620544337137783,-0.27,0.565,-0.4267820029027575,-0.9587499999999999,0.029272727272728654,-0.5342286338231483,-0.5756666666666667,-0.13398611111111108,-0.40499999999999997,-0.34500000000000003,-0.18885718654488687,0.25913144884077466,0.11414093029706868
462.0,0.4363636363636358,-0.07439269841269834,0.2573671916443588,-0.12963184079601991,-0.23420000000000002,0.7278,-0.4996501257861633,-0.9130999999999998,0.09461818181818456,-0.5194231409853055,-0.5839733333333333,-0.13539814814814813,-0.39770000000000005,-0.32300000000000006,-0.16388001983110642,0.2924599181688327,0.11414219310908638
463.0,0.4954545454545448,-0.06664857142857135,0.3077762443157702,-0.10627450980392208,-0.20280000000000004,0.8362,-0.5103580188679231,-0.8631499999999999,0.1966181818181841,-0.5046176481474628,-0.58916,-0.13681018518518515,-0.38780000000000003,-0.30100000000000005,-0.13089785441746898,0.3127369030073615,0.11414344647682852
464.0,0.554545454545454,-0.05882317460317452,0.3635911612665717,-0.04549019607843181,-0.17580000000000004,0.8901999999999999,-0.4625608276729545,-0.8088999999999998,0.31825454545454834,-0.48981215530961997,-0.5912266666666667,-0.1382222222222222,-0.3753,-0.279,-0.0927531486633212,0.31875506225934624,0.11414469020475704
465.0,0.6116629711751658,-0.05091650793650785,0.41110476059360695,0.015294117647058453,-0.15320000000000006,0.8897999999999999,-0.38873319622641367,-0.75035,0.37625454545454695,-0.4750066624717772,-0.5901733333333333,-0.1396342592592592,-0.3602,-0.257,-0.06150696888263673,0.3094304230611178,0.11414592408800663
466.0,0.6589135254988909,-0.04292857142857135,0.4488865282436267,0.07607843137254873,-0.13500000000000006,0.835,-0.3048727345911936,-0.6875,0.33774545454545724,-0.4594150241423092,-0.5860000000000001,-0.14104629629629625,-0.3425,-0.23500000000000001,-0.041259906199846264,0.28189480645495707,0.11414714793935321
467.0,0.6962971175166295,-0.03564571428571421,0.476936464216631,0.136862745098039,-0.12120000000000004,0.7623777777777778,-0.24304274465408682,-0.6283000000000001,0.2110181818181843,-0.4411839851359057,-0.57928,-0.14164444444444443,-0.3215,-0.21739999999999998,-0.03183604300663504,0.2490291996650615,0.11414836160665681
468.0,0.7238137472283811,-0.029854285714285656,0.49525456851261984,0.19764705882352926,-0.11180000000000005,0.7085111111111111,-0.23589582641509396,-0.5807,0.1319272727272752,-0.42031354545256655,-0.5705866666666667,-0.13817314814814818,-0.2965,-0.20859999999999998,-0.023947836713846114,0.2313806336498783,0.11414956496807079
469.0,0.7414634146341461,-0.02555428571428566,0.5038408411315931,0.25843137254901954,-0.10680000000000005,0.6734,-0.26120682264150885,-0.5447,0.073479720279724,-0.396803705092292,-0.55992,-0.13063240740740747,-0.26749999999999996,-0.20859999999999998,-0.017935848018643712,0.22407982576440083,0.11415075791608184
470.0,0.7512195121951217,-0.022745714285714248,0.511246493443149,0.25496243798724316,-0.10620000000000004,0.6570444444444445,-0.27420612075471695,-0.5203,0.10335664335664721,-0.37065446405508184,-0.54728,-0.11902222222222232,-0.2345,-0.21739999999999998,-0.009605642135080753,0.2234346566530507,0.11415194034641428
471.0,0.7609756097560975,-0.0214285714285714,0.5226593705791412,0.24921615875265787,-0.11000000000000006,0.6594444444444444,-0.264964664150944,-0.5075000000000001,0.1688811188811214,-0.34265196783256135,-0.5326666666666666,-0.10334259259259271,-0.19749999999999998,-0.23500000000000001,0.00329444569586609,0.22665132450829295,0.11415311214910345
472.0,0.7707317073170731,-0.008403174603174586,0.5380794725395697,0.2411925348452637,-0.10670000000000006,0.6712222222222223,-0.23110104499274414,-0.48246666666666665,0.28439627039627247,-0.31464947161004087,-0.5241333333333333,-0.08440740740740749,-0.15839999999999999,-0.2527,0.024475793479073776,0.23257889916329771,0.11415427319774024
473.0,0.7804878048780486,0.029530158730158747,0.5575067993244341,0.23089156626506058,-0.08480000000000004,0.683,-0.15757757619738902,-0.42136666666666667,0.38148717948718147,-0.28664697538752043,-0.5297333333333333,-0.06547222222222228,-0.11910000000000001,-0.2618,0.05260048106269649,0.23435023284983464,0.11415542334225055
474.0,0.7902439024390242,0.09237142857142859,0.580941350933735,0.21831325301204857,-0.04430000000000005,0.6947777777777777,-0.06116331979620445,-0.32419999999999993,0.4395256410256422,-0.2586444791649999,-0.5494666666666667,-0.04653703703703706,-0.0796,-0.2623,0.08499727507819622,0.2328883628262193,0.1141565624103283
475.0,0.7999999999999998,0.18012063492063493,0.6081332336216403,0.2677108433734943,0.014799999999999952,0.7065555555555555,0.017397223877404944,-0.1909666666666666,0.414948717948718,-0.22358308626778456,-0.5833333333333333,-0.027601851851851843,-0.039900000000000005,-0.2542,0.12072009079841504,0.2248832079082096,0.11415769021406806
476.0,0.8097560975609754,0.2927777777777778,0.637269442591751,0.31710843373494,0.09249999999999994,0.7183333333333334,0.09360059082600711,-0.021666666666666567,0.4280833333333337,-0.17565528673094882,-0.6313333333333333,-0.008666666666666632,-2.7755575615628915e-18,-0.23749999999999996,0.16532907541146444,0.2293747283241416,0.11415880654911925
477.0,0.8195121951219511,0.4067333333333334,0.6735614103450768,0.3665060240963857,0.17659999999999992,0.7301111111111112,0.17332918624165344,0.14740000000000011,0.42775000000000035,-0.11486108055449289,,0.010268518518518583,0.0372,-0.2081,0.2503164432319436,0.2032693126043978,0.11415991115856265
478.0,0.8292682926829267,0.4983777777777778,0.7170091368816178,0.42810671256454425,0.25489999999999996,0.7418888888888888,,0.2799333333333334,0.3675000000000001,-0.04120046773841658,,0.029203703703703798,0.0688,-0.1619,0.3025172420022105,0.20925910404966283,0.11416100373694592
479.0,0.8390243902439023,0.5677111111111112,0.7665352739450271,0.47868502581755623,0.3273999999999999,0.7536666666666666,,0.3759333333333334,0.3835000000000002,0.045326551717280006,,0.048138888888889016,0.09480000000000001,-0.09889999999999999,0.350011730637993,0.20763140762230592,0.11416208400557658
480.0,0.8487804878048779,0.6147333333333334,0.8203548659798097,0.5093838209982791,0.3940999999999999,0.7654444444444445,,0.4354000000000001,,0.13766108113790196,,0.06707407407407422,0.11520000000000001,-0.019099999999999985,0.3973901698737528,0.21141768269547317,0.11416315172332106
481.0,0.8585365853658535,0.6394444444444445,0.8765235867037596,0.5320818859855007,0.45499999999999996,0.7772222222222223,,0.45833333333333337,,0.22999561055852397,,0.08600925925925944,0.13,0.07750000000000003,0.4366278807919507,0.20045257850539666,0.11416420666126904
482.0,0.8682926829268292,0.6585686868686869,0.9212928178355873,0.549748917748918,0.5136999999999999,0.7843888888888888,,0.4586,,0.3109057423503862,,0.10494444444444466,0.14240000000000003,0.17220000000000005,0.4697547219911184,0.18949797596004078,0.11416524861093708
483.0,0.8780487804878048,0.6888303030303031,0.9454534638938812,0.5501818181818182,0.5738,0.7823333333333333,,0.45006666666666667,,0.36937152603757495,,0.12387962962962987,0.15560000000000002,0.24630000000000002,0.4951022983726883,0.18271446814321915,0.11416627738917713
484.0,0.8878048780487804,0.7302292929292931,0.9500828731349884,0.5591818181818182,0.6352999999999999,0.7710555555555556,,0.43273333333333336,,0.4053929616200901,,0.14281481481481506,0.1696,0.2998,0.5151141171324759,0.17515445145727399,0.11416729283720929
485.0,0.897560975609756,0.7827656565656567,0.9369660011144039,0.5881818181818183,0.6981999999999999,0.7505555555555555,,0.40659999999999996,,0.4189700490979317,,0.16175000000000028,0.18439999999999998,0.3327,0.530991801542153,0.16482431587452523,0.11416829481680295
486.0,0.9036831782750816,0.8464393939393939,0.9061028478321276,0.6253030303030304,0.7625,0.7208333333333333,0.4388885632183885,0.3716666666666667,,0.4101027884710997,,0.1806851851851855,0.2,0.34500000000000003,0.5319373571610374,0.15289440600180032,0.11416928321545255
487.0,0.9046141025180502,0.9124303030303033,0.8660305990684407,0.6675757575757577,0.8253,0.6869333333333334,0.4554858045977003,0.33413333333333334,0.6202205882352938,0.3902155773683538,,0.19962037037037073,0.2083,0.3466,0.5404279102486667,0.14517338257190684,0.11417025794458094
488.0,0.9003537483386616,0.971918181818182,0.8364322140766521,0.7150000000000002,0.8836999999999999,0.6538999999999999,0.534429080459772,0.3002000000000001,0.6566911764705881,0.3703283662656079,,0.21855555555555597,0.2012,0.34740000000000004,0.5537085682143654,0.1478088786970893,0.11417121891230674
489.0,0.8909021157369159,1.0249030303030304,0.8220040374033253,0.7650000000000002,0.9376999999999999,0.6217333333333334,0.6115717624521089,0.2698666666666667,0.634338235294118,0.3512411479655942,,0.2353490740740744,0.1787,0.34739999999999993,0.5614471128485304,0.15596484438027713,0.11417216601769624
490.0,0.876259204712813,1.0713848484848485,0.8227460690484598,0.8150000000000002,0.9873,0.5904333333333334,0.6462470114942538,0.24313333333333337,0.6461176470588238,0.3338585445315161,,0.24857314814814843,0.14079999999999998,0.3465999999999999,0.5674274003036353,0.167586915080651,0.11417309916780538
491.0,0.8600589101620031,1.1113636363636363,0.838658309012056,0.8650000000000004,1.0325,0.5599999999999999,0.6911030459770128,0.22000000000000003,0.7300000000000006,0.3181805559633736,0.14525000000000002,0.25822777777777794,0.0875,0.34500000000000003,0.5759173025182758,0.1765161839375821,0.11417401827638346
492.0,0.8438586156111929,1.1450762845849802,0.8697407572941135,0.9150000000000004,1.0700333333333332,0.54125,0.7388901149425323,0.19946666666666665,0.7989558823529421,0.3042071822611665,0.14390999999999998,0.264312962962963,0.0351,0.34299999999999997,0.5866287000007064,0.1929936858760358,0.11417492325344332
493.0,0.827658321060383,1.1727596837944663,0.9055195501227338,0.9650000000000004,1.0966333333333331,0.545,0.7599705747126462,0.18053333333333332,0.8499852941176483,0.29193842342489507,0.13409,0.2668287037037037,-9.999999999999731e-05,0.34099999999999997,0.5954869441145101,0.2054566207863727,0.11417581400560115
494.0,0.8114580265095729,1.1944138339920947,0.9487671061793943,1.019428571428572,1.1122999999999998,0.57125,0.7895184674329527,0.16319999999999998,0.8785882352941183,0.28057428665182693,0.11578999999999999,0.2679166666666667,-0.018099999999999998,0.33899999999999997,0.6052932281539427,0.21406957238039337,0.11417669044097385
495.0,0.7952577319587629,1.2100387351778656,1.0003153420020818,1.0886190476190485,1.117033333333333,0.6199999999999999,0.8281525287356348,0.14746666666666666,0.8830441176470595,0.2692101498787588,0.08900999999999999,0.2690046296296297,-0.018899999999999993,0.337,0.6168037344749172,0.2198672037514558,0.11417755246720578
496.0,0.7790574374079529,1.2196343873517788,1.070052910735863,1.1725714285714295,1.1108333333333333,0.6912499999999999,0.8193704597701167,0.13333333333333336,0.8585367647058829,0.2611415356087122,0.05375,0.2700925925925926,-0.0024999999999999996,0.3350000000000001,0.626580298815071,0.22086436255529276,0.11417839999071734
497.0,0.7628571428571428,1.2242939064558631,1.1354970243697118,1.2712857142857152,1.0991666666666666,0.76175,,0.12523333333333336,0.828955882352942,0.2607437059925961,0.019099999999999995,0.27118055555555554,0.022600000000000002,0.3323,0.6250138764615343,0.23132300501639605,0.11417923293035796
498.0,0.7466568483063327,1.2251104084321476,1.196647682903628,1.3847619047619057,1.0875,0.8082499999999999,,0.12760000000000005,0.8139558823529415,0.2680166610304103,-0.005850000000000004,0.2722685185185185,0.047900000000000005,0.3282,0.6393257206489464,0.24663823915761998,0.11418005121345279
499.0,0.730886211888572,1.2220838932806326,1.2460361231095725,1.5085714285714293,1.0758333333333332,0.8307500000000001,,0.14043333333333335,0.8452058823529416,0.2829604007221548,-0.0211,0.2733564814814815,0.07339999999999999,0.32270000000000004,0.65702565770799,0.26767292565611545,0.1141808547477517
500.0,0.7186960599128881,1.2152143610013177,1.2828304284495573,1.6323809523809527,1.0641666666666665,0.82925,,0.16373333333333337,0.8748750000000003,0.30557492506782974,-0.02665,0.27444444444444444,0.09910000000000001,0.31579999999999997,0.6738178948759546,0.2894681997227899,0.11418164342322012
501.0,0.7100863923792811,1.204501811594203,1.2971419457785167,1.6674285714285717,1.0525,0.80375,,0.19750000000000004,0.891625,0.3325647115644134,-0.022500000000000003,0.27553240740740736,0.125,0.3075,0.6809882540217547,0.29429653085192964,0.11418241713789659
502.0,0.705057209287751,1.191525,1.311453463107476,1.6137142857142859,1.0431333333333335,0.7676000000000001,,0.23810000000000003,0.8883749999999999,0.3595544980609972,-0.012140000000000001,0.27662037037037035,0.1484,0.2983,0.6799930478465102,0.28242536565548254,0.11418317581548411
503.0,0.7036085106382977,1.1778626811594202,1.325764980436435,1.4979749373433584,1.0383666666666667,0.73415,,0.28190000000000004,0.8651249999999997,0.383497886682734,0.0009399999999999992,0.27770833333333333,0.16660000000000003,0.2887,0.6732627275685127,0.2610467803359252,0.11418391940828096
504.0,0.7053106382978722,1.1635148550724637,1.3400764977653945,1.3469473684210524,1.0382,0.7034,,0.3289000000000001,0.82575,0.3996283960604031,0.016739999999999998,0.2787962962962963,0.17959999999999998,0.27869999999999995,0.6627523472341463,0.23874998059966285,0.1141846478900077
505.0,0.7070127659574468,1.1484815217391304,1.3551172968160086,1.1769473684210527,1.0426333333333335,0.67535,0.6676506291224804,0.37910000000000005,0.7927500000000001,0.4079460261940048,0.03526,0.2798842592592593,0.18739999999999998,0.2682999999999999,0.6517023714887653,0.21502487392179662,0.1141853612474964
506.0,0.7087148936170212,1.1327626811594205,1.3724479386433104,1.0876140350877197,1.0516666666666667,0.6499999999999999,0.6036781901856995,0.4325,0.750625,0.4084507770835387,0.05650000000000001,0.28097222222222223,0.19,0.25749999999999995,0.6416737431903998,0.2151223688857889,0.11418605947201736
507.0,0.7104170212765958,1.1177670724637683,1.3920684232473,1.0546140350877196,1.0616666666666668,0.6329999999999999,0.5585975436339765,0.4816,0.6827500000000001,0.4011426487290051,0.07906,0.28206018518518516,0.19160000000000002,0.2487999999999999,0.6353673997350153,0.2212881443422073,0.11418674255141545
508.0,0.7121191489361701,1.1049034347826088,1.4121619209505405,1.0451271929824562,1.0690000000000002,0.63,0.5230568142991641,0.5189,0.6454999999999997,0.3890680390052509,0.10154,0.28314814814814815,0.1964,0.24469999999999992,0.633973192793167,0.22806996206109068,0.11418741046303668
509.0,0.7138212765957446,1.0941717681159422,1.4302518062020604,1.0324166666666668,1.0736666666666668,0.641,0.4861957447331372,0.5444,0.6250283333333334,0.37699342928149665,0.12394000000000001,0.2842361111111111,0.2044,0.24519999999999992,0.6339801287647255,0.23308948963715995,0.11418806317236678
510.0,0.715523404255319,1.085572072463768,1.445608797280205,1.0001666666666664,1.0756666666666665,0.666,0.44653249999999867,0.5581,0.5874400000000005,0.36491881955774247,0.14626,0.285324074074074,0.2156,0.2502999999999999,0.6316437857831743,0.23682010212479315,0.11418870064134036
511.0,0.7172255319148936,1.079104347826087,1.456672333129942,0.9374999999999997,1.0750000000000002,0.705,0.40275191506410124,0.56,0.6127199999999992,0.35284420983398823,0.1685,0.2823703703703703,0.23000000000000004,0.2599999999999999,0.63140633629567,0.23768374772303827,0.11418932283403162
512.0,0.718927659574468,1.0756789307568437,1.4634424137512707,0.8999999999999998,1.0764,0.744,0.3694425400641029,0.5574000000000001,0.6817200000000007,0.340769600110234,0.18356,0.275375,0.24135,0.27059999999999995,0.6356190103040656,0.23884118318723221,0.11418992971015804
513.0,0.7206297872340425,1.076206157809984,1.4677358688216282,0.8937499999999998,1.0846,0.7689999999999999,0.37487014423077103,0.5576000000000001,0.6782200000000033,0.3286949903864798,0.18434,0.26433796296296297,0.2434,0.2784,0.6372703508175622,0.2396055685479506,0.1141905212232325
514.0,0.722331914893617,1.0806860289855074,1.4682273690025123,0.91875,1.0996000000000001,0.7799999999999999,0.4221151923076958,0.5606000000000002,0.6585666666666695,0.3166203806627256,0.17084000000000002,0.2492592592592593,0.23615,0.2834,0.6405104865555703,0.23832896871743586,0.11419109732709148
515.0,0.7240340425531915,1.089118544283414,1.462708032015819,0.975,1.1214,0.7769999999999999,0.49683910256410535,0.5664000000000001,0.6587800000000019,0.3045457709389713,0.14306,0.23013888888888895,0.21960000000000002,0.28559999999999997,0.6467303129460279,0.23785584725621356,0.1141916579735739
516.0,0.7257361702127658,1.1015037037037039,1.451177857861548,1.0380769230769231,1.15,0.76,0.557375312500002,0.575,0.6248333333333358,0.2924711612152171,0.10099999999999998,0.21101851851851858,0.19375,0.28500000000000003,0.6476387843158581,0.2439457331954307,0.11419220311370384
517.0,0.7274382978723404,1.1131401481481482,1.4336368465396996,1.0767307692307693,1.1709999999999998,0.7408,0.5886903124999998,0.5814,0.6191666666666655,0.2823832642025848,0.05179,0.1918981481481482,0.16255,0.2792,0.6442731752363111,0.2514163279157309,0.11419273270997267
518.0,0.7291404255319148,1.1193265185185186,1.4100849980502737,1.090961538461539,1.17,0.7312,0.5704558333333323,0.5805999999999999,0.6926666666666639,0.2786878274078551,0.0025599999999999954,0.17277777777777786,0.12995,0.2658,0.6388722561248482,0.25462424750404966,0.11419324673979203
519.0,0.7308425531914893,1.1200628148148148,1.3843242672827438,1.0807692307692314,1.1469999999999998,0.7312000000000001,0.5337968749999982,0.5726,0.7566666666666633,0.28138485083102804,-0.04669000000000001,0.15365740740740755,0.09595,0.24480000000000005,0.6275974761402411,0.2557822168499599,0.11419374519404055
520.0,0.7325446808510638,1.1153490370370371,1.3426595842154145,1.046153846153847,1.1019999999999999,0.7407999999999999,0.4945338541666663,0.5574,0.7789333333333285,0.2904743344721035,-0.09596000000000002,0.13453703703703718,0.06054999999999999,0.21620000000000003,0.6082982648047499,0.25232375498706255,0.1141942280836462
521.0,0.7342468085106383,1.1051851851851853,1.2821036980088407,1.0197435897435905,1.035,0.76,0.48996591346153834,0.535,0.761199999999998,0.3059562783310816,-0.14525000000000002,0.11541666666666683,0.023749999999999997,0.18000000000000002,0.5858798671362527,0.24349617532047152,0.11419469544238875
522.0,0.7359489361702127,1.0914299259259261,1.202656608663022,1.003589743589744,0.9593999999999999,0.7822,0.4911722115384616,0.4852,0.751466666666669,0.3258439696968404,-0.18743000000000004,0.09629629629629648,-0.011200000000000005,0.14040000000000002,0.5619267398962264,0.23116655376751405,0.11419514731887462
523.0,0.7266516004296454,1.075941925925926,1.118677645331757,0.9976923076923077,0.8886,0.8008000000000001,0.4902152483974344,0.38780000000000003,0.7294666666666684,0.3457316610625991,-0.21537,0.07717592592592612,-0.04105000000000001,0.10160000000000002,0.534566641530876,0.21590104253845324,0.11419558377114909
524.0,0.6996131946888499,1.0587211851851854,1.0309776875255925,1.0020512820512817,0.8225999999999999,0.8158,0.4559700240384584,0.2428,0.7262166666666687,0.3617659662300762,-0.22907000000000002,0.05805555555555577,-0.0658,0.06360000000000002,0.5030929687101191,0.20368661501462765,0.11419600486917415
525.0,0.6548337189478257,1.0397677037037039,0.9554606875443279,1.016666666666666,0.7613999999999999,0.8272,0.4113040865384584,0.0502,0.754450000000004,0.3635947630355319,-0.22853000000000004,0.03893518518518542,-0.08545000000000001,0.026400000000000014,0.47044520083012165,0.20237983971560272,0.1141964106951183
526.0,0.5923131732065732,1.0190814814814817,0.8951138962274087,1.0333333333333325,0.7049999999999998,0.835,0.3661878605769212,-0.19000000000000003,0.7788500000000006,0.3512180514789661,-0.21375000000000002,0.019814814814815073,-0.1,-0.009999999999999992,0.4344401865085356,0.21753602521249926,0.11419680134075177
527.0,0.5120515574650923,0.9867892390572391,0.8499373135748346,1.0377333333333332,0.6455999999999998,0.8220000000000001,0.34954218749999955,-0.43390000000000006,0.7153749999999989,0.32463583156037906,-0.19540000000000002,0.0006944444444447251,-0.1149,-0.0445,0.3896899219239514,0.23832125969735746,0.11419717691334538
