Era,Leg/Exp,Site,Hole,Latitude,Longitude,Water depth (m),Transition Depth,Green bands assoc. with transition,Red bands assoc. with transition,Green bands deeper than transiition,Red bands deeper than transiition,Unusable image,Bottomwater O2 (umol/L),Holocene-LGM CaCO3 (%),Organic Carbon (%),CaCO3 (%),Productivity (mgC/m2/day),Sedimentation Rate (cm/ka)
ODP,164,996,E,32.49386666666667,-76.19046667,2170,Shallow (<40 cm),FALSE,FALSE,FALSE,FALSE,FALSE,213.4375,13.499999999999998,0.6104758381843567,21.675,237.93788146972656,6.9934186935424805
ODP,164,997,A,31.843133333333338,-75.46863333,2770.1,Shallow (<40 cm),FALSE,FALSE,FALSE,FALSE,FALSE,229.75,20.444444444444443,0.6621262431144714,28.625000000000004,194.2734375,5.528411865234375
ODP,165,998,A,19.489616666666667,-82.9361,3179.9,None,FALSE,FALSE,FALSE,FALSE,FALSE,,9.888888888888886,1.6806474924087524,52.77,173.36875915527344,16.596248626708984
ODP,165,999,A,12.743983333333333,-78.73933333,2827.9,Shallow (<40 cm),FALSE,FALSE,FALSE,TRUE,FALSE,,9.888888888888886,1.6634140014648438,42.07,261.1805419921875,
ODP,165,1000,A,16.553716666666666,-79.8674,915.9,Shallow (<40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,,9.888888888888886,1.7515301704406738,68.89750000000001,271.1687316894531,
ODP,165,1002,A,10.7061,-65.16965,892.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,,15.666666666666668,2.154789924621582,,493.8786010742187,
ODP,165,1002,C,10.706133333333334,-65.16943333,892.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,,15.666666666666668,2.154789924621582,,493.8786010742187,
ODP,165,1002,D,10.706133333333334,-65.16935,893.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,,15.666666666666668,2.154789924621582,,493.8786010742187,
ODP,165,1002,E,10.706066666666668,-65.16925,893.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,,15.666666666666668,2.154789924621582,,493.8786010742187,
ODP,166,1003,A,24.5458,-79.2607,481.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.4166717529297,9.888888888888886,0.2272417992353439,80.64,724.7702026367188,
ODP,166,1003,B,24.546,-79.2608,483.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.4166717529297,9.888888888888886,0.2272417992353439,80.64,724.7702026367188,
ODP,166,1004,A,24.5547,-79.2492,418.9,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.4166717529297,9.888888888888886,0.2272417992353439,80.64,724.7702026367188,
ODP,166,1005,A,24.5629,-79.2357,350.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.4166717529297,9.888888888888886,0.2272417992353439,80.64,724.7702026367188,
ODP,166,1005,B,24.5628,-79.2357,351.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.4166717529297,9.888888888888886,0.2272417992353439,80.64,724.7702026367188,
ODP,166,1006,A,24.3998,-79.459,657.9,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.4166717529297,9.888888888888886,0.2274246215820312,80.64,724.7702026367188,
ODP,166,1006,B,24.3998,-79.4592,657.5,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.4166717529297,9.888888888888886,0.2274246215820312,80.64,724.7702026367188,
ODP,166,1006,C,24.3999,-79.4593,658.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.4166717529297,9.888888888888886,0.2274246215820312,80.64,724.7702026367188,
ODP,166,1006,D,24.3999,-79.4593,657.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.4166717529297,9.888888888888886,0.2274246215820312,80.64,724.7702026367188,
ODP,166,1007,A,24.5044,-79.3223,650.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.4166717529297,9.888888888888886,0.2267740219831466,80.64,724.7702026367188,
ODP,166,1007,B,24.5044,-79.3223,647.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.4166717529297,9.888888888888886,0.2267740219831466,80.64,724.7702026367188,
ODP,166,1008,A,23.6107,-79.0835,437.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.22222900390625,9.888888888888886,0.20897077,77.9275,557.4311523,
ODP,166,1009,A,23.614,-79.05,307.9,None,FALSE,FALSE,FALSE,FALSE,FALSE,167.22222900390625,9.888888888888886,0.20897077,77.9275,557.4311523,
ODP,167,1010,A,29.965,-118.1007833,3464.5,None,FALSE,FALSE,TRUE,TRUE,FALSE,65.6875,-14.77777778,1.6893354654312134,0.9,468.3540954589844,1.3048886060714722
ODP,167,1010,B,29.965083333333332,-118.1007333,3465.5,None,FALSE,FALSE,FALSE,FALSE,FALSE,65.6875,-14.77777778,1.6893354654312134,0.9,468.3540954589844,1.3048886060714722
ODP,167,1010,C,29.965083333333332,-118.1007833,3465.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,65.6875,-14.77777778,1.6893354654312134,0.9,468.3540954589844,1.3048886060714722
ODP,167,1010,D,29.965016666666667,-118.10065,3466.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,65.6875,-14.77777778,1.6893354654312134,0.9,468.3540954589844,1.3048886060714722
ODP,167,1010,E,29.965083333333332,-118.1005333,3464.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,65.6875,-14.77777778,1.6893354654312134,0.9,468.3540954589844,1.3048886060714722
ODP,167,1010,F,29.964933333333335,-118.1005667,3465.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,65.6875,-14.77777778,1.6893354654312134,0.9,468.3540954589844,1.3048886060714722
ODP,167,1011,B,31.2803,-117.633,2021.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,59.20000076293945,-14.77777778,2.259248971939087,36.19,1035.205566,1.2064048051834106
ODP,167,1011,C,31.2803,-117.633,2022.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,59.20000076293945,-14.77777778,2.259248971939087,36.19,1035.205566,1.2064048051834106
ODP,167,1011,D,31.2803,-117.633,2020.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,59.20000076293945,-14.77777778,2.259248971939087,36.19,1035.205566,1.2064048051834106
ODP,167,1011,E,31.2804,-117.516,2019.9,None,FALSE,FALSE,FALSE,FALSE,FALSE,59.20000076293945,-14.77777778,2.213400126,36.19,1035.205566,1.1803812980651855
ODP,167,1012,A,32.2828,-118.383,1773.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,68.66666412353516,-14.77777778,2.8209128379821777,36.195,942.2218627929688,1.4158788919448853
ODP,167,1012,B,32.2826,-118.383,1771.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,68.66666412353516,-14.77777778,2.8209128379821777,36.195,942.2218627929688,1.4158788919448853
ODP,167,1012,C,32.2828,-118.384,1771.9,None,FALSE,FALSE,FALSE,FALSE,FALSE,68.66666412353516,-14.77777778,2.8209128379821777,36.195,942.2218627929688,1.4158788919448853
ODP,167,1013,A,32.8007,-118.898,1564.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,68.66666412353516,-14.77777778,2.9866139888763428,36.195,942.2218627929688,1.394924879074097
ODP,167,1013,B,32.801,-118.898,1563.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,68.66666412353516,-14.77777778,2.9866139888763428,36.195,942.2218627929688,1.394924879074097
ODP,167,1013,C,32.801,-118.898,1564.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,68.66666412353516,-14.77777778,2.9866139888763428,36.195,942.2218627929688,1.394924879074097
ODP,167,1014,A,32.8332,-119.981,1164.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,80.75,-14.77777778,2.478851318359375,27.3925,1175.6739501953125,1.9038740396499632
ODP,167,1014,B,32.8341,-119.981,1166.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,80.75,-14.77777778,2.478851318359375,27.3925,1175.6739501953125,1.9038740396499632
ODP,167,1014,C,32.8341,-119.981,1165.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,80.75,-14.77777778,2.478851318359375,27.3925,1175.6739501953125,1.9038740396499632
ODP,167,1014,D,32.8341,-119.981,1166,None,FALSE,FALSE,FALSE,FALSE,FALSE,80.75,-14.77777778,2.478851318359375,27.3925,1175.6739501953125,1.9038740396499632
ODP,167,1015,A,33.7154,-118.819,900.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,65.30769348144531,-14.77777778,3.2512075901031494,36.18,1478.274414,
ODP,167,1015,B,33.7154,-118.818,901.5,None,FALSE,FALSE,FALSE,FALSE,FALSE,65.30769348144531,-14.77777778,3.2512075901031494,36.18,1478.274414,
ODP,167,1016,A,34.5403,-122.276,3834.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,106.9375,-14.77777778,2.246523619,0.88,1084.189208984375,2.297046422958374
ODP,167,1016,B,34.5386,-122.276,3836.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,106.9375,-14.77777778,2.246523619,0.88,1084.189208984375,2.297046422958374
ODP,167,1016,C,34.5382,-122.276,3835.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,106.9375,-14.77777778,2.246523619,0.88,1084.189208984375,2.297046422958374
ODP,167,1016,D,34.5384,-122.276,3834.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,106.9375,-14.77777778,2.246523619,0.88,1084.189208984375,2.297046422958374
ODP,167,1017,A,34.5348,-121.107,955.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,90.26667022705078,-14.77777778,2.499250650405884,3,1769.093505859375,2.465928077697754
ODP,167,1017,B,34.5349,-121.106,955.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,90.26667022705078,-14.77777778,2.499250650405884,3,1769.093505859375,2.465928077697754
ODP,167,1017,C,34.5349,-121.107,956.1,None,FALSE,FALSE,TRUE,FALSE,FALSE,90.26667022705078,-14.77777778,2.499250650405884,3,1769.093505859375,2.465928077697754
ODP,167,1017,D,34.5348,-121.107,955.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,90.26667022705078,-14.77777778,2.499250650405884,3,1769.093505859375,2.465928077697754
ODP,167,1017,E,34.535,-121.107,955.5,None,FALSE,FALSE,FALSE,FALSE,FALSE,90.26667022705078,-14.77777778,2.499250650405884,3,1769.093505859375,2.465928077697754
ODP,167,1018,A,36.9883,-123.277,2477.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,97.8125,-14.77777778,2.506176710128784,3.21,1169.542969,2.432051658630371
ODP,167,1018,B,36.9897,-123.275,2475.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,97.8125,-14.77777778,2.506176710128784,3.21,1169.542969,2.432051658630371
ODP,167,1018,C,36.9898,-123.275,2476.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,97.8125,-14.77777778,2.506176710128784,3.21,1169.542969,2.432051658630371
ODP,167,1018,D,36.9899,-123.275,2476,None,FALSE,FALSE,FALSE,FALSE,FALSE,97.8125,-14.77777778,2.506176710128784,3.21,1169.542969,2.432051658630371
ODP,167,1019,A,41.6828,-124.933,980.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,88.625,-14.77777778,1.7391945123672483,2.995,1451.172363,17.883480072021484
ODP,167,1019,B,41.6829,-124.933,984.1,None,FALSE,FALSE,TRUE,FALSE,FALSE,88.625,-14.77777778,1.7391945123672483,2.995,1451.172363,17.883480072021484
ODP,167,1019,C,41.6829,-124.932,976.9,None,FALSE,FALSE,FALSE,FALSE,FALSE,88.625,-14.77777778,1.7391945123672483,2.995,1451.172363,17.883480072021484
ODP,167,1019,D,41.6828,-124.933,977.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,88.625,-14.77777778,1.7391945123672483,2.995,1451.172363,17.883480072021484
ODP,167,1019,E,41.6827,-124.933,978.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,88.625,-14.77777778,1.7391945123672483,2.995,1451.172363,17.883480072021484
ODP,167,1020,A,41.009,-126.434,3041.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,99.0625,-14.77777778,1.5980745553970337,4.9975,1002.3060302734376,14.789931297302246
ODP,167,1020,B,41.009,-126.434,3038.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,99.0625,-14.77777778,1.5980745553970337,4.9975,1002.3060302734376,14.789931297302246
ODP,167,1020,C,41.008,-126.434,3037.9,None,FALSE,FALSE,FALSE,FALSE,FALSE,99.0625,-14.77777778,1.5980745553970337,4.9975,1002.3060302734376,14.789931297302246
ODP,167,1020,D,41.008,-126.434,3037.8,None,FALSE,FALSE,FALSE,FALSE,FALSE,99.0625,-14.77777778,1.5980745553970337,4.9975,1002.3060302734376,14.789931297302246
ODP,167,1021,A,39.0875,-127.783,4215,None,FALSE,FALSE,TRUE,FALSE,FALSE,115.8125,-14.77777778,0.751749575,1.145,729.6407470703125,2.436556816101074
ODP,167,1021,B,39.0875,-127.783,4211.5,Deep (>40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,115.8125,-14.77777778,0.751749575,1.145,729.6407470703125,2.436556816101074
ODP,167,1021,C,39.0874,-127.783,4212.9,Deep (>40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,115.8125,-14.77777778,0.751749575,1.145,729.6407470703125,2.436556816101074
ODP,167,1021,D,39.0873,-127.783,4212.4,Shallow (<40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,115.8125,-14.77777778,0.751749575,1.145,729.6407470703125,2.436556816101074
ODP,167,1022,A,40.0808,-125.342,1927,None,FALSE,FALSE,FALSE,FALSE,FALSE,96.6875,-14.77777778,2.087217092514038,5.807499999999999,1204.2567138671875,13.901196479797363
ODP,167,1022,B,40.0808,-125.342,1926,None,FALSE,FALSE,TRUE,FALSE,FALSE,96.6875,-14.77777778,2.087217092514038,5.807499999999999,1204.2567138671875,13.901196479797363
ODP,167,1022,C,40.0807,-125.342,1926,None,FALSE,FALSE,FALSE,FALSE,FALSE,96.6875,-14.77777778,2.087217092514038,5.807499999999999,1204.2567138671875,13.901196479797363
ODP,168,1023,A,47.9173,-128.792,2593.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,85.375,-14.77777778,1.5582501888275146,18.1275,790.1860352,14.718908309936523
ODP,168,1024,A,47.9087,-128.749,2612.4,None,FALSE,FALSE,TRUE,FALSE,FALSE,85.375,-14.77777778,1.556792378425598,18.1275,790.1860352,14.718908309936523
ODP,168,1024,B,47.9046,-128.752,2614,None,FALSE,FALSE,FALSE,FALSE,FALSE,85.375,-14.77777778,1.556792378425598,18.1275,790.1860352,14.718908309936523
ODP,168,1025,A,47.8875,-128.648,2606.2,Shallow (<40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,85.375,-14.77777778,1.5572326183319092,18.1275,790.1860352,15.468510627746582
ODP,168,1025,B,47.8833,-128.65,2613.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,85.375,-14.77777778,1.5572326183319092,18.1275,790.1860352,15.468510627746582
ODP,168,1026,A,47.7626,-127.759,2658.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,83.4375,-14.77777778,1.6550816297531128,19.6425,937.2064208984376,28.33656311035156
ODP,168,1027,B,47.7569,-127.73,2657,None,FALSE,FALSE,FALSE,TRUE,FALSE,83.4375,-14.77777778,1.6550816297531128,19.6425,937.2064208984376,28.33656311035156
ODP,168,1028,A,47.858,-128.504,2659,None,FALSE,FALSE,FALSE,FALSE,FALSE,85.375,-14.77777778,1.5660972595214844,18.1275,790.1860352,16.703903198242188
ODP,168,1029,A,47.8317,-128.376,2653,None,FALSE,FALSE,FALSE,FALSE,FALSE,85.375,-14.77777778,1.574203610420227,18.1275,790.1860352,19.295259475708008
ODP,168,1030,A,47.8975,-128.561,2574,None,FALSE,FALSE,TRUE,FALSE,FALSE,85.375,-14.77777778,1.5619871616363523,18.1275,790.1860352,16.703903198242188
ODP,168,1030,B,47.8975,-128.561,2573,Shallow (<40 cm),FALSE,FALSE,TRUE,TRUE,FALSE,85.375,-14.77777778,1.5619871616363523,18.1275,790.1860352,16.703903198242188
ODP,168,1031,A,47.89,-128.566,2588,None,FALSE,FALSE,FALSE,FALSE,FALSE,85.375,-14.77777778,1.5619871616363523,18.1275,790.1860352,16.703903198242188
ODP,169,1035,A,48.43366666666667,-128.6820333,2444.9,None,FALSE,FALSE,FALSE,FALSE,FALSE,87.0625,-14.77777778,1.584619402885437,16.9925,1061.3599853515625,19.080602645874023
ODP,169,1035,C,48.4332,-128.6810333,2447.5,None,FALSE,FALSE,FALSE,FALSE,TRUE,87.0625,-14.77777778,1.584619402885437,16.9925,1061.3599853515625,19.080602645874023
ODP,169,1035,D,48.433683333333335,-128.6799833,2448.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,87.0625,-14.77777778,1.584619402885437,16.9925,1061.3599853515625,19.080602645874023
ODP,169,1035,E,48.432766666666666,-128.6809167,2453.1,None,FALSE,FALSE,TRUE,FALSE,FALSE,87.0625,-14.77777778,1.584619402885437,16.9925,1061.3599853515625,19.080602645874023
ODP,169,1035,F,48.43311666666666,-128.6810167,2447.4,None,FALSE,FALSE,FALSE,FALSE,TRUE,87.0625,-14.77777778,1.584619402885437,16.9925,1061.3599853515625,19.080602645874023
ODP,169,1035,H,48.43053333333334,-128.68185,2443.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,87.0625,-14.77777778,1.584619402885437,16.9925,1061.3599853515625,19.080602645874023
ODP,169,1036,A,48.45616666666667,-128.70975,2407.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,87.0625,-14.77777778,1.5813090801239014,16.9925,1061.3599853515625,17.80323600769043
ODP,169,1036,B,48.4564,-128.7101167,2414.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,87.0625,-14.77777778,1.5813090801239014,16.9925,1061.3599853515625,17.80323600769043
ODP,169,1036,C,48.456633333333336,-128.7105167,2413.5,Shallow (<40 cm),FALSE,FALSE,FALSE,FALSE,FALSE,87.0625,-14.77777778,1.5813090801239014,16.9925,1061.3599853515625,17.80323600769043
ODP,169,1037,A,40.95495,-127.51515,3302.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,109.625,-14.77777778,1.323243498802185,4.79,770.0686035,10.114657402038574
ODP,169,1037,B,40.95498333333333,-127.515,3300.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,109.625,-14.77777778,1.323243498802185,4.79,770.0686035,10.114657402038574
ODP,169,1038,A,41.00026666666667,-127.4943,3221.8,None,FALSE,FALSE,FALSE,FALSE,TRUE,104.125,-14.77777778,1.3553305864334106,8.2425,788.3373413085938,10.223490715026855
ODP,169,1038,B,41.000416666666666,-127.49785,3254.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,104.125,-14.77777778,1.3553305864334106,8.2425,788.3373413085938,10.223490715026855
ODP,169,1038,C,41.003033333333335,-127.4934,3227.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,104.125,-14.77777778,1.3553305864334106,8.2425,788.3373413085938,10.223490715026855
ODP,169,1038,D,41.0024,-127.4935833,3225.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,104.125,-14.77777778,1.3553305864334106,8.2425,788.3373413085938,10.223490715026855
ODP,169,1038,E,41.00001666666667,-127.4941,3209.2,None,FALSE,FALSE,FALSE,FALSE,TRUE,104.125,-14.77777778,1.3553305864334106,8.2425,788.3373413085938,10.223490715026855
ODP,169,1038,F,40.9955,-127.4881333,3240.2,None,FALSE,FALSE,FALSE,FALSE,TRUE,109.625,-14.77777778,1.3553305864334106,4.79,770.0686035,10.338850021362305
ODP,169,1038,G,40.99543333333333,-127.4881,3239.2,None,FALSE,FALSE,FALSE,FALSE,TRUE,109.625,-14.77777778,1.3553305864334106,4.79,770.0686035,10.338850021362305
ODP,169,1038,H,41.000083333333336,-127.4942167,3222.2,None,FALSE,FALSE,FALSE,FALSE,FALSE,104.125,-14.77777778,1.3553305864334106,8.2425,788.3373413085938,10.223490715026855
ODP,169,1038,I,40.99805,-127.4927333,3215.2,None,FALSE,FALSE,FALSE,TRUE,FALSE,109.625,-14.77777778,1.3553305864334106,4.79,770.0686035,10.338850021362305
ODP,170,1039,A,9.6399,-86.2001,4351.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,82.125,-1,2.4514241218566895,6.6225000000000005,575.7074584960938,3.3111748695373535
ODP,170,1039,B,9.64,-86.2,4353.5,None,FALSE,FALSE,FALSE,FALSE,FALSE,82.125,-1,2.4514241218566895,6.6225000000000005,575.7074584960938,3.3111748695373535
ODP,170,1040,A,9.6617,-86.1791,4177,None,FALSE,FALSE,FALSE,FALSE,FALSE,82.125,-1,2.4514241218566895,6.6225000000000005,575.7074584960938,3.280855178833008
ODP,170,1040,B,9.6617,-86.1791,4178,None,FALSE,FALSE,FALSE,FALSE,FALSE,82.125,-1,2.4514241218566895,6.6225000000000005,575.7074584960938,3.280855178833008
ODP,170,1041,A,9.7337,-86.1165,3306.1,None,FALSE,FALSE,FALSE,FALSE,FALSE,82.125,-1,2.3316664695739746,6.6225000000000005,575.7074584960938,3.1822104454040527
ODP,170,1043,A,9.6545,-86.186,4312.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,82.125,-1,2.4514241218566895,6.6225000000000005,575.7074584960938,3.280855178833008
ODP,172,1054,A,33,-76.28333333,1291.3,None,FALSE,FALSE,FALSE,FALSE,FALSE,212.1499938964844,13.499999999999998,0.618434727,21.675,317.1669006347656,6.750256538391113
ODP,172,1054,B,32.99975,-76.28333333,1293.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,213.4375,13.499999999999998,0.618434727,21.675,237.93788146972656,6.750256538391113
ODP,172,1054,C,32.99946666666666,-76.28333333,1294.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,213.4375,13.499999999999998,0.618434727,21.675,237.93788146972656,6.750256538391113
ODP,172,1055,A,32.78403333333333,-76.28616667,1798.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,213.4375,13.499999999999998,0.6084473133087158,21.675,237.93788146972656,6.961663246154785
ODP,172,1055,B,32.784016666666666,-76.28631667,1797.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,213.4375,13.499999999999998,0.6084473133087158,21.675,237.93788146972656,6.961663246154785
ODP,172,1055,C,32.78426666666667,-76.28633333,1797.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,213.4375,13.499999999999998,0.6084473133087158,21.675,237.93788146972656,6.961663246154785
ODP,172,1055,D,32.78451666666667,-76.28631667,1798.6,None,FALSE,FALSE,FALSE,FALSE,FALSE,213.4375,13.499999999999998,0.6084473133087158,21.675,237.93788146972656,6.961663246154785
ODP,172,1055,E,32.78488333333333,-76.28633333,1797.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,213.4375,13.499999999999998,0.6084473133087158,21.675,237.93788146972656,6.961663246154785
ODP,172,1056,A,32.485,-76.33005,2166.7,None,FALSE,FALSE,TRUE,TRUE,FALSE,213.4375,13.499999999999998,0.5708475112915039,21.675,237.93788146972656,7.369790077209473
ODP,172,1056,B,32.485033333333334,-76.32998333,2166.6,Shallow (<40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,213.4375,13.499999999999998,0.5708475112915039,21.675,237.93788146972656,7.369790077209473
ODP,172,1056,C,32.48518333333333,-76.33018333,2166.9,Shallow (<40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,213.4375,13.499999999999998,0.5708475112915039,21.675,237.93788146972656,7.369790077209473
ODP,172,1056,D,32.485366666666664,-76.33041667,2166.4,None,FALSE,FALSE,FALSE,FALSE,FALSE,213.4375,13.499999999999998,0.5708475112915039,21.675,237.93788146972656,7.369790077209473
ODP,172,1057,A,32.029183333333336,-76.07921667,2583.7,Deep (>40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,213.4375,13.499999999999998,0.5862347483634949,21.675,237.93788146972656,6.703216075897217
ODP,172,1057,B,32.028866666666666,-76.07923333,2584.5,Deep (>40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,213.4375,13.499999999999998,0.5862347483634949,21.675,237.93788146972656,6.703216075897217
ODP,172,1057,C,32.02856666666667,-76.07925,2583.2,Deep (>40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,213.4375,13.499999999999998,0.5862347483634949,21.675,237.93788146972656,6.703216075897217
ODP,172,1058,A,31.69025,-75.43008333,2984.5,None,FALSE,FALSE,TRUE,FALSE,FALSE,229.75,20.444444444444443,0.6648938655853271,28.625000000000004,194.2734375,5.376448631286621
ODP,172,1058,B,31.690033333333332,-75.43006667,2984,Shallow (<40 cm),FALSE,TRUE,FALSE,FALSE,FALSE,229.75,20.444444444444443,0.6648938655853271,28.625000000000004,194.2734375,5.376448631286621
ODP,172,1058,C,31.689766666666667,-75.43001667,2984,Shallow (<40 cm),FALSE,FALSE,FALSE,FALSE,FALSE,229.75,20.444444444444443,0.6648938655853271,28.625000000000004,194.2734375,5.376448631286621
ODP,172,1059,A,31.67435,-75.41878333,2985.4,Shallow (<40 cm),FALSE,FALSE,FALSE,FALSE,FALSE,229.75,20.444444444444443,0.6648938655853271,28.625000000000004,194.2734375,5.376448631286621
ODP,172,1059,B,31.674216666666663,-75.41853333,2985.2,Shallow (<40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,229.75,20.444444444444443,0.6648938655853271,28.625000000000004,194.2734375,5.376448631286621
ODP,172,1059,C,31.674033333333337,-75.4183,2984.7,None,FALSE,FALSE,FALSE,FALSE,FALSE,229.75,20.444444444444443,0.6648938655853271,28.625000000000004,194.2734375,5.376448631286621
ODP,172,1060,A,30.75995,-74.4665,3481.2,Deep (>40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,242.75,20.444444444444443,0.5449356436729431,33.7425,177.4263916015625,3.3409576416015625
ODP,172,1060,B,30.75975,-74.46648333,3480.8,Deep (>40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,242.75,20.444444444444443,0.5449356436729431,33.7425,177.4263916015625,3.3409576416015625
ODP,172,1060,C,30.75946666666667,-74.4665,3481.2,Deep (>40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,242.75,20.444444444444443,0.5449356436729431,33.7425,177.4263916015625,3.3409576416015625
ODP,172,1061,A,29.974966666666667,-73.59988333,4046.6,None,FALSE,FALSE,TRUE,FALSE,FALSE,254.0625,20.444444444444443,0.5205385684967041,34.44,160.4899902,2.8472235202789307
ODP,172,1061,B,29.975283333333337,-73.59985,4043.6,None,FALSE,FALSE,TRUE,FALSE,FALSE,254.0625,20.444444444444443,0.5205385684967041,34.44,160.4899902,2.8472235202789307
ODP,172,1061,C,29.97525,-73.59986667,4036.8,Deep (>40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,254.0625,20.444444444444443,0.5205385684967041,34.44,160.4899902,2.8472235202789307
ODP,172,1061,D,29.97555,-73.59983333,4038.4,Deep (>40 cm),FALSE,TRUE,FALSE,FALSE,FALSE,254.0625,20.444444444444443,0.5205385684967041,34.44,160.4899902,2.8472235202789307
ODP,172,1061,E,29.975933333333337,-73.59988333,4035.7,Deep (>40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,254.0625,20.444444444444443,0.5205385684967041,34.44,160.4899902,2.8472235202789307
ODP,172,1062,A,28.246366666666667,-74.40698333,4763.3,Deep (>40 cm),FALSE,TRUE,FALSE,FALSE,FALSE,247.5,20.444444444444443,0.4831040203571319,43.505,154.35020446777344,2.019936800003052
ODP,172,1062,B,28.246483333333337,-74.407,4763,Deep (>40 cm),FALSE,FALSE,TRUE,FALSE,FALSE,247.5,20.444444444444443,0.4831040203571319,43.505,154.35020446777344,2.019936800003052
ODP,172,1062,C,28.246583333333337,-74.40693333,4760.6,Deep (>40 cm),FALSE,TRUE,TRUE,FALSE,FALSE,247.5,20.444444444444443,0.4831040203571319,43.505,154.35020446777344,2.019936800003052
