Era,Leg/Exp,Site,Hole,Latitude,Longitude,Water depth (m),Transition Depth,Green bands assoc. with transition,Red bands assoc. with transition,Green bands deeper than transiition,Red bands deeper than transiition,Unusable image,Bottomwater O2 (umol/L),CaCO3 (%),Productivity (mgC/m2/day),Organic Carbon (%),Sedimentation Rate (cm/ka)
Modern IODP,340,U1397,B,14.906791666666669,-61.90679166666666,2481.41,Deep (>40 cm),False,True,True,True,False,240.75,35.17,494.6623840332031,1.0127452611923218,
Modern IODP,340,U1398,A,14.278306666666667,-61.278306666666666,2935.3,Deep (>40 cm),False,False,False,False,False,240.75,35.17,494.6623840332031,0.6961251497268677,
Modern IODP,340,U1398,B,14.278311666666667,-61.27831166666667,2935.08,Shallow (<40 cm),False,False,False,False,False,240.75,35.17,494.6623840332031,0.6961251497268677,
Modern IODP,340,U1399,A,14.387365,-61.387365,2900.84,Deep (>40 cm),False,False,False,False,False,240.75,35.17,494.6623840332031,0.7520372867584229,
Modern IODP,340,U1399,B,14.389398333333334,-61.38939833333333,2900.22,Shallow (<40 cm),False,True,True,False,False,240.75,35.17,494.6623840332031,0.7520372867584229,
Modern IODP,340,U1400,A,14.543051666666669,-61.54305166666666,2744.35,None,False,False,False,False,False,240.75,35.17,494.6623840332031,0.8230958580970764,
Modern IODP,340,U1400,B,14.536705,-61.536705,2743.05,Shallow (<40 cm),False,True,False,False,False,240.75,35.17,494.6623840332031,0.7904000282287598,
Modern IODP,340,U1401,A,14.651651666666666,-61.651651666666666,2596.73,None,False,False,True,False,False,240.75,35.17,494.6623840332031,0.8699501752853394,
Modern IODP,340,U1401,B,14.650395,-61.650395,2606.22,None,False,False,False,False,False,240.75,35.17,494.6623840332031,0.8699501752853394,
Modern IODP,340,U1401,C,14.652906666666668,-61.65290666666667,2578.82,None,False,False,False,False,False,240.75,35.17,494.6623840332031,0.8699501752853394,
Modern IODP,340,U1401,D,14.649105,-61.649105,2618.61,None,False,False,False,False,False,240.75,35.17,494.6623840332031,0.8699501752853394,
Modern IODP,341,U1417,A,56.95999333333334,-147.95999333333333,4187.7,Shallow (<40 cm),False,False,False,True,False,99.5625,4.5475,1075.161376953125,0.6058221459388733,2.0560507774353027
Modern IODP,341,U1417,B,56.95999833333333,-147.95999833333337,4189.81,Shallow (<40 cm),False,True,False,False,False,99.5625,4.5475,1075.161376953125,0.6058221459388733,2.0560507774353027
Modern IODP,341,U1417,D,56.959826666666665,-147.95982666666666,4187.08,Shallow (<40 cm),False,True,False,True,False,99.5625,4.5475,1075.161376953125,0.6058221459388733,2.0560507774353027
Modern IODP,341,U1418,A,58.776825,-144.776825,3668.17,None,False,False,False,False,False,98.75,5.1025,1334.3521728515625,0.8474155068397522,4.018430709838867
Modern IODP,341,U1418,B,58.776833333333336,-144.77683333333334,3667.48,Shallow (<40 cm),False,False,False,False,False,98.75,5.1025,1334.3521728515625,0.8474155068397522,4.018430709838867
Modern IODP,341,U1418,C,58.776651666666666,-144.77665166666668,3665.98,Shallow (<40 cm),False,False,False,False,False,98.75,5.1025,1334.3521728515625,0.8474155068397522,4.018430709838867
Modern IODP,341,U1419,A,59.53216166666667,-144.53216166666667,687.38,None,False,False,False,False,False,93.3125,0.87,1445.8245849609375,1.0116567611694336,4.631663799285889
Modern IODP,341,U1419,B,59.532181666666666,-144.53218166666667,,None,False,False,False,False,False,93.3125,0.87,1445.8245849609375,1.0116567611694336,4.631663799285889
Modern IODP,341,U1421,A,59.507331666666666,-143.50733166666666,718.47,None,False,False,False,False,False,96.0625,0.99,1397.0234375,1.0380384922027588,5.601668357849121
Modern IODP,341,U1421,B,59.50714,-143.50714,722.59,None,False,False,False,False,False,96.0625,0.99,1397.0234375,1.0380384922027588,5.601668357849121
Modern IODP,341,U1421,C,59.50716333333333,-143.50716333333332,721.69,None,False,False,False,False,False,96.0625,0.99,1397.0234375,1.0380384922027588,5.601668357849121
Modern IODP,342,U1402,B,39.225305,-72.225305,639.11,None,False,False,False,False,False,250.13333129882812,26.0,1225.3726806640625,1.2091280221939087,7.902082443237305
Modern IODP,342,U1403,A,39.94332833333333,-51.94332833333333,4944.27,None,False,False,False,False,False,263.75,30.0175,397.5767517089844,0.4111858010292053,1.04584538936615
Modern IODP,342,U1403,B,39.94332166666667,-51.94332166666667,4948.67,None,False,False,False,False,False,263.75,30.0175,397.5767517089844,0.4111858010292053,1.04584538936615
Modern IODP,342,U1404,A,40.013328333333334,-51.013328333333334,4742.26,None,False,False,False,False,False,267.6875,31.5475,479.13470458984375,0.3964766263961792,1.1802663803100586
Modern IODP,342,U1404,B,40.013331666666666,-51.013331666666666,4747.56,None,False,False,False,False,False,267.6875,31.5475,479.13470458984375,0.3964766263961792,1.1802663803100586
Modern IODP,342,U1405,A,40.138335,-51.138335,4285.76,None,False,False,False,False,False,267.6875,31.5475,479.13470458984375,0.3969161808490753,1.208724856376648
Modern IODP,342,U1405,B,40.138325,-51.138325,4284.48,None,False,False,False,False,False,267.6875,31.5475,479.13470458984375,0.3969161808490753,1.208724856376648
Modern IODP,342,U1405,C,40.13815,-51.13815,4287.28,None,False,False,False,False,False,267.6875,31.5475,479.13470458984375,0.3969161808490753,1.208724856376648
Modern IODP,342,U1406,A,40.349986666666666,-51.349986666666666,3814.79,None,False,False,False,False,False,267.6875,31.5475,479.13470458984375,0.3972048759460449,1.291801929473877
Modern IODP,342,U1406,B,40.34999166666667,-51.34999166666667,3813.66,None,False,False,False,False,False,267.6875,31.5475,479.13470458984375,0.3972048759460449,1.291801929473877
Modern IODP,342,U1406,C,40.34982,-51.34982,3813.04,Deep (>40 cm),False,True,False,True,False,267.6875,31.5475,479.13470458984375,0.3972048759460449,1.291801929473877
Modern IODP,342,U1407,A,41.42498833333333,-49.42498833333333,3073.13,None,False,False,False,False,False,278.75,,714.1939697265625,0.3980989754199981,1.4945489168167114
Modern IODP,342,U1407,B,41.42498333333333,-49.42498333333333,3073.47,Deep (>40 cm),False,True,True,False,False,278.75,,714.1939697265625,0.3980989754199981,1.4945489168167114
Modern IODP,342,U1407,C,41.425,-49.425,3075.16,Deep (>40 cm),False,False,False,True,False,278.75,,714.1939697265625,0.3980989754199981,1.4945489168167114
Modern IODP,342,U1408,A,41.43830833333333,-49.43830833333333,3021.56,Shallow (<40 cm),False,False,False,False,False,278.75,,714.1939697265625,0.3980989754199981,1.4945489168167114
Modern IODP,342,U1408,B,41.438315,-49.438315,3022.11,None,False,False,False,False,False,278.75,,714.1939697265625,0.3980989754199981,1.4945489168167114
Modern IODP,342,U1408,C,41.43813,-49.43813,3022.49,None,False,False,False,False,False,278.75,,714.1939697265625,0.3980989754199981,1.4945489168167114
Modern IODP,342,U1409,A,41.295835,-49.295835,3503.2,None,False,False,False,False,True,278.75,,714.1939697265625,0.3925985097885132,1.3058825731277466
Modern IODP,342,U1409,B,41.29582166666667,-49.29582166666667,3500.97,Shallow (<40 cm),False,True,True,False,False,278.75,,714.1939697265625,0.3925985097885132,1.3058825731277466
Modern IODP,342,U1409,C,41.295653333333334,-49.295653333333334,3500.45,Shallow (<40 cm),False,False,False,True,False,278.75,,714.1939697265625,0.3925985097885132,1.3058825731277466
Modern IODP,342,U1410,A,41.328311666666664,-49.328311666666664,3387.25,Shallow (<40 cm),False,False,False,False,False,278.75,,714.1939697265625,0.3925985097885132,1.3731099367141724
Modern IODP,342,U1410,B,41.32832166666667,-49.32832166666667,3386.92,Shallow (<40 cm),False,False,False,False,False,278.75,,714.1939697265625,0.3925985097885132,1.3731099367141724
Modern IODP,342,U1410,C,41.32814166666667,-49.32814166666667,3386.92,Shallow (<40 cm),False,False,False,True,False,278.75,,714.1939697265625,0.3925985097885132,1.3731099367141724
Modern IODP,342,U1411,A,41.61832,-48.61832,3298.82,None,False,False,False,False,False,280.75,46.95,710.2948608398438,0.4040710628032684,1.206836462020874
Modern IODP,342,U1411,B,41.61832166666667,-48.61832166666667,3298.79,None,False,False,False,False,True,280.75,46.95,710.2948608398438,0.4040710628032684,1.206836462020874
Modern IODP,342,U1411,C,41.61815,-48.61815,3300.18,Shallow (<40 cm),False,False,False,False,False,280.75,46.95,710.2948608398438,0.4040710628032684,1.206836462020874
Modern IODP,344,U1381,C,8.428378333333333,-84.42837833333333,2064.56,None,False,False,False,False,False,67.0,37.3875,564.1228637695312,2.424717426300049,3.976082801818848
Modern IODP,344,U1412,A,8.488823333333332,-84.48882333333333,1920.66,None,False,False,False,False,False,67.0,37.3875,564.1228637695312,2.3866770267486572,3.976082801818848
Modern IODP,344,U1412,B,8.485998333333333,-84.48599833333333,1964.94,None,False,False,False,False,False,67.0,37.3875,564.1228637695312,2.3866770267486572,3.976082801818848
Modern IODP,344,U1413,A,8.740988333333334,-84.74098833333333,539.91,None,False,False,False,False,False,67.0,37.3875,564.1228637695312,2.329063892364502,4.291053771972656
Modern IODP,344,U1413,B,8.740988333333334,-84.74098833333333,540.37,None,False,False,True,False,False,67.0,37.3875,564.1228637695312,2.329063892364502,4.291053771972656
Modern IODP,344,U1414,A,8.50384,-84.50384,2458.55,None,False,False,False,False,False,67.0,37.3875,564.1228637695312,2.3866770267486572,4.109612941741943
Modern IODP,345,U1415,E,2.252435,-101.252435,4839.62,None,False,False,False,False,True,138.125,72.8375,490.1001281738281,1.294599533081055,2.0456483364105225
Modern IODP,345,U1415,G,2.2523166666666667,-101.25231666666669,4845.81,None,False,False,False,False,True,138.125,72.8375,490.1001281738281,1.294599533081055,2.0456483364105225
Modern IODP,345,U1415,H,2.252195,-101.252195,4846.42,None,False,False,False,False,True,138.125,72.8375,490.1001281738281,1.294599533081055,2.0456483364105225
Modern IODP,345,U1415,I,2.252578333333333,-101.25257833333332,4841.8,None,False,False,False,False,True,138.125,72.8375,490.1001281738281,1.294599533081055,2.0456483364105225
Modern IODP,345,U1415,N,2.2555066666666668,-101.25550666666666,4675.21,None,False,False,False,False,True,138.125,72.8375,490.1001281738281,1.294599533081055,2.0456483364105225
Modern IODP,346,U1422,A,43.766505,138.766505,,None,False,False,True,False,False,,,687.5730590820312,0.747338056564331,5.920132637023926
Modern IODP,346,U1422,B,43.766635,138.766635,,None,False,False,True,False,False,,,687.5730590820312,0.747338056564331,5.920132637023926
Modern IODP,346,U1422,C,43.76636,138.76636,3428.96,Shallow (<40 cm),False,True,True,True,False,,,687.5730590820312,0.747338056564331,5.920132637023926
Modern IODP,346,U1422,D,43.76649833333333,138.76649833333337,3428.46,Shallow (<40 cm),False,False,True,False,False,,,687.5730590820312,0.747338056564331,5.920132637023926
Modern IODP,346,U1422,E,43.76649333333334,138.76649333333333,3428.66,None,False,False,False,False,False,,,687.5730590820312,0.747338056564331,5.920132637023926
Modern IODP,346,U1423,A,41.69915666666667,139.69915666666665,1785.25,None,False,False,True,False,False,163.0,,694.462646484375,0.9411916136741638,7.949767112731934
Modern IODP,346,U1423,B,41.69929166666667,139.69929166666665,1785.44,None,False,False,True,True,False,163.0,,694.462646484375,0.9411916136741638,7.949767112731934
Modern IODP,346,U1424,A,40.19000166666667,138.19000166666666,2807.32,Shallow (<40 cm),False,False,False,False,False,,0.0,622.7164306640625,0.7019608020782471,6.5628437995910645
Modern IODP,346,U1424,B,40.190126666666664,138.19012666666666,2808.4,Shallow (<40 cm),False,False,True,False,False,,0.0,622.7164306640625,0.7019608020782471,6.5628437995910645
Modern IODP,346,U1425,B,39.490793333333336,134.49079333333333,1907.69,None,False,False,False,False,False,,6.1625,662.2090454101562,0.5544766187667847,
Modern IODP,346,U1425,D,39.490653333333334,134.49065333333334,1908.18,None,False,False,True,False,False,,6.1625,662.2090454101562,0.5544766187667847,
Modern IODP,346,U1425,E,39.490653333333334,134.49065333333334,1908.6,None,False,False,True,False,False,,6.1625,662.2090454101562,0.5544766187667847,
Modern IODP,346,U1426,A,37.03332666666667,134.03332666666665,902.98,None,False,False,False,False,False,,6.763333333333333,611.3804931640625,0.9050707817077636,
Modern IODP,346,U1426,B,37.03348,134.03348,902.24,None,False,False,False,False,False,,6.763333333333333,611.3804931640625,0.9050707817077636,
Modern IODP,346,U1426,C,37.033186666666666,134.0331866666667,902.94,None,False,False,False,False,False,,6.763333333333333,611.3804931640625,0.9050707817077636,
Modern IODP,346,U1426,D,37.03332666666667,134.03332666666665,902.64,None,False,False,False,False,False,,6.763333333333333,611.3804931640625,0.9050707817077636,
Modern IODP,346,U1427,A,35.965333333333334,134.96533333333332,339.36,None,False,False,False,False,False,129.0,,568.466552734375,1.1574692726135254,
Modern IODP,346,U1427,B,35.96546,134.96546,325.58,None,False,False,False,False,False,129.0,,568.466552734375,1.1574692726135254,
Modern IODP,346,U1427,C,35.965181666666666,134.96518166666667,325.89,None,False,False,False,False,False,129.0,,568.466552734375,1.1574692726135254,
Modern IODP,346,U1428,A,31.677318333333332,129.67731833333335,723.86,None,False,False,False,False,False,159.0,,471.306396484375,0.7514211535453796,
Modern IODP,346,U1428,B,31.677471666666666,129.67747166666666,724.1,None,False,False,False,False,False,159.0,,471.306396484375,0.7514211535453796,
Modern IODP,346,U1429,A,31.617313333333332,128.61731333333333,732.14,None,False,False,False,False,False,,,421.3886413574219,0.7369868159294128,
Modern IODP,346,U1429,B,31.617448333333332,128.61744833333333,731.64,None,False,False,False,False,False,,,421.3886413574219,0.7369868159294128,
Modern IODP,346,U1429,C,31.617191666666667,128.61719166666666,732.44,None,False,False,False,False,False,,,421.3886413574219,0.7369868159294128,
Modern IODP,346,U1430,A,37.902658333333335,131.9026583333333,1071.99,None,False,False,False,False,False,,14.53,835.527099609375,0.5371313691139221,
Modern IODP,346,U1430,B,37.90278333333333,131.90278333333333,1071.3,None,False,False,False,False,False,,14.53,835.527099609375,0.5371313691139221,
Modern IODP,346,U1430,C,37.90251833333333,131.90251833333335,1072.8,None,False,False,False,False,False,,14.53,835.527099609375,0.5371313691139221,
Modern IODP,349,U1431,A,15.375818333333331,117.37581833333331,4237.26,None,False,False,False,False,True,,,248.6810760498047,1.0926647186279297,9.541781425476074
Modern IODP,349,U1431,B,15.3758,117.3758,4236.66,None,False,False,False,False,True,,,248.6810760498047,1.0926647186279297,9.541781425476074
Modern IODP,349,U1431,C,15.375618333333334,117.37561833333334,4239.46,Shallow (<40 cm),False,False,False,False,False,,,248.6810760498047,1.0926647186279297,9.541781425476074
Modern IODP,349,U1431,D,15.375631666666669,117.37563166666666,4240.46,Deep (>40 cm),False,False,False,False,False,,,248.6810760498047,1.0926647186279297,9.541781425476074
Modern IODP,349,U1432,C,18.351385,116.351385,3829.04,Shallow (<40 cm),False,False,False,False,False,,,249.33026123046875,0.7218039035797119,8.948491096496582
Modern IODP,349,U1433,A,12.918966666666666,115.91896666666666,4379.35,None,False,False,False,False,False,,,286.5988464355469,0.9259178638458252,7.817126750946045
Modern IODP,350,U1436,A,32.39805666666667,140.39805666666666,1775.0,None,False,False,False,False,False,146.0,43.0625,311.5781555175781,0.7033746242523193,0.8760256767272949
Modern IODP,350,U1437,B,31.789851666666667,139.78985166666666,2116.08,Shallow (<40 cm),False,False,False,True,False,146.3125,30.265,254.83303833007812,0.9433834552764891,
Modern IODP,351,U1438,A,27.383513333333333,134.38351333333333,4700.18,None,False,False,False,False,False,162.6875,1.3975000000000002,164.2978515625,0.7265584468841553,
Modern IODP,351,U1438,B,27.383518333333335,134.38351833333334,4700.48,None,False,False,False,True,False,162.6875,1.3975000000000002,164.2978515625,0.7265584468841553,
Modern IODP,352,U1439,A,28.407478333333337,142.40747833333333,3128.12,None,False,False,False,False,False,157.0,12.37,188.93638610839844,0.4802235960960388,
Modern IODP,352,U1440,A,28.449816666666667,142.44981666666666,4775.17,None,False,False,False,False,False,157.0,12.37,188.93638610839844,0.4802235960960388,
Modern IODP,352,U1441,A,28.427298333333333,142.42729833333334,4446.88,None,False,False,False,False,False,157.0,12.37,188.93638610839844,0.4802235960960388,
Modern IODP,352,U1442,A,28.40964,142.40964,3162.03,None,False,False,False,False,False,157.0,12.37,188.93638610839844,0.4802235960960388,
Modern IODP,353,U1443,A,5.383496666666667,90.38349666666667,2929.45,Shallow (<40 cm),False,False,False,False,False,177.75,81.415,374.0221252441406,0.4862979352474212,0.5414674878120422
Modern IODP,353,U1443,B,5.383633333333333,90.38363333333334,2924.81,None,False,False,False,False,False,177.75,81.415,374.0221252441406,0.4862979352474212,0.5414674878120422
Modern IODP,353,U1443,C,5.383463333333333,90.38346333333334,2924.7,Shallow (<40 cm),False,False,False,False,False,177.75,81.415,374.0221252441406,0.4862979352474212,0.5414674878120422
Modern IODP,353,U1443,D,5.383318333333333,90.38331833333334,2924.58,Shallow (<40 cm),False,False,False,False,False,177.75,81.415,374.0221252441406,0.4862979352474212,0.5414674878120422
Modern IODP,353,U1444,A,14.00009495,84.00009495,3132.7,Deep (>40 cm),False,False,False,False,False,130.3125,,408.9314270019531,0.8098042011260986,15.958574295043944
Modern IODP,353,U1444,B,13.999899833333334,84.99989983333333,3131.76,Shallow (<40 cm),False,False,False,False,False,139.875,,343.3247375488281,0.7922112941741943,16.724838256835938
Modern IODP,353,U1445,A,17.74535,84.74535,2502.26,None,False,False,False,False,False,95.8000030517578,0.0,766.528076171875,1.1016675233840942,15.590424537658691
Modern IODP,353,U1445,B,17.745163333333334,84.74516333333334,2503.58,None,False,False,False,False,False,95.8000030517578,0.0,766.528076171875,1.1016675233840942,15.590424537658691
Modern IODP,353,U1445,C,17.745158333333332,84.74515833333334,2502.58,None,False,False,False,False,False,95.8000030517578,0.0,766.528076171875,1.1016675233840942,15.590424537658691
Modern IODP,353,U1446,A,19.083483333333337,85.08348333333333,1430.21,Shallow (<40 cm),False,False,False,False,False,76.30769348144531,36.76,950.9169921875,1.1918396949768066,16.108339309692383
Modern IODP,353,U1446,B,19.083475,85.083475,1429.34518,None,False,False,False,False,False,76.30769348144531,36.76,950.9169921875,1.1918396949768066,16.108339309692383
Modern IODP,353,U1446,C,19.083691666666667,85.08369166666667,1430.04,None,False,False,False,False,False,76.30769348144531,36.76,950.9169921875,1.1918396949768066,16.108339309692383
Modern IODP,353,U1447,A,10.790101666666668,92.79010166666669,1390.93,None,False,False,False,False,False,119.125,39.335,446.7719421386719,1.7141700983047483,7.524031162261963
Modern IODP,353,U1447,B,10.789908333333331,93.78990833333332,1391.75,None,False,False,False,False,False,93.875,32.64666666666667,436.9376831054687,1.8209264278411863,
Modern IODP,353,U1447,C,10.78992,93.78992,1392.2526,None,False,False,False,False,False,93.875,32.64666666666667,436.9376831054687,1.8209264278411863,
Modern IODP,353,U1448,A,10.633858333333333,93.63385833333334,1098.3465,None,False,False,False,False,False,93.875,32.64666666666667,436.9376831054687,1.798907995223999,
Modern IODP,353,U1448,B,10.63367,93.63367,1096.51,None,False,False,False,False,False,93.875,32.64666666666667,436.9376831054687,1.798907995223999,
Modern IODP,353,U1448,C,10.634716666666666,93.63471666666666,1096.79,None,False,False,False,False,False,93.875,32.64666666666667,436.9376831054687,1.798907995223999,
Modern IODP,354,U1449,A,8.00699,88.00699,3652.66,Shallow (<40 cm),False,False,False,False,False,167.6875,38.8475,497.2509765625,0.6299514770507812,2.725013017654419
Modern IODP,354,U1449,B,8.00701,88.00701,3651.93,None,False,False,False,False,True,167.6875,38.8475,497.2509765625,0.6299514770507812,2.725013017654419
Modern IODP,354,U1450,A,8.007001666666667,87.00700166666667,3655.32,Shallow (<40 cm),False,False,False,False,False,162.0625,53.5025,540.3245849609375,0.7045658826828003,3.7980706691741943
Modern IODP,354,U1451,A,8.006991666666666,88.00699166666666,3607.28,Shallow (<40 cm),False,True,False,False,False,167.6875,38.8475,497.2509765625,0.6299514770507812,2.725013017654419
Modern IODP,354,U1452,B,8.006985,87.006985,3670.3,Shallow (<40 cm),False,False,False,False,False,162.0625,53.5025,540.3245849609375,0.7045658826828003,3.7980706691741943
Modern IODP,354,U1452,C,8.006813333333334,87.00681333333333,3671.48,Shallow (<40 cm),False,False,False,False,False,162.0625,53.5025,540.3245849609375,0.7045658826828003,3.7980706691741943
Modern IODP,354,U1453,A,8.006988333333334,86.00698833333334,3679.48,Shallow (<40 cm),False,False,False,False,False,157.6875,59.665,577.1757202148438,0.8133875727653503,6.942480564117432
Modern IODP,354,U1454,A,8.006778333333333,85.00677833333333,3709.92,None,False,False,False,False,True,155.8125,56.54,580.6526489257812,0.8901844024658203,11.901432991027832
Modern IODP,354,U1454,B,8.006805,85.006805,3710.32,Deep (>40 cm),False,True,False,False,False,155.8125,56.54,580.6526489257812,0.8901844024658203,11.901432991027832
Modern IODP,354,U1454,D,8.006625,85.006625,3710.72,Deep (>40 cm),False,False,False,False,False,155.8125,56.54,580.6526489257812,0.8901844024658203,11.901432991027832
Modern IODP,354,U1455,A,8.006976666666667,86.00697666666667,3732.5,None,False,False,False,False,True,157.6875,59.665,577.1757202148438,0.8133875727653503,6.942480564117432
Modern IODP,354,U1455,B,8.006996666666666,86.00699666666667,3733.0,None,False,False,False,False,False,157.6875,59.665,577.1757202148438,0.8133875727653503,6.942480564117432
Modern IODP,354,U1455,C,8.006801666666666,86.00680166666666,3732.5,None,False,False,False,False,False,157.6875,59.665,577.1757202148438,0.8133875727653503,6.942480564117432
Modern IODP,355,U1456,A,16.621425,68.621425,3639.23,Shallow (<40 cm),False,False,True,False,False,155.1875,54.2225,551.676025390625,1.045061469078064,2.2602851390838623
Modern IODP,355,U1456,B,16.621418333333335,68.62141833333334,3645.04,None,False,False,False,False,True,155.1875,54.2225,551.676025390625,1.045061469078064,2.2602851390838623
Modern IODP,355,U1456,C,16.621566666666666,68.62156666666667,3638.44,Shallow (<40 cm),False,False,True,False,False,155.1875,54.2225,551.676025390625,1.045061469078064,2.2602851390838623
Modern IODP,355,U1457,A,17.165811666666666,67.16581166666667,3523.11,None,False,False,False,False,False,140.375,55.05,591.1022338867188,0.7526111006736755,3.7593274116516113
Modern IODP,355,U1457,B,17.165808333333334,67.16580833333333,3523.52,Shallow (<40 cm),False,False,False,False,False,140.375,55.05,591.1022338867188,0.7526111006736755,3.7593274116516113
Modern IODP,356,U1458,A,-28.664125,113.664125,156.77,None,False,False,False,False,True,225.9333343505859,83.58,669.01025390625,1.3377883434295654,1.3010730743408203
Modern IODP,356,U1459,C,-28.670663333333337,113.67066333333334,192.35,None,False,False,False,False,True,225.9333343505859,83.58,669.01025390625,1.3377883434295654,1.3010730743408203
Modern IODP,356,U1460,A,-27.374915,112.374915,214.5,None,False,False,False,False,False,216.75,,394.1521911621094,1.6551597118377686,1.126773476600647
Modern IODP,356,U1460,B,-27.37477833333333,112.37477833333334,214.36,None,False,False,False,False,False,216.75,,394.1521911621094,1.6551597118377686,1.126773476600647
Modern IODP,356,U1461,A,-20.21439,115.21439,127.18,Shallow (<40 cm),False,False,False,False,False,164.75,,906.7607421875,0.8290194272994995,
Modern IODP,356,U1461,B,-20.214203333333337,115.21420333333332,127.97,None,False,False,False,False,False,164.75,,906.7607421875,0.8290194272994995,
Modern IODP,356,U1461,C,-20.214045,115.214045,127.52,None,False,False,False,False,False,164.75,,906.7607421875,0.8290194272994995,
Modern IODP,356,U1462,A,-19.821428333333333,115.82142833333332,87.15,None,False,False,False,False,True,169.25,71.74,248.9637451171875,0.8310886025428772,
Modern IODP,356,U1462,B,-19.821335,115.821335,87.19,None,False,False,False,False,True,169.25,71.74,248.9637451171875,0.8310886025428772,
Modern IODP,356,U1463,B,-18.965316666666663,117.96531666666668,145.41,None,False,False,False,False,False,,71.74,222.4508514404297,0.8869736194610596,
Modern IODP,356,U1463,C,-18.965491666666665,117.96549166666668,144.81,None,False,False,False,False,False,,71.74,222.4508514404297,0.8869736194610596,
Modern IODP,356,U1463,D,-18.965475,117.965475,144.5,None,False,False,False,False,False,,71.74,222.4508514404297,0.8869736194610596,
Modern IODP,356,U1464,B,-18.065191666666667,118.06519166666666,264.26,None,False,False,False,False,False,,,251.83740234375,0.5497320890426636,
Modern IODP,356,U1464,D,-18.065383333333333,118.06538333333332,264.43,None,False,False,False,False,False,,,251.83740234375,0.5497320890426636,
Modern IODP,359,U1465,A,4.933121666666667,73.93312166666666,515.01,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.4804652631282806,0.7527680993080139
Modern IODP,359,U1466,A,4.933146666666667,73.93314666666667,518.09,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.4804652631282806,0.7527680993080139
Modern IODP,359,U1467,A,4.850231666666667,73.85023166666667,487.49,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.4840735793113708,0.7287173271179199
Modern IODP,359,U1467,B,4.8504249999999995,73.850425,487.49,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.4840735793113708,0.7287173271179199
Modern IODP,359,U1467,C,4.850603333333334,73.85060333333334,487.28,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.4840735793113708,0.7287173271179199
Modern IODP,359,U1468,A,4.9330533333333335,73.93305333333333,521.5,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.4804652631282806,0.7527680993080139
Modern IODP,359,U1470,A,4.76638,72.76638,399.7,None,False,False,False,False,False,138.75,71.41,425.7479248046875,0.505662202835083,0.4900737702846527
Modern IODP,359,U1471,A,4.766375,73.766375,419.4,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.4868911206722259,0.7046507000923157
Modern IODP,359,U1471,B,4.766375,73.766375,420.29,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.4868911206722259,0.7046507000923157
Modern IODP,359,U1471,C,4.766385,73.766385,419.19,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.4868911206722259,0.7046507000923157
Modern IODP,359,U1472,A,4.771088333333333,73.77108833333334,379.34,None,False,False,False,False,False,139.875,73.425,504.8222961425781,0.4868911206722259,0.7046507000923157
Modern IODP,361,U1474,A,-31.216658333333335,31.216658333333335,3033.82,Deep (>40 cm),False,False,True,False,False,201.0666656494141,59.400000000000006,316.5360412597656,1.2759828567504885,3.8473544120788574
Modern IODP,361,U1474,B,-31.21647,31.21647,3034.36,Deep (>40 cm),False,True,True,False,False,201.0666656494141,59.400000000000006,316.5360412597656,1.2759828567504885,3.8473544120788574
Modern IODP,361,U1474,C,-31.216665,31.216665,3039.14,Deep (>40 cm),False,True,True,False,False,201.0666656494141,59.400000000000006,316.5360412597656,1.2759828567504885,3.8473544120788574
Modern IODP,361,U1474,D,-31.216665,31.216665,3034.34,Deep (>40 cm),False,True,True,False,False,201.0666656494141,59.400000000000006,316.5360412597656,1.2759828567504885,3.8473544120788574
Modern IODP,361,U1474,F,-31.216841666666667,31.216841666666667,3035.93,Deep (>40 cm),False,True,True,False,False,201.0666656494141,59.400000000000006,316.5360412597656,1.2759828567504885,3.8473544120788574
Modern IODP,361,U1474,H,-32.216658333333335,31.216658333333335,,Deep (>40 cm),False,False,True,False,False,211.375,52.9075,320.79443359375,1.2447237968444824,4.2554497718811035
Modern IODP,361,U1475,A,-41.42675333333333,25.426753333333338,2670.36,Deep (>40 cm),False,False,False,False,False,218.75,65.205,997.611328125,0.3586405515670776,1.3302539587020874
Modern IODP,361,U1475,B,-41.42675333333333,25.426753333333338,2669.46,Deep (>40 cm),False,False,True,False,False,218.75,65.205,997.611328125,0.3586405515670776,1.3302539587020874
Modern IODP,361,U1475,C,-41.426568333333336,25.426568333333332,2669.34,None,False,False,False,False,False,218.75,65.205,997.611328125,0.3586405515670776,1.3302539587020874
Modern IODP,361,U1475,D,-41.42675833333333,25.426758333333332,2668.32,Shallow (<40 cm),False,False,False,False,False,218.75,65.205,997.611328125,0.3586405515670776,1.3302539587020874
Modern IODP,361,U1475,E,-41.42693666666667,25.426936666666663,2671.85,None,False,False,False,False,False,218.75,65.205,997.611328125,0.3586405515670776,1.3302539587020874
