leg,site,hole,well logging,latitude,longitude,ocean,ocean hemisphere,sea,physographic feature,hard rock feature,ta,td,re-entry,site survey,site termination,crust,equipment test,heat flow,in situ pore water,hydraulic piston core,variable length hpc,pressure core barrel,punch core,extended core barrel,water depth(m),total penetration(m),drilled penetration(m),cored penetration(m),number of cores recovered,meters recovered,percent recovery,meters of hard rock cored,number of hard rock cores,meters of hard rock recovered,depth to basememnt(m),oldest sediment sub-bottom depth,oldest sediment depth below sealevel,oldest sediment core number,oldest sediment age,oldest sediment lithology,oldest sediment lithology composition,oldest sediment source,oldest sediment heterogeneity,oldest sediment hardness,oldest comp1,oldest comp2,hard rock descriptions and comments
73,519,,NO,-26.1367,-11.6662,ATLANTIC,SOUTH,,RIDGE,,04/22/1980,04/25/1980,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,3769,152.0,,152.0,37.0,138.0,90,1.0,1.0,0.1,151.0,151.5,3921.0,36,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,BASALT
73,519,,NO,-26.1367,-11.6662,ATLANTIC,SOUTH,,RIDGE,,04/22/1980,04/25/1980,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,3769,152.0,,152.0,37.0,138.0,90,1.0,1.0,0.1,151.0,151.5,3921.0,36,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,BASALT
73,520,,NO,-25.5233,-11.1857,ATLANTIC,SOUTH,,VALLEY,,04/28/1980,05/01/1980,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4207,458.0,212.0,246.0,31.0,69.0,28,9.0,2.0,1.21,449.0,450.5,4658.0,30,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,BASALT
73,520,,NO,-25.5233,-11.1857,ATLANTIC,SOUTH,,VALLEY,,04/28/1980,05/01/1980,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4207,458.0,212.0,246.0,31.0,69.0,28,9.0,2.0,1.21,449.0,450.5,4658.0,30,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,BASALT
73,521,,NO,-26.0738,-10.2645,ATLANTIC,SOUTH,,HILL,,05/02/1980,05/04/1980,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,4125,84.0,,84.0,21.0,75.0,89,,,,84.0,84.0,4209.0,21,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
73,521,,NO,-26.0738,-10.2645,ATLANTIC,SOUTH,,HILL,,05/02/1980,05/04/1980,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,4125,84.0,,84.0,21.0,75.0,89,,,,84.0,84.0,4209.0,21,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
73,522,,NO,-26.114,-5.1297,ATLANTIC,SOUTH,,PLATEAU,,05/06/1980,05/09/1980,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,4441,149.0,,149.0,39.0,138.0,92,,,,,148.7,4590.0,39,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
73,522,,NO,-26.114,-5.1297,ATLANTIC,SOUTH,,PLATEAU,,05/06/1980,05/09/1980,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,4441,149.0,,149.0,39.0,138.0,92,,,,,148.7,4590.0,39,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
73,522,,NO,-26.114,-5.1297,ATLANTIC,SOUTH,,PLATEAU,,05/06/1980,05/09/1980,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,4441,149.0,,149.0,39.0,138.0,92,,,,,148.7,4590.0,39,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
73,523,,NO,-28.5522,-2.2513,ATLANTIC,SOUTH,,PLATEAU,,05/15/1980,05/20/1980,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,4562,193.0,11.0,182.0,51.0,149.0,81,,,,,190.5,4753.0,50,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
73,524,,NO,-29.4842,3.5123,ATLANTIC,SOUTH,,CANYON (SUBMARINE),,05/21/1980,05/27/1980,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4796,348.5,42.0,306.0,35.0,199.0,65,,,,,348.5,5145.0,35,NO AGE GIVEN,SANDSTONE,,,,,unk - 0000,unk - 0000,BASALT SILLS AND/OR FLOWS ABOVE BASEMENT
73,524,,NO,-29.4842,3.5123,ATLANTIC,SOUTH,,CANYON (SUBMARINE),,05/21/1980,05/27/1980,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4796,348.5,42.0,306.0,35.0,199.0,65,,,,,348.5,5145.0,35,NO AGE GIVEN,SANDSTONE,,,,,unk - 0000,unk - 0000,BASALT SILLS AND/OR FLOWS ABOVE BASEMENT
73,524,,NO,-29.4842,3.5123,ATLANTIC,SOUTH,,CANYON (SUBMARINE),,05/21/1980,05/27/1980,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4796,348.5,42.0,306.0,35.0,199.0,65,,,,,348.5,5145.0,35,NO AGE GIVEN,SANDSTONE,,,,,unk - 0000,unk - 0000,BASALT SILLS AND/OR FLOWS ABOVE BASEMENT
74,525,,NO,-29.0707,2.9853,ATLANTIC,SOUTH,,CREST,,06/10/1980,06/10/1980,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2467,3.6,,3.6,1.0,3.6,100,,,,,3.6,2471.0,1,NO AGE GIVEN,FORAMINIFER-NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
74,525,,NO,-29.0707,2.9853,ATLANTIC,SOUTH,,CREST,,06/10/1980,06/10/1980,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2467,3.6,,3.6,1.0,3.6,100,,,,,3.6,2471.0,1,NO AGE GIVEN,FORAMINIFER-NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
74,525,,NO,-29.0707,2.9853,ATLANTIC,SOUTH,,CREST,,06/10/1980,06/10/1980,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2467,3.6,,3.6,1.0,3.6,100,,,,,3.6,2471.0,1,NO AGE GIVEN,FORAMINIFER-NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
74,526,,NO,-30.1227,3.138,ATLANTIC,SOUTH,,CREST,,07/14/1980,07/14/1980,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,1054,6.3,,6.3,2.0,3.6,57,,,,,6.3,1060.0,2,NO AGE GIVEN,SANDY FORAMINIFER OOZE,,,,,unk - 0000,unk - 0000,
74,526,,NO,-30.1227,3.138,ATLANTIC,SOUTH,,CREST,,07/14/1980,07/14/1980,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,1054,6.3,,6.3,2.0,3.6,57,,,,,6.3,1060.0,2,NO AGE GIVEN,SANDY FORAMINIFER OOZE,,,,,unk - 0000,unk - 0000,
74,526,,NO,-30.1227,3.138,ATLANTIC,SOUTH,,CREST,,07/14/1980,07/14/1980,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,1054,6.3,,6.3,2.0,3.6,57,,,,,6.3,1060.0,2,NO AGE GIVEN,SANDY FORAMINIFER OOZE,,,,,unk - 0000,unk - 0000,
74,526,,NO,-30.1227,3.138,ATLANTIC,SOUTH,,CREST,,07/14/1980,07/14/1980,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,1054,6.3,,6.3,2.0,3.6,57,,,,,6.3,1060.0,2,NO AGE GIVEN,SANDY FORAMINIFER OOZE,,,,,unk - 0000,unk - 0000,
74,527,,YES,-28.0415,1.7633,ATLANTIC,SOUTH,,,,06/28/1980,07/04/1980,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,YES,NO,NO,4428,384.0,,384.0,44.0,244.0,63,43.0,5.0,27.0,341.0,368.5,4797.0,42,NO AGE GIVEN,CALCAREOUS CLAYSTONE,,,,,unk - 0000,unk - 0000,BASALT WITH INTERCALATED SEDIMENT
74,528,,YES,-28.5248,2.324,ATLANTIC,SOUTH,,RIDGE,,07/04/1980,07/10/1980,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3800,555.0,114.0,441.0,47.0,273.0,61,81.0,9.0,46.0,474.0,519.0,4319.0,43,NO AGE GIVEN,"NANNOFOSSIL CHALK,CLAYSTONE,SILTSTONE",,,,,unk - 0000,unk - 0000,BASALT AND INTERLAYERED SEDIMENT
74,528,,YES,-28.5248,2.324,ATLANTIC,SOUTH,,RIDGE,,07/04/1980,07/10/1980,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3800,555.0,114.0,441.0,47.0,273.0,61,81.0,9.0,46.0,474.0,519.0,4319.0,43,NO AGE GIVEN,"NANNOFOSSIL CHALK,CLAYSTONE,SILTSTONE",,,,,unk - 0000,unk - 0000,BASALT AND INTERLAYERED SEDIMENT
74,529,,NO,-28.9305,2.768,ATLANTIC,SOUTH,,SLOPE,,07/18/1980,07/20/1980,NO,YES,TIME CONSTRAINTS,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3043,417.0,,417.0,44.0,310.0,74,,,,,407.5,3451.0,43,NO AGE GIVEN,NANNOFOSSIL CHALK,,,,,unk - 0000,unk - 0000,
75,530,,NO,-19.1877,9.3858,ATLANTIC,SOUTH,,RIDGE,,07/29/1980,07/30/1980,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4629,125.0,114.0,11.0,2.0,9.2,83,,,,,125.0,4754.0,2,NO AGE GIVEN,UNLITHIFIED DEBRIS CONGLOMERATE & DIATOMACEOUS CLAY,,,,,unk - 0000,unk - 0000,
75,530,,NO,-19.1877,9.3858,ATLANTIC,SOUTH,,RIDGE,,07/29/1980,07/30/1980,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4629,125.0,114.0,11.0,2.0,9.2,83,,,,,125.0,4754.0,2,NO AGE GIVEN,UNLITHIFIED DEBRIS CONGLOMERATE & DIATOMACEOUS CLAY,,,,,unk - 0000,unk - 0000,
75,530,,NO,-19.1877,9.3858,ATLANTIC,SOUTH,,RIDGE,,07/29/1980,07/30/1980,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4629,125.0,114.0,11.0,2.0,9.2,83,,,,,125.0,4754.0,2,NO AGE GIVEN,UNLITHIFIED DEBRIS CONGLOMERATE & DIATOMACEOUS CLAY,,,,,unk - 0000,unk - 0000,
75,531,,NO,-19.6407,9.5885,ATLANTIC,SOUTH,,RIDGE,,08/19/1980,08/19/1980,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1267,1.0,,1.0,1.0,0.02,2,,,,,1.0,1268.0,1,NO AGE GIVEN,GLOBIGERINA OOZE,,,,,unk - 0000,unk - 0000,
75,531,,NO,-19.6407,9.5885,ATLANTIC,SOUTH,,RIDGE,,08/19/1980,08/19/1980,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1267,1.0,,1.0,1.0,0.02,2,,,,,1.0,1268.0,1,NO AGE GIVEN,GLOBIGERINA OOZE,,,,,unk - 0000,unk - 0000,
75,532,,NO,-19.7435,10.5188,ATLANTIC,SOUTH,,,,08/20/1980,08/21/1980,NO,NO,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,1331,251.0,,251.0,61.0,232.0,92,,,,,250.8,1582.0,61,NO AGE GIVEN,NANNOFOSSIL MARL,,,,,unk - 0000,unk - 0000,
75,532,,NO,-19.7435,10.5188,ATLANTIC,SOUTH,,,,08/20/1980,08/21/1980,NO,NO,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,1331,251.0,,251.0,61.0,232.0,92,,,,,250.8,1582.0,61,NO AGE GIVEN,NANNOFOSSIL MARL,,,,,unk - 0000,unk - 0000,
75,532,,NO,-19.7435,10.5188,ATLANTIC,SOUTH,,,,08/20/1980,08/21/1980,NO,NO,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,1331,251.0,,251.0,61.0,232.0,92,,,,,250.8,1582.0,61,NO AGE GIVEN,NANNOFOSSIL MARL,,,,,unk - 0000,unk - 0000,
76,533,,NO,31.26,-74.8698,ATLANTIC,NORTH,,RIDGE,,10/13/1980,10/16/1980,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,3191,168.0,,168.0,41.0,146.0,86,,,,,167.0,3358.0,41,NO AGE GIVEN,SILTY NANNO CLAY,,,,,unk - 0000,unk - 0000,
76,533,,NO,31.26,-74.8698,ATLANTIC,NORTH,,RIDGE,,10/13/1980,10/16/1980,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,YES,NO,NO,NO,NO,3191,168.0,,168.0,41.0,146.0,86,,,,,167.0,3358.0,41,NO AGE GIVEN,SILTY NANNO CLAY,,,,,unk - 0000,unk - 0000,
76,534,,NO,28.3433,-75.3817,ATLANTIC,NORTH,,BASIN,,10/21/1980,10/22/1980,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4973,87.0,85.0,2.1,1.0,2.1,100,,,,,2.1,4975.0,H1,NO AGE GIVEN,BIOGENIC CALCISILTITE,,,,,unk - 0000,unk - 0000,
76,534,,NO,28.3433,-75.3817,ATLANTIC,NORTH,,BASIN,,10/21/1980,10/22/1980,NO,YES,MECHANICAL OR EQUIPMENT FAILURE,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4973,87.0,85.0,2.1,1.0,2.1,100,,,,,2.1,4975.0,H1,NO AGE GIVEN,BIOGENIC CALCISILTITE,,,,,unk - 0000,unk - 0000,
77,535,,NO,23.708,-84.5162,ATLANTIC,NORTH,GULF OF MEXICO,BASIN,,12/29/1980,01/08/1981,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3450,714.0,,714.0,79.0,505.0,70,,,,,714.0,4164.0,79,NO AGE GIVEN,LIMESTONE,,,,,unk - 0000,unk - 0000,
77,536,,NO,23.4898,-85.2097,ATLANTIC,NORTH,GULF OF MEXICO,SLOPE,,01/09/1981,01/11/1981,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2790,213.0,,213.0,23.0,66.0,30,,,,,194.0,2984.0,21,NO AGE GIVEN,BIOCLASTIC LIMESTONE AND DOLOMITE,,,,,unk - 0000,unk - 0000,
77,537,,NO,23.9335,-85.4603,ATLANTIC,NORTH,GULF OF MEXICO,KNOLL,,01/11/1981,01/13/1981,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3123,225.0,72.0,153.0,17.0,16.0,10,28.0,3.0,0.0,197.0,168.5,3292.0,11,NO AGE GIVEN,"NANNOFOSSIL OOZE,VOLCANIC ASH,LIMESTONE ZEOLITIC",,,,,unk - 0000,unk - 0000,"METAMORPHIC ROCK,PHYLLITE"
77,538,,NO,23.8497,-85.171,ATLANTIC,NORTH,GULF OF MEXICO,KNOLL,,01/14/1981,01/14/1981,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2820,6.0,,6.0,1.0,5.1,85,,,,,6.0,2826.0,1,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
77,538,,NO,23.8497,-85.171,ATLANTIC,NORTH,GULF OF MEXICO,KNOLL,,01/14/1981,01/14/1981,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2820,6.0,,6.0,1.0,5.1,85,,,,,6.0,2826.0,1,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
77,539,,NO,23.789,-84.4198,ATLANTIC,NORTH,GULF OF MEXICO,VALLEY,,01/18/1981,01/18/1981,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3089,7.0,,7.0,2.0,4.4,62,,,,,7.0,3096.0,2,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
77,539,,NO,23.789,-84.4198,ATLANTIC,NORTH,GULF OF MEXICO,VALLEY,,01/18/1981,01/18/1981,NO,NO,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3089,7.0,,7.0,2.0,4.4,62,,,,,7.0,3096.0,2,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
77,540,,NO,23.8288,-84.3708,ATLANTIC,NORTH,GULF OF MEXICO,SYNC,,01/19/1981,01/25/1981,NO,NO,HYDROCARBON HAZARD,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2926,745.5,,745.0,79.0,336.0,45,,,,,745.5,3672.0,79,NO AGE GIVEN,LAMINATED AND BIOCLASTIC LIMESTONE,,,,,unk - 0000,unk - 0000,
79,544,,NO,33.7667,-9.405,ATLANTIC,NORTH,,PLATEAU,,04/17/1981,04/19/1981,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3606,6.0,,5.0,1.0,5.0,100,,,,,6.0,3612.0,1,NO AGE GIVEN,PELAGIC NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
79,544,,NO,33.7667,-9.405,ATLANTIC,NORTH,,PLATEAU,,04/17/1981,04/19/1981,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3606,6.0,,5.0,1.0,5.0,100,,,,,6.0,3612.0,1,NO AGE GIVEN,PELAGIC NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
79,544,,NO,33.7667,-9.405,ATLANTIC,NORTH,,PLATEAU,,04/17/1981,04/19/1981,NO,YES,CHIEF SCIENTIST DECISION,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3606,6.0,,5.0,1.0,5.0,100,,,,,6.0,3612.0,1,NO AGE GIVEN,PELAGIC NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
79,545,,NO,33.6643,-9.3647,ATLANTIC,NORTH,,PLATEAU,,04/23/1981,05/01/1981,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3142,701.0,,701.0,75.0,354.0,50,,,,,701.0,3843.0,75,NO AGE GIVEN,LIMESTONE,,,,,unk - 0000,unk - 0000,
79,546,,NO,33.7785,-9.5643,ATLANTIC,NORTH,,PLATEAU,,05/01/1981,05/03/1981,NO,YES,OBJECTIVE REACHED,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,3958,192.0,,192.0,21.0,118.0,61,,,,,192.0,4150.0,21,NO AGE GIVEN,HALITE,,,,,unk - 0000,unk - 0000,
79,547,,NO,33.7807,-9.3497,ATLANTIC,NORTH,,PLATEAU,,05/03/1981,05/04/1981,NO,YES,OBJECTIVE REACHED,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,3938,32.0,28.0,3.5,1.0,3.5,100,,,,,3.5,3942.0,1,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
79,547,,NO,33.7807,-9.3497,ATLANTIC,NORTH,,PLATEAU,,05/03/1981,05/04/1981,NO,YES,OBJECTIVE REACHED,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,3938,32.0,28.0,3.5,1.0,3.5,100,,,,,3.5,3942.0,1,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
79,547,,NO,33.7807,-9.3497,ATLANTIC,NORTH,,PLATEAU,,05/03/1981,05/04/1981,NO,YES,OBJECTIVE REACHED,CONTINENTAL,NO,NO,NO,NO,NO,NO,NO,NO,3938,32.0,28.0,3.5,1.0,3.5,100,,,,,3.5,3942.0,1,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
80,548,,NO,48.9158,-12.164,ATLANTIC,NORTH,,SPUR,,06/10/1981,06/11/1981,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,1251,211.0,,211.0,35.0,195.0,92,,,,,211.0,1462.0,35,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
80,548,,NO,48.9158,-12.164,ATLANTIC,NORTH,,SPUR,,06/10/1981,06/11/1981,NO,YES,OPERATIONAL LIMIT REACHED,OCEANIC,NO,NO,NO,YES,YES,NO,NO,NO,1251,211.0,,211.0,35.0,195.0,92,,,,,211.0,1462.0,35,NO AGE GIVEN,NANNOFOSSIL OOZE,,,,,unk - 0000,unk - 0000,
80,549,,YES,49.088,-13.098,ATLANTIC,NORTH,,SPUR,,06/15/1981,06/27/1981,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2515,1001.0,189.0,812.0,99.0,370.0,45,,,,,919.5,3435.0,88,NO AGE GIVEN,MICACEOUS FOLIATED SANDSTONE,,,,,unk - 0000,unk - 0000,
80,549,,YES,49.088,-13.098,ATLANTIC,NORTH,,SPUR,,06/15/1981,06/27/1981,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2515,1001.0,189.0,812.0,99.0,370.0,45,,,,,919.5,3435.0,88,NO AGE GIVEN,MICACEOUS FOLIATED SANDSTONE,,,,,unk - 0000,unk - 0000,
80,550,,NO,48.5152,-13.4395,ATLANTIC,NORTH,,PLAIN,,06/30/1981,07/05/1981,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4420,536.0,94.0,442.0,48.0,263.0,59,,,,,527.0,4947.0,47,NO AGE GIVEN,CHALK,,,,,unk - 0000,unk - 0000,
80,550,,NO,48.5152,-13.4395,ATLANTIC,NORTH,,PLAIN,,06/30/1981,07/05/1981,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,4420,536.0,94.0,442.0,48.0,263.0,59,,,,,527.0,4947.0,47,NO AGE GIVEN,CHALK,,,,,unk - 0000,unk - 0000,
80,551,,NO,48.9107,-13.5015,ATLANTIC,NORTH,,ESCARPMENT,,07/16/1981,07/20/1981,NO,YES,TIME CONSTRAINTS,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3887,201.0,76.0,125.0,14.0,81.0,64,59.0,8.0,39.0,142.0,144.0,4031.0,6,NO AGE GIVEN,CHALK,,,,,unk - 0000,unk - 0000,BASALT
81,552,,NO,56.0427,-23.2313,ATLANTIC,NORTH,,PLATEAU,,07/31/1981,08/03/1981,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2301,314.0,77.0,237.0,25.0,79.0,33,26.0,4.0,3.6,,284.0,2585.0,21,NO AGE GIVEN,FERRUGINOUS DIATOMACEOUS CLAYSTONE,,,,,unk - 0000,unk - 0000,BASALT FLOW
81,552,,NO,56.0427,-23.2313,ATLANTIC,NORTH,,PLATEAU,,07/31/1981,08/03/1981,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2301,314.0,77.0,237.0,25.0,79.0,33,26.0,4.0,3.6,,284.0,2585.0,21,NO AGE GIVEN,FERRUGINOUS DIATOMACEOUS CLAYSTONE,,,,,unk - 0000,unk - 0000,BASALT FLOW
81,553,,NO,56.0887,-23.3435,ATLANTIC,NORTH,,PLATEAU,,08/07/1981,08/08/1981,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2329,9.0,,9.0,1.0,8.3,92,,,,,9.0,2338.0,1,NO AGE GIVEN,"NANNO FORAM OOZE, MARL",,,,,unk - 0000,unk - 0000,
81,553,,NO,56.0887,-23.3435,ATLANTIC,NORTH,,PLATEAU,,08/07/1981,08/08/1981,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2329,9.0,,9.0,1.0,8.3,92,,,,,9.0,2338.0,1,NO AGE GIVEN,"NANNO FORAM OOZE, MARL",,,,,unk - 0000,unk - 0000,
81,553,,NO,56.0887,-23.3435,ATLANTIC,NORTH,,PLATEAU,,08/07/1981,08/08/1981,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2329,9.0,,9.0,1.0,8.3,92,,,,,9.0,2338.0,1,NO AGE GIVEN,"NANNO FORAM OOZE, MARL",,,,,unk - 0000,unk - 0000,
81,554,,NO,56.2902,-23.5282,ATLANTIC,NORTH,,PLATEAU,,08/27/1981,08/28/1981,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2576,76.0,,76.0,8.0,54.0,71,,,,,76.0,2652.0,8,NO AGE GIVEN,NANNO-FORAM OOZE,,,,,unk - 0000,unk - 0000,
81,554,,NO,56.2902,-23.5282,ATLANTIC,NORTH,,PLATEAU,,08/27/1981,08/28/1981,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,2576,76.0,,76.0,8.0,54.0,71,,,,,76.0,2652.0,8,NO AGE GIVEN,NANNO-FORAM OOZE,,,,,unk - 0000,unk - 0000,
81,555,,YES,56.5617,-20.7822,ATLANTIC,NORTH,,PLATEAU,,08/31/1981,09/10/1981,NO,YES,WEATHER,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,1659,964.0,38.0,926.0,98.0,505.0,54,292.0,31.0,,919.0,870.0,2529.0,88,NO AGE GIVEN,MICACEOUS SILTSTONES AND MUDSTONES,,,,,unk - 0000,unk - 0000,"BASALT INTERBEDDED WITH MUDSTONE,SANDSTONE"
82,556,,YES,38.9397,-34.6853,ATLANTIC,NORTH,,RIDGE,,09/22/1981,09/29/1981,NO,YES,OBJECTIVE REACHED,OCEANIC,NO,NO,NO,NO,NO,NO,NO,NO,3672,639.0,455.0,184.0,22.0,85.0,46,177.0,21.0,79.0,461.0,471.0,4143.0,2,NO AGE GIVEN,NANNOFOSSIL CHALK-ALL SEDIMENT FROM WASH CORES,,,,,unk - 0000,unk - 0000,"BASALT,BASALT BRECCIA,GABBRO,GABBRO BRECCIAS"
