/* DATA DESCRIPTION:
	RC13-229 * LATITUDE: -25.490000 * LONGITUDE: 11.307000 * DATE/TIME: 1970-10-10T00:00:00 * ELEVATION: -4191.0 m * Recovery: 16.37 m * CAMPAIGN: RC13 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC13-254 * LATITUDE: -48.570000 * LONGITUDE: 5.127000 * DATE/TIME: 1970-12-15T00:00:00 * ELEVATION: -3636.0 m * Recovery: 16.79 m * CAMPAIGN: RC13 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC13-259 * LATITUDE: -53.880000 * LONGITUDE: -4.930000 * DATE/TIME: 1970-12-20T00:00:00 * ELEVATION: -1754.0 m * Recovery: 17.54 m * CAMPAIGN: RC13 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC13-271 * LATITUDE: -51.990000 * LONGITUDE: 4.522000 * DATE/TIME: 1971-01-01T00:00:00 * ELEVATION: -3634.0 m * Recovery: 24.2 m * CAMPAIGN: RC13 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC14-7 * LATITUDE: -35.520000 * LONGITUDE: 44.750000 * DATE/TIME: 1971-02-09T00:00:00 * ELEVATION: -3288.0 m * Recovery: 11.18 m * CAMPAIGN: RC14 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC14-9 * LATITUDE: -39.020000 * LONGITUDE: 47.883000 * DATE/TIME: 1971-02-12T00:00:00 * ELEVATION: -2692.0 m * Recovery: 10.97 m * CAMPAIGN: RC14 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC14-29 * LATITUDE: -10.920000 * LONGITUDE: 88.315000 * DATE/TIME: 1971-03-17T00:00:00 * ELEVATION: -2869.0 m * Recovery: 9.61 m * CAMPAIGN: RC14 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC14-35 * LATITUDE: -0.833330 * LONGITUDE: 89.950000 * DATE/TIME: 1971-03-23T00:00:00 * ELEVATION: -3021.0 m * Recovery: 11.38 m * CAMPAIGN: RC14 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC14-106 * LATITUDE: 45.828000 * LONGITUDE: 155.710000 * DATE/TIME: 1971-06-28T00:00:00 * ELEVATION: -4823.0 m * Recovery: 10.92 m * CAMPAIGN: RC14 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC15-93 * LATITUDE: -46.100000 * LONGITUDE: -13.230000 * DATE/TIME: 1972-01-19T00:00:00 * ELEVATION: -2714.0 m * Recovery: 12.84 m * CAMPAIGN: RC15 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC15-94 * LATITUDE: -42.980000 * LONGITUDE: -20.860000 * DATE/TIME: 1972-01-22T00:00:00 * ELEVATION: -3762.0 m * Recovery: 12.55 m * CAMPAIGN: RC15 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC17-69 * LATITUDE: -31.500000 * LONGITUDE: 32.607000 * DATE/TIME: 1974-04-10T00:00:00 * ELEVATION: -3380.0 m * Recovery: 11.27 m * CAMPAIGN: RC17 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RC17-98 * LATITUDE: -13.220000 * LONGITUDE: 65.617000 * DATE/TIME: 1974-05-08T00:00:00 * ELEVATION: -3409.0 m * Recovery: 11.34 m * CAMPAIGN: RC17 * BASIS: Robert Conrad * METHOD/DEVICE: Piston corer (PC)
	RE05-34 * LATITUDE: 42.383333 * LONGITUDE: -21.966667 * DATE/TIME: 1950-03-19T00:00:00 * ELEVATION: -3750.0 m * CAMPAIGN: RE05 (URI: http://www.ngdc.noaa.gov/geosamples/leg.jsp?leg=RE05) * BASIS: Rehoboth * METHOD/DEVICE: Piston corer (PC)
	RE05-36 * LATITUDE: 46.916667 * LONGITUDE: -18.583333 * DATE/TIME: 1950-03-20T00:00:00 * ELEVATION: -4500.0 m * CAMPAIGN: RE05 (URI: http://www.ngdc.noaa.gov/geosamples/leg.jsp?leg=RE05) * BASIS: Rehoboth * METHOD/DEVICE: Piston corer (PC)
	RE5-036 * LATITUDE: 46.916700 * LONGITUDE: -18.583300 * ELEVATION: -4500.0 m
	RE05-54 * LATITUDE: 25.866667 * LONGITUDE: -19.050000 * DATE/TIME: 1950-03-23T00:00:00 * ELEVATION: -3295.0 m * CAMPAIGN: RE05 (URI: http://www.ngdc.noaa.gov/geosamples/leg.jsp?leg=RE05) * BASIS: Rehoboth * METHOD/DEVICE: Piston corer (PC)
	SDSE_090 (core_59) * LATITUDE: 3.083330 * LONGITUDE: -133.100000 * DATE/TIME START: 1947-10-06T10:00:00 * DATE/TIME END: 1947-10-06T14:56:00 * ELEVATION START: -4370.0 m * ELEVATION END: -4338.0 m * CAMPAIGN: SwedishDeepSeaExpedition (NODC-0418) * BASIS: Albatross IV (1963) (URI: https://en.wikipedia.org/wiki/NOAAS_Albatross_IV_(R_342)) * METHOD/DEVICE: Gravity corer (GC)
	SDSE_092 (core_60) * LATITUDE: 1.583330 * LONGITUDE: -134.950000 * DATE/TIME START: 1947-10-07T09:48:00 * DATE/TIME END: 1947-10-07T13:09:00 * ELEVATION: -4540.0 m * CAMPAIGN: SwedishDeepSeaExpedition (NODC-0418) * BASIS: Albatross IV (1963) (URI: https://en.wikipedia.org/wiki/NOAAS_Albatross_IV_(R_342)) * METHOD/DEVICE: Gravity corer (GC)
	V04-1 * LATITUDE: 38.883000 * LONGITUDE: -70.920000 * DATE/TIME: 1954-07-10T00:00:00 * ELEVATION: -2867.0 m * Recovery: 10.7 m * CAMPAIGN: V04 (URI: http://www.ngdc.noaa.gov/mgg/curator/data/vema/vm04/) * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V16-25 * LATITUDE: 5.067000 * LONGITUDE: -36.800000 * DATE/TIME: 1959-11-15T00:00:00 * ELEVATION: -4254.0 m * Recovery: 11.66 m * CAMPAIGN: V16 (URI: https://www.ngdc.noaa.gov/mgg/geology/data/vema/vm16/vm16_summary.pdf) * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V17-165 * LATITUDE: 32.750000 * LONGITUDE: -41.900000 * DATE/TIME: 1961-07-29T00:00:00 * ELEVATION: -3924.0 m * Recovery: 7.59 m * LOCATION: Atlantic Ocean * CAMPAIGN: V17 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC) * COMMENT: Institute LDEO
	V18-318 * LATITUDE: 3.167000 * LONGITUDE: -118.500000 * DATE/TIME: 1962-10-04T00:00:00 * ELEVATION: -4191.0 m * Recovery: 8.92 m * CAMPAIGN: V18 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V19-96 * LATITUDE: -0.867000 * LONGITUDE: 172.000000 * DATE/TIME: 1963-05-29T00:00:00 * ELEVATION: -4252.0 m * Recovery: 11.06 m * CAMPAIGN: V19 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V19-185 * LATITUDE: 6.700000 * LONGITUDE: 59.333000 * DATE/TIME: 1963-08-15T00:00:00 * ELEVATION: -2867.0 m * Recovery: 6.23 m * CAMPAIGN: V19 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V19-240 * LATITUDE: -30.580000 * LONGITUDE: 13.283000 * DATE/TIME: 1963-09-27T00:00:00 * ELEVATION: -3103.0 m * Recovery: 9.05 m * CAMPAIGN: V19 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V19-305 * LATITUDE: 17.900000 * LONGITUDE: -31.950000 * DATE/TIME: 1963-11-26T00:00:00 * ELEVATION: -4868.0 m * Recovery: 0.3 m * CAMPAIGN: V19 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-68 * LATITUDE: 30.967000 * LONGITUDE: -146.800000 * DATE/TIME: 1964-04-25T00:00:00 * ELEVATION: -5788.0 m * Recovery: 4.96 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-74 * LATITUDE: 41.067000 * LONGITUDE: -132.400000 * DATE/TIME: 1964-04-30T00:00:00 * ELEVATION: -3749.0 m * Recovery: 7.76 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-79 * LATITUDE: 46.833000 * LONGITUDE: -133.300000 * DATE/TIME: 1964-05-09T00:00:00 * ELEVATION: -3711.0 m * Recovery: 7.46 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-81 * LATITUDE: 46.233000 * LONGITUDE: -136.500000 * DATE/TIME: 1964-05-10T00:00:00 * ELEVATION: -4232.0 m * Recovery: 2.83 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-82 * LATITUDE: 45.933000 * LONGITUDE: -138.200000 * DATE/TIME: 1964-05-10T00:00:00 * ELEVATION: -4294.0 m * Recovery: 1.85 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-85 * LATITUDE: 44.900000 * LONGITUDE: -143.600000 * DATE/TIME: 1964-05-12T00:00:00 * ELEVATION: -3817.0 m * Recovery: 6.97 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-86 * LATITUDE: 43.617000 * LONGITUDE: -148.100000 * DATE/TIME: 1964-05-13T00:00:00 * ELEVATION: -5138.0 m * Recovery: 9.96 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-87 * LATITUDE: 41.800000 * LONGITUDE: -149.900000 * DATE/TIME: 1964-05-14T00:00:00 * ELEVATION: -4819.0 m * Recovery: 6.75 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-88 * LATITUDE: 40.183000 * LONGITUDE: -151.700000 * DATE/TIME: 1964-05-14T00:00:00 * ELEVATION: -5081.0 m * Recovery: 8.5 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-92 * LATITUDE: 36.300000 * LONGITUDE: -159.600000 * DATE/TIME: 1964-05-18T00:00:00 * ELEVATION: -5764.0 m * Recovery: 8.24 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-95 * LATITUDE: 33.883000 * LONGITUDE: -164.800000 * DATE/TIME: 1964-05-20T00:00:00 * ELEVATION: -5804.0 m * Recovery: 9.08 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-96 * LATITUDE: 33.017000 * LONGITUDE: -166.700000 * DATE/TIME: 1964-05-20T00:00:00 * ELEVATION: -5771.0 m * Recovery: 6.04 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-97 * LATITUDE: 32.067000 * LONGITUDE: -168.700000 * DATE/TIME: 1964-05-21T00:00:00 * ELEVATION: -5841.0 m * Recovery: 8.11 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-98 * LATITUDE: 31.167000 * LONGITUDE: -170.600000 * DATE/TIME: 1964-05-21T00:00:00 * ELEVATION: -5673.0 m * Recovery: 9.75 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-102 * LATITUDE: 31.183000 * LONGITUDE: -177.800000 * DATE/TIME: 1964-05-28T00:00:00 * ELEVATION: -5216.0 m * Recovery: 9.72 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-103 * LATITUDE: 33.983000 * LONGITUDE: -177.800000 * DATE/TIME: 1964-05-29T00:00:00 * ELEVATION: -3442.0 m * Recovery: 3.86 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-104 * LATITUDE: 37.300000 * LONGITUDE: -178.200000 * DATE/TIME: 1964-05-30T00:00:00 * ELEVATION: -5449.0 m * Recovery: 11.65 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-105 * LATITUDE: 39.000000 * LONGITUDE: -178.300000 * DATE/TIME: 1964-05-31T00:00:00 * ELEVATION: -5336.0 m * Recovery: 12.37 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-107 * LATITUDE: 43.400000 * LONGITUDE: -178.900000 * DATE/TIME: 1964-06-01T00:00:00 * ELEVATION: -5872.0 m * Recovery: 12.82 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-108 * LATITUDE: 45.450000 * LONGITUDE: -179.200000 * DATE/TIME: 1964-06-02T00:00:00 * ELEVATION: -5625.0 m * Recovery: 16.71 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-109 * LATITUDE: 47.317000 * LONGITUDE: -179.700000 * DATE/TIME: 1964-06-03T00:00:00 * ELEVATION: -5629.0 m * Recovery: 14.52 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-119 * LATITUDE: 47.950000 * LONGITUDE: 168.780000 * DATE/TIME: 1964-06-10T00:00:00 * ELEVATION: -2739.0 m * Recovery: 11.7 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-241 * LATITUDE: 22.133000 * LONGITUDE: -41.500000 * DATE/TIME: 1964-11-24T00:00:00 * ELEVATION: -4372.0 m * Recovery: 12.15 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V20-242 * LATITUDE: 23.367000 * LONGITUDE: -43.650000 * DATE/TIME: 1964-11-25T00:00:00 * ELEVATION: -4565.0 m * Recovery: 7.42 m * CAMPAIGN: V20 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V21-145 * LATITUDE: 34.050000 * LONGITUDE: 164.830000 * DATE/TIME: 1965-08-22T00:00:00 * ELEVATION: -6088.0 m * Recovery: 12.25 m * CAMPAIGN: V21 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V21-148 * LATITUDE: 42.083000 * LONGITUDE: 160.600000 * DATE/TIME: 1965-08-25T00:00:00 * ELEVATION: -5477.0 m * Recovery: 14.48 m * CAMPAIGN: V21 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V21-150 * LATITUDE: 48.000000 * LONGITUDE: 162.020000 * DATE/TIME: 1965-08-27T00:00:00 * ELEVATION: -5416.0 m * Recovery: 12.13 m * CAMPAIGN: V21 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V21-171 * LATITUDE: 49.883000 * LONGITUDE: -165.000000 * DATE/TIME: 1965-09-17T00:00:00 * ELEVATION: -5013.0 m * Recovery: 8.5 m * CAMPAIGN: V21 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V21-173 * LATITUDE: 44.367000 * LONGITUDE: -163.600000 * DATE/TIME: 1965-09-19T00:00:00 * ELEVATION: -5493.0 m * Recovery: 12.18 m * CAMPAIGN: V21 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V21-174 * LATITUDE: 40.133000 * LONGITUDE: -162.500000 * DATE/TIME: 1965-09-21T00:00:00 * ELEVATION: -5691.0 m * Recovery: 10.19 m * CAMPAIGN: V21 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V21-175 * LATITUDE: 38.367000 * LONGITUDE: -161.100000 * DATE/TIME: 1965-09-22T00:00:00 * ELEVATION: -5654.0 m * Recovery: 11.09 m * CAMPAIGN: V21 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V21-178 * LATITUDE: 31.517000 * LONGITUDE: -159.700000 * DATE/TIME: 1965-09-24T00:00:00 * ELEVATION: -5720.0 m * Recovery: 8.61 m * CAMPAIGN: V21 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V22-86 * LATITUDE: -41.600000 * LONGITUDE: -46.450000 * DATE/TIME: 1966-03-19T00:00:00 * ELEVATION: -5110.0 m * Recovery: 11.98 m * CAMPAIGN: V22 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V22-108 * LATITUDE: -43.180000 * LONGITUDE: -3.250000 * DATE/TIME: 1966-04-05T00:00:00 * ELEVATION: -4171.0 m * Recovery: 9.73 m * CAMPAIGN: V22 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V22-174 * LATITUDE: -10.070000 * LONGITUDE: -12.820000 * DATE/TIME: 1966-05-13T00:00:00 * ELEVATION: -2630.0 m * Recovery: 15.66 m * CAMPAIGN: V22 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V22-186 * LATITUDE: 3.383000 * LONGITUDE: -20.120000 * DATE/TIME: 1966-05-18T00:00:00 * ELEVATION: -4471.0 m * Recovery: 9.4 m * CAMPAIGN: V22 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V22-188 * LATITUDE: 4.667000 * LONGITUDE: -20.920000 * DATE/TIME: 1966-05-19T00:00:00 * ELEVATION: -2600.0 m * Recovery: 10.45 m * CAMPAIGN: V22 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V22-197 * LATITUDE: 14.167000 * LONGITUDE: -18.580000 * DATE/TIME: 1966-05-22T00:00:00 * ELEVATION: -3167.0 m * Recovery: 11.85 m * CAMPAIGN: V22 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V23-23 * LATITUDE: 56.083000 * LONGITUDE: -44.550000 * DATE/TIME: 1966-08-18T00:00:00 * ELEVATION: -3292.0 m * Recovery: 9.72 m * CAMPAIGN: V23 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V23-82 * LATITUDE: 52.583000 * LONGITUDE: -21.930000 * DATE/TIME: 1966-10-19T00:00:00 * ELEVATION: -3974.0 m * Recovery: 10.22 m * CAMPAIGN: V23 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V23-83 * LATITUDE: 49.867000 * LONGITUDE: -24.250000 * DATE/TIME: 1966-10-20T00:00:00 * ELEVATION: -3871.0 m * Recovery: 11.5 m * CAMPAIGN: V23 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V23-84 * LATITUDE: 46.000000 * LONGITUDE: -16.920000 * DATE/TIME: 1966-10-22T00:00:00 * ELEVATION: -4513.0 m * Recovery: 10.75 m * CAMPAIGN: V23 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V23-98 * LATITUDE: 23.117000 * LONGITUDE: -19.300000 * DATE/TIME: 1966-11-08T00:00:00 * ELEVATION: -3506.0 m * Recovery: 10.77 m * CAMPAIGN: V23 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V23-100 * LATITUDE: 21.300000 * LONGITUDE: -22.680000 * DATE/TIME: 1966-11-09T00:00:00 * ELEVATION: -4579.0 m * Recovery: 9.26 m * CAMPAIGN: V23 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V23-145 * LATITUDE: 37.083000 * LONGITUDE: -69.600000 * DATE/TIME: 1966-12-13T00:00:00 * ELEVATION: -4349.0 m * Recovery: 8.7 m * CAMPAIGN: V23 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V24-55 * LATITUDE: 2.050000 * LONGITUDE: -134.600000 * DATE/TIME: 1967-03-10T00:00:00 * ELEVATION: -4189.0 m * Recovery: 8.38 m * CAMPAIGN: V24 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V24-58 * LATITUDE: 2.267000 * LONGITUDE: -141.667000 * DATE/TIME: 1967-03-12T00:00:00 * ELEVATION: -1140.0 m * LOCATION: Pacific Ocean * METHOD/DEVICE: Gravity corer (GC)
	V24-59 * LATITUDE: 2.567000 * LONGITUDE: -145.533000 * DATE/TIME: 1967-03-13T00:00:00 * ELEVATION: -1250.0 m * LOCATION: Pacific Ocean * METHOD/DEVICE: Gravity corer (GC)
	V24-62 * LATITUDE: 3.067000 * LONGITUDE: -153.583000 * DATE/TIME: 1967-03-15T00:00:00 * ELEVATION: -1334.0 m * LOCATION: Pacific Ocean * METHOD/DEVICE: Gravity corer (GC)
	V25-59 * LATITUDE: 1.367000 * LONGITUDE: -33.480000 * DATE/TIME: 1968-02-26T00:00:00 * ELEVATION: -3824.0 m * Recovery: 8.41 m * CAMPAIGN: V25 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V25-60 * LATITUDE: 3.283000 * LONGITUDE: -34.830000 * DATE/TIME: 1968-02-27T00:00:00 * ELEVATION: -3749.0 m * Recovery: 8.77 m * CAMPAIGN: V25 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V26-41 * LATITUDE: 19.333000 * LONGITUDE: -26.120000 * DATE/TIME: 1968-10-15T00:00:00 * ELEVATION: -4341.0 m * Recovery: 20.1 m * CAMPAIGN: V26 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V26-46 * LATITUDE: 9.567000 * LONGITUDE: -18.180000 * DATE/TIME: 1968-10-27T00:00:00 * ELEVATION: -2898.0 m * Recovery: 7.17 m * CAMPAIGN: V26 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V26-176 * LATITUDE: 36.050000 * LONGITUDE: -72.380000 * DATE/TIME: 1969-05-16T00:00:00 * ELEVATION: -3942.0 m * Recovery: 5.72 m * CAMPAIGN: V26 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V27-17 * LATITUDE: 50.100000 * LONGITUDE: -37.300000 * DATE/TIME: 1969-06-30T00:00:00 * ELEVATION: -2165.0 m * Recovery: 11.37 m * CAMPAIGN: V27 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V27-19 * LATITUDE: 52.100000 * LONGITUDE: -38.800000 * DATE/TIME: 1969-07-01T00:00:00 * ELEVATION: -3466.0 m * Recovery: 9.63 m * CAMPAIGN: V27 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V27-20 * LATITUDE: 54.000000 * LONGITUDE: -46.200000 * DATE/TIME: 1969-07-03T00:00:00 * ELEVATION: -3510.0 m * Recovery: 9.04 m * CAMPAIGN: V27 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V27-178 * LATITUDE: 5.100000 * LONGITUDE: -26.650000 * DATE/TIME: 1969-12-22T00:00:00 * ELEVATION: -4327.0 m * Recovery: 11.45 m * CAMPAIGN: V27 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V27-263 * LATITUDE: 35.017000 * LONGITUDE: -40.920000 * DATE/TIME: 1970-04-28T00:00:00 * ELEVATION: -3704.0 m * Recovery: 5.18 m * CAMPAIGN: V27 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V27-264 * LATITUDE: 36.517000 * LONGITUDE: -43.720000 * DATE/TIME: 1970-04-29T00:00:00 * ELEVATION: -4801.0 m * Recovery: 11.57 m * CAMPAIGN: V27 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V27-265 * LATITUDE: 36.100000 * LONGITUDE: -43.680000 * DATE/TIME: 1970-05-01T00:00:00 * ELEVATION: -4945.0 m * Recovery: 15.89 m * CAMPAIGN: V27 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V27-267 * LATITUDE: 35.633000 * LONGITUDE: -44.280000 * DATE/TIME: 1970-05-03T00:00:00 * ELEVATION: -4722.0 m * Recovery: 17.15 m * CAMPAIGN: V27 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
	V28-238 * LATITUDE: 1.017000 * LONGITUDE: 160.480000 * DATE/TIME: 1971-05-08T00:00:00 * ELEVATION: -3120.0 m * Recovery: 16.09 m * CAMPAIGN: V28 * BASIS: Vema (URI: https://en.wikipedia.org/wiki/SV_Mandalay) * METHOD/DEVICE: Piston corer (PC)
