Leg,Site,H,Cor,T,Depth (mbsf),Format,DPI,Image Link,Filename
 21,205.0,*,17.0,R,151.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.17R.PDF,205.17R.PDF
 21,205.0,*,20.0,R,178.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.20R.PDF,205.20R.PDF
 21,205.0,*,23.0,R,246.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.23R.PDF,205.23R.PDF
 21,205.0,*,24.0,R,274.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.24R.PDF,205.24R.PDF
 21,205.0,*,25.0,R,283.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.25R.PDF,205.25R.PDF
 21,205.0,*,26.0,R,292.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.26R.PDF,205.26R.PDF
 21,205.0,*,27.0,R,301.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.27R.PDF,205.27R.PDF
 21,205.0,*,28.0,R,310.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.28R.PDF,205.28R.PDF
 21,205.0,*,29.0,R,319.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.29R.PDF,205.29R.PDF
 21,205.0,*,30.0,R,328.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.30R.PDF,205.30R.PDF
 21,205.0,*,31.0,R,337.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.31R.PDF,205.31R.PDF
 21,205.0,*,32.0,R,346.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/205.32R.PDF,205.32R.PDF
 21,206.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.1R.PDF,206.1R.PDF
 21,206.0,*,2.0,R,4.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.2R.PDF,206.2R.PDF
 21,206.0,*,3.0,R,13.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.3R.PDF,206.3R.PDF
 21,206.0,*,4.0,R,22.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.4R.PDF,206.4R.PDF
 21,206.0,*,5.0,R,31.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.5R.PDF,206.5R.PDF
 21,206.0,*,6.0,R,40.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.6R.PDF,206.6R.PDF
 21,206.0,*,7.0,R,49.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.7R.PDF,206.7R.PDF
 21,206.0,*,8.0,R,58.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.8R.PDF,206.8R.PDF
 21,206.0,*,9.0,R,71.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.9R.PDF,206.9R.PDF
 21,206.0,*,10.0,R,80.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.10R.PDF,206.10R.PDF
 21,206.0,*,11.0,R,89.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.11R.PDF,206.11R.PDF
 21,206.0,*,12.0,R,98.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.12R.PDF,206.12R.PDF
 21,206.0,*,13.0,R,107.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.13R.PDF,206.13R.PDF
 21,206.0,*,14.0,R,116.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.14R.PDF,206.14R.PDF
 21,206.0,*,15.0,R,125.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.15R.PDF,206.15R.PDF
 21,206.0,*,16.0,R,134.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.16R.PDF,206.16R.PDF
 21,206.0,*,17.0,R,143.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.17R.PDF,206.17R.PDF
 21,206.0,*,18.0,R,152.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.18R.PDF,206.18R.PDF
 21,206.0,*,19.0,R,165.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.19R.PDF,206.19R.PDF
 21,206.0,*,20.0,R,174.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.20R.PDF,206.20R.PDF
 21,206.0,*,21.0,R,183.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.21R.PDF,206.21R.PDF
 21,206.0,*,22.0,R,192.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.22R.PDF,206.22R.PDF
 21,206.0,*,23.0,R,201.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.23R.PDF,206.23R.PDF
 21,206.0,*,24.0,R,210.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.24R.PDF,206.24R.PDF
 21,206.0,*,25.0,R,219.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.25R.PDF,206.25R.PDF
 21,206.0,*,26.0,R,228.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.26R.PDF,206.26R.PDF
 21,206.0,*,27.0,R,237.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.27R.PDF,206.27R.PDF
 21,206.0,*,28.0,R,250.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.28R.PDF,206.28R.PDF
 21,206.0,*,29.0,R,259.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.29R.PDF,206.29R.PDF
 21,206.0,*,30.0,R,268.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.30R.PDF,206.30R.PDF
 21,206.0,*,31.0,R,277.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.31R.PDF,206.31R.PDF
 21,206.0,*,32.0,R,286.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.32R.PDF,206.32R.PDF
 21,206.0,*,33.0,R,295.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.33R.PDF,206.33R.PDF
 21,206.0,*,34.0,R,304.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.34R.PDF,206.34R.PDF
 21,206.0,*,35.0,R,313.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.35R.PDF,206.35R.PDF
 21,206.0,*,36.0,R,322.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.36R.PDF,206.36R.PDF
 21,206.0,*,37.0,R,335.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.37R.PDF,206.37R.PDF
 21,206.0,*,38.0,R,344.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.38R.PDF,206.38R.PDF
 21,206.0,*,39.0,R,353.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.39R.PDF,206.39R.PDF
 21,206.0,*,40.0,R,362.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.40R.PDF,206.40R.PDF
 21,206.0,*,41.0,R,371.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.41R.PDF,206.41R.PDF
 21,206.0,*,42.0,R,380.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.42R.PDF,206.42R.PDF
 21,206.0,*,43.0,R,389.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.43R.PDF,206.43R.PDF
 21,206.0,*,44.0,R,398.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.44R.PDF,206.44R.PDF
 21,206.0,*,45.0,R,407.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206.45R.PDF,206.45R.PDF
 21,206.0,B,1.0,R,202.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206B1R.pdf,206B1R.pdf
 21,206.0,C,2.0,R,413.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C2R.PDF,206C2R.PDF
 21,206.0,C,3.0,R,422.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C3R.PDF,206C3R.PDF
 21,206.0,C,4.0,R,431.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C4R.PDF,206C4R.PDF
 21,206.0,C,5.0,R,440.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C5R.PDF,206C5R.PDF
 21,206.0,C,6.0,R,462.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C6R.PDF,206C6R.PDF
 21,206.0,C,7.0,R,480.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C7R.PDF,206C7R.PDF
 21,206.0,C,8.0,R,499.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C8R.PDF,206C8R.PDF
 21,206.0,C,10.0,R,531.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C10R.PDF,206C10R.PDF
 21,206.0,C,11.0,R,547.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C11R.PDF,206C11R.PDF
 21,206.0,C,12.0,R,565.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C12R.PDF,206C12R.PDF
 21,206.0,C,13.0,R,584.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C13R.PDF,206C13R.PDF
 21,206.0,C,14.0,R,603.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C14R.PDF,206C14R.PDF
 21,206.0,C,15.0,R,612.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C15R.PDF,206C15R.PDF
 21,206.0,C,17.0,R,649.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C17R.PDF,206C17R.PDF
 21,206.0,C,18.0,R,668.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C18R.PDF,206C18R.PDF
 21,206.0,C,19.0,R,687.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C19R.PDF,206C19R.PDF
 21,206.0,C,20.0,R,706.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C20R.PDF,206C20R.PDF
 21,206.0,C,21.0,R,725.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/206C21R.PDF,206C21R.PDF
 21,207.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207.1R.PDF,207.1R.PDF
 21,207.0,*,2.0,R,6.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207.2R.PDF,207.2R.PDF
 21,207.0,*,3.0,R,15.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207.3R.PDF,207.3R.PDF
 21,207.0,*,4.0,R,29.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207.4R.PDF,207.4R.PDF
 21,207.0,*,5.0,R,38.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207.5R.PDF,207.5R.PDF
 21,207.0,A,1.0,R,47.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A1R.PDF,207A1R.PDF
 21,207.0,A,2.0,R,56.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A2R.PDF,207A2R.PDF
 21,207.0,A,3.0,R,65.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A3R.PDF,207A3R.PDF
 21,207.0,A,4.0,R,74.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A4R.PDF,207A4R.PDF
 21,207.0,A,5.0,R,83.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A5R.PDF,207A5R.PDF
 21,207.0,A,6.0,R,92.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A6R.PDF,207A6R.PDF
 21,207.0,A,7.0,R,101.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A7R.PDF,207A7R.PDF
 21,207.0,A,8.0,R,110.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A8R.PDF,207A8R.PDF
 21,207.0,A,9.0,R,119.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A9R.PDF,207A9R.PDF
 21,207.0,A,10.0,R,133.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A10R.PDF,207A10R.PDF
 21,207.0,A,11.0,R,142.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A11R.PDF,207A11R.PDF
 21,207.0,A,12.0,R,151.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A12R.PDF,207A12R.PDF
 21,207.0,A,13.0,R,160.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A13R.PDF,207A13R.PDF
 21,207.0,A,14.0,R,169.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A14R.PDF,207A14R.PDF
 21,207.0,A,15.0,R,178.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A15R.PDF,207A15R.PDF
 21,207.0,A,16.0,R,187.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A16R.PDF,207A16R.PDF
 21,207.0,A,17.0,R,196.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A17R.PDF,207A17R.PDF
 21,207.0,A,18.0,R,205.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A18R.PDF,207A18R.PDF
 21,207.0,A,19.0,R,214.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A19R.PDF,207A19R.PDF
 21,207.0,A,20.0,R,223.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A20R.PDF,207A20R.PDF
 21,207.0,A,21.0,R,237.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A21R.PDF,207A21R.PDF
 21,207.0,A,22.0,R,246.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A22R.PDF,207A22R.PDF
 21,207.0,A,23.0,R,255.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A23R.PDF,207A23R.PDF
 21,207.0,A,24.0,R,264.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A24R.PDF,207A24R.PDF
 21,207.0,A,25.0,R,273.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A25R.PDF,207A25R.PDF
 21,207.0,A,26.0,R,282.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A26R.PDF,207A26R.PDF
 21,207.0,A,27.0,R,291.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A27R.PDF,207A27R.PDF
 21,207.0,A,28.0,R,300.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A28R.PDF,207A28R.PDF
 21,207.0,A,29.0,R,309.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A29R.PDF,207A29R.PDF
 21,207.0,A,30.0,R,318.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A30R.PDF,207A30R.PDF
 21,207.0,A,31.0,R,330.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A31R.PDF,207A31R.PDF
 21,207.0,A,33.0,R,348.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A33R.PDF,207A33R.PDF
 21,207.0,A,34.0,R,357.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A34R.PDF,207A34R.PDF
 21,207.0,A,35.0,R,366.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A35R.PDF,207A35R.PDF
 21,207.0,A,36.0,R,375.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A36R.PDF,207A36R.PDF
 21,207.0,A,39.0,R,402.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A39R.PDF,207A39R.PDF
 21,207.0,A,40.0,R,411.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A40R.PDF,207A40R.PDF
 21,207.0,A,42.0,R,432.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A42R.PDF,207A42R.PDF
 21,207.0,A,43.0,R,441.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A43R.PDF,207A43R.PDF
 21,207.0,A,44.0,R,450.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A44R.PDF,207A44R.PDF
 21,207.0,A,45.0,R,459.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A45R.PDF,207A45R.PDF
 21,207.0,A,46.0,R,468.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A46R.PDF,207A46R.PDF
 21,207.0,A,47.0,R,477.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A47R.PDF,207A47R.PDF
 21,207.0,A,48.0,R,486.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/207A48R.PDF,207A48R.PDF
 21,208.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.1R.PDF,208.1R.PDF
 21,208.0,*,2.0,R,9.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.2R.PDF,208.2R.PDF
 21,208.0,*,3.0,R,22.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.3R.PDF,208.3R.PDF
 21,208.0,*,4.0,R,35.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.4R.PDF,208.4R.PDF
 21,208.0,*,5.0,R,44.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.5R.PDF,208.5R.PDF
 21,208.0,*,6.0,R,53.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.6R.PDF,208.6R.PDF
 21,208.0,*,7.0,R,62.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.7R.PDF,208.7R.PDF
 21,208.0,*,8.0,R,71.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.8R.PDF,208.8R.PDF
 21,208.0,*,9.0,R,84.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.9R.PDF,208.9R.PDF
 21,208.0,*,10.0,R,93.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.10R.PDF,208.10R.PDF
 21,208.0,*,11.0,R,102.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.11R.PDF,208.11R.PDF
 21,208.0,*,12.0,R,120.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.12R.PDF,208.12R.PDF
 21,208.0,*,13.0,R,139.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.13R.PDF,208.13R.PDF
 21,208.0,*,14.0,R,157.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.14R.PDF,208.14R.PDF
 21,208.0,*,15.0,R,176.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.15R.PDF,208.15R.PDF
 21,208.0,*,16.0,R,194.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.16R.PDF,208.16R.PDF
 21,208.0,*,17.0,R,222.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.17R.PDF,208.17R.PDF
 21,208.0,*,18.0,R,231.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.18R.PDF,208.18R.PDF
 21,208.0,*,19.0,R,259.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.19R.PDF,208.19R.PDF
 21,208.0,*,20.0,R,287.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.20R.PDF,208.20R.PDF
 21,208.0,*,21.0,R,315.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.21R.PDF,208.21R.PDF
 21,208.0,*,22.0,R,344.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.22R.PDF,208.22R.PDF
 21,208.0,*,23.0,R,371.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.23R.PDF,208.23R.PDF
 21,208.0,*,24.0,R,399.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.24R.PDF,208.24R.PDF
 21,208.0,*,25.0,R,428.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.25R.PDF,208.25R.PDF
 21,208.0,*,26.0,R,456.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.26R.PDF,208.26R.PDF
 21,208.0,*,27.0,R,484.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.27R.PDF,208.27R.PDF
 21,208.0,*,28.0,R,512.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.28R.PDF,208.28R.PDF
 21,208.0,*,29.0,R,539.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.29R.PDF,208.29R.PDF
 21,208.0,*,30.0,R,548.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.30R.PDF,208.30R.PDF
 21,208.0,*,31.0,R,558.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.31R.PDF,208.31R.PDF
 21,208.0,*,33.0,R,576.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.33R.PDF,208.33R.PDF
 21,208.0,*,34.0,R,585.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/208.34R.PDF,208.34R.PDF
 21,209.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.1R.PDF,209.1R.PDF
 21,209.0,*,2.0,R,9.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.2R.PDF,209.2R.PDF
 21,209.0,*,3.0,R,18.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.3R.PDF,209.3R.PDF
 21,209.0,*,4.0,R,27.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.4R.PDF,209.4R.PDF
 21,209.0,*,5.0,R,36.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.5R.PDF,209.5R.PDF
 21,209.0,*,6.0,R,45.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.6R.PDF,209.6R.PDF
 21,209.0,*,9.0,R,74.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.9R.PDF,209.9R.PDF
 21,209.0,*,14.0,R,131.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.14R.PDF,209.14R.PDF
 21,209.0,*,15.0,R,150.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.15R.PDF,209.15R.PDF
 21,209.0,*,16.0,R,168.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.16R.PDF,209.16R.PDF
 21,209.0,*,17.0,R,187.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.17R.PDF,209.17R.PDF
 21,209.0,*,18.0,R,196.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.18R.PDF,209.18R.PDF
 21,209.0,*,20.0,R,214.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.20R.PDF,209.20R.PDF
 21,209.0,*,21.0,R,223.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.21R.PDF,209.21R.PDF
 21,209.0,*,23.0,R,241.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.23R.PDF,209.23R.PDF
 21,209.0,*,24.0,R,250.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.24R.PDF,209.24R.PDF
 21,209.0,*,25.0,R,259.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.25R.PDF,209.25R.PDF
 21,209.0,*,27.0,R,272.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.27R.PDF,209.27R.PDF
 21,209.0,*,28.0,R,281.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.28R.PDF,209.28R.PDF
 21,209.0,*,29.0,R,290.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.29R.PDF,209.29R.PDF
 21,209.0,*,31.0,R,308.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.31R.PDF,209.31R.PDF
 21,209.0,*,32.0,R,317.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.32R.PDF,209.32R.PDF
 21,209.0,*,34.0,R,335.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209.34R.PDF,209.34R.PDF
 21,209.0,A,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/209A1R.PDF,209A1R.PDF
 21,210.0,*,1.0,R,0.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.1R.PDF,210.1R.PDF
 21,210.0,*,2.0,R,9.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.2R.PDF,210.2R.PDF
 21,210.0,*,3.0,R,18.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.3R.PDF,210.3R.PDF
 21,210.0,*,5.0,R,36.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.5R.PDF,210.5R.PDF
 21,210.0,*,6.0,R,45.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.6R.PDF,210.6R.PDF
 21,210.0,*,7.0,R,54.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.7R.PDF,210.7R.PDF
 21,210.0,*,8.0,R,63.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.8R.PDF,210.8R.PDF
 21,210.0,*,9.0,R,72.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.9R.PDF,210.9R.PDF
 21,210.0,*,10.0,R,81.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.10R.PDF,210.10R.PDF
 21,210.0,*,11.0,R,103.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.11R.PDF,210.11R.PDF
 21,210.0,*,12.0,R,122.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.12R.PDF,210.12R.PDF
 21,210.0,*,13.0,R,140.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.13R.PDF,210.13R.PDF
 21,210.0,*,14.0,R,159.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.14R.PDF,210.14R.PDF
 21,210.0,*,15.0,R,178.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.15R.PDF,210.15R.PDF
 21,210.0,*,16.0,R,197.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.16R.PDF,210.16R.PDF
 21,210.0,*,17.0,R,215.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.17R.PDF,210.17R.PDF
 21,210.0,*,18.0,R,234.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.18R.PDF,210.18R.PDF
 21,210.0,*,19.0,R,253.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.19R.PDF,210.19R.PDF
 21,210.0,*,20.0,R,272.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.20R.PDF,210.20R.PDF
 21,210.0,*,21.0,R,291.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.21R.PDF,210.21R.PDF
 21,210.0,*,22.0,R,309.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.22R.PDF,210.22R.PDF
 21,210.0,*,23.0,R,328.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.23R.PDF,210.23R.PDF
 21,210.0,*,24.0,R,347.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.24R.PDF,210.24R.PDF
 21,210.0,*,25.0,R,365.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.25R.PDF,210.25R.PDF
 21,210.0,*,27.0,R,403.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.27R.PDF,210.27R.PDF
 21,210.0,*,28.0,R,421.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.28R.PDF,210.28R.PDF
 21,210.0,*,29.0,R,440.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.29R.PDF,210.29R.PDF
 21,210.0,*,30.0,R,459.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.30R.PDF,210.30R.PDF
 21,210.0,*,31.0,R,477.0,PDF   ,300.0,http://deepseadrilling.org/cores/leg021/210.31R.PDF,210.31R.PDF
